Time,CT214J3,CT214F2,CT209J3,CT209F2,CT209C2,CT207J3,CT207F2,CT207C2,CT307J3,CT307F2,CT307C2,CT302J3,CT302F2,CT302C2,CT301J3,CT301F2,CT301C2,CT202J3,CT202F2,CT202C2
s,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
0.00,255.31,110.69,900.80,362.09,35.82,18.46,0.30,18.01,0.30,0.30,46.39,0.30,34.18,17.82,0.30,324.20,67.38,71.51,0.30,4.41
6.50,299.38,110.50,911.27,394.81,35.26,18.46,0.30,16.75,0.30,0.30,44.48,0.30,65.77,17.82,0.30,301.67,75.07,71.51,0.30,7.42
27.50,305.49,83.24,903.26,377.81,35.92,14.65,0.30,18.46,0.30,0.30,42.91,0.30,41.93,17.82,0.30,365.44,75.07,71.51,0.30,5.82
57.50,326.80,106.03,887.51,396.47,34.39,16.94,0.30,16.54,0.30,0.30,46.69,0.30,60.80,17.82,0.30,299.61,74.38,71.51,0.30,4.97
87.50,334.78,124.12,882.23,394.90,34.55,16.94,0.30,20.14,0.30,0.30,46.69,0.30,63.10,17.79,0.30,361.18,72.82,71.51,0.30,6.38
112.50,353.09,111.74,887.51,380.12,36.11,16.94,0.30,20.69,0.30,0.30,44.92,0.30,41.05,17.79,0.30,314.54,73.51,71.51,0.30,6.31
142.50,353.76,132.64,888.30,366.33,35.23,16.94,0.30,20.63,0.30,0.30,46.12,0.30,635.58,16.91,0.30,324.36,73.51,71.51,0.30,5.11
177.50,370.22,115.47,895.89,400.77,34.32,22.89,0.30,15.99,0.30,0.30,48.35,0.30,1024.16,16.91,0.30,335.45,73.51,71.51,0.30,2.38
207.50,342.07,118.67,917.78,409.94,34.77,49.90,1106.82,17.76,0.30,463.16,47.70,0.30,1439.54,16.91,0.30,331.53,73.79,71.51,0.30,6.74
237.50,335.07,115.05,893.37,389.71,35.67,49.90,1730.07,29.44,0.30,1123.69,47.39,0.30,1498.18,17.88,0.30,317.84,74.32,71.51,0.30,4.98
