Time,CT214J3,CT214F2,CT209J3,CT209F2,CT209C2,CT207J3,CT207F2,CT207C2,CT307J3,CT307F2,CT307C2,CT302J3,CT302F2,CT302C2,CT301J3,CT301F2,CT301C2,CT202J3,CT202F2,CT202C2
s,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
0.00,430.85,123.99,1167.97,1941.68,136.45,0.30,35.50,39.46,707.71,33.72,57.56,0.30,38.91,19.78,0.30,120.55,55.64,287.91,203.76,19.10
7.00,416.89,160.61,1181.96,1951.02,137.39,0.30,32.15,39.46,736.40,48.22,57.56,0.30,45.98,19.59,0.30,163.63,55.36,287.91,203.10,12.70
28.00,420.39,159.54,1168.90,1952.01,136.44,0.30,32.12,38.45,739.76,48.22,57.85,0.30,37.20,19.87,0.30,159.50,55.36,287.91,199.56,16.54
58.00,414.74,137.17,1153.82,1949.80,137.26,0.30,31.51,39.33,733.14,24.41,54.75,0.30,38.93,19.87,0.30,136.28,60.49,287.91,224.86,15.95
88.50,399.58,132.01,1175.36,1941.18,138.97,0.30,59.10,41.66,735.38,24.41,54.08,0.30,30.02,19.90,0.30,164.55,55.15,326.85,237.33,16.83
118.50,423.50,126.24,1165.85,1942.76,137.32,0.30,46.57,42.57,730.30,25.79,54.08,0.30,88.60,16.78,0.30,131.39,55.15,312.40,194.50,16.80
148.50,461.61,124.25,1163.37,1961.09,137.27,0.30,41.02,42.57,707.10,25.79,54.08,0.30,733.74,21.73,0.30,139.87,58.59,312.40,218.07,14.25
178.50,439.96,134.97,1173.96,1919.28,136.59,0.30,29.47,42.11,730.60,269.78,54.08,0.30,1497.79,21.30,0.30,162.66,58.14,312.40,211.69,18.70
208.50,465.26,108.41,1163.25,1943.08,138.13,0.30,272.22,40.85,751.66,1116.72,69.42,0.30,1900.30,21.73,0.30,199.28,57.54,312.40,199.53,12.59
238.50,492.38,131.97,1162.55,1967.40,136.74,0.30,1798.82,47.22,751.66,1368.31,67.10,63.78,2072.24,21.73,220.58,249.59,58.86,310.77,213.52,21.91
