Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s
0.00,-6.92,-11.28,-11.20,-7.97,-5.12,-8.61,-8.77,-7.12,-6.76,-5.75
3.00,0.06,-2.42,-3.62,0.01,0.92,-5.67,-10.83,-9.48,-8.59,-8.58
20.50,4.56,2.54,0.79,8.28,12.67,1.20,-17.84,-11.08,-13.11,-10.34
50.00,9.80,6.43,4.01,19.18,28.64,9.65,-3.18,1.49,2.09,-3.96
80.00,13.99,7.62,5.06,32.26,40.43,23.76,3.19,6.52,4.51,2.94
110.50,16.55,9.05,5.53,40.08,48.13,32.93,5.27,10.21,7.30,5.75
140.50,-17.03,9.41,3.51,45.21,79.15,63.68,26.94,47.90,40.16,62.50
170.50,-76.22,-26.95,-20.68,198.52,228.59,217.18,124.44,143.92,143.48,191.84
200.50,-73.06,-31.07,-23.75,252.23,266.67,233.06,152.68,172.42,174.80,229.35
230.50,-87.27,-29.57,-24.28,252.59,262.40,220.79,155.91,173.99,182.97,231.49
260.50,-84.93,-28.08,-24.27,249.94,263.83,216.11,154.60,173.22,175.94,231.99
290.50,-79.54,-28.65,-25.84,252.84,262.98,217.63,152.00,172.07,178.32,231.96
320.50,-84.01,-29.94,-20.83,251.44,263.53,216.41,153.08,170.49,177.99,236.37
350.50,-92.43,-53.44,-43.04,235.81,237.59,186.45,165.75,177.90,183.11,244.17
379.00,-89.34,-36.49,-26.23,213.01,199.12,152.82,171.55,186.70,185.19,241.59
409.00,-87.77,-26.41,-17.63,190.00,183.31,141.79,170.46,183.43,178.92,246.04
440.00,-75.45,-23.67,-13.99,181.48,178.87,138.14,169.20,185.01,178.73,243.99
470.00,-61.84,-22.63,-13.29,181.51,174.45,134.90,171.89,185.68,181.15,243.46
500.50,-82.61,-24.92,-14.14,180.39,171.61,132.99,172.48,183.45,188.01,247.95
530.50,-84.92,-22.66,-11.24,169.74,169.51,132.83,172.72,183.73,186.83,246.57
560.50,-75.55,-23.53,-11.78,170.02,167.52,132.60,169.27,180.51,187.93,253.60
590.50,-71.79,-23.18,-11.20,168.06,167.52,133.36,171.55,183.70,189.53,256.93
620.50,-76.69,-23.89,-11.47,168.54,166.40,136.26,171.46,185.11,188.87,249.60
650.50,-79.84,-25.07,-11.98,167.26,165.15,130.53,168.72,184.74,185.44,241.71
680.50,-91.59,-25.49,-12.26,165.58,164.87,131.80,171.71,182.46,186.90,247.65
696.50,-86.93,-25.49,-12.26,165.58,166.48,129.51,172.04,181.92,191.79,253.67
