Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s
0.00,-0.06,-1.00,-0.84,-0.47,-3.70,-3.88,-6.40,-5.47,-5.80,-7.47
2.00,3.64,1.60,2.15,1.04,1.83,15.78,-17.07,-10.67,-10.95,-16.04
18.50,12.54,3.30,6.30,7.81,13.37,38.07,-24.40,-16.25,-12.98,-20.46
48.50,17.31,14.01,18.76,26.52,27.27,64.36,-18.01,-6.30,-3.04,-10.23
78.50,23.52,19.35,22.87,39.09,43.78,80.09,-10.07,4.61,1.04,-3.35
108.50,26.19,25.19,28.26,49.31,58.70,85.15,1.39,14.80,8.80,0.83
138.50,34.00,14.65,6.19,37.77,55.89,93.32,2.33,26.03,22.59,33.94
165.50,44.51,-42.03,-130.46,-48.70,-24.26,42.63,-12.01,37.83,44.82,92.65
195.16,53.84,-59.05,-199.33,-92.30,-91.41,-49.22,-123.74,-83.66,-26.54,21.95
228.00,53.15,-69.20,-210.66,-125.26,-110.28,-86.53,-204.87,-147.85,-64.81,-13.10
258.00,60.61,-70.19,-213.34,-128.10,-109.53,-96.70,-229.95,-150.52,-73.52,-14.66
288.50,61.34,-65.49,-214.11,-126.30,-107.95,-94.61,-237.35,-170.62,-79.19,-12.30
317.00,60.26,-67.44,-210.37,-125.59,-109.18,-94.10,-244.00,-174.56,-80.00,-9.34
347.00,62.10,-67.14,-205.11,-123.55,-104.47,-85.42,-239.26,-167.53,-73.99,-4.68
378.50,61.51,-67.89,-202.70,-122.99,-104.80,-84.01,-221.33,-155.96,-71.14,0.12
408.50,62.86,-66.58,-208.34,-125.60,-107.71,-84.34,-227.93,-160.75,-77.59,-5.15
438.50,62.47,-69.67,-207.70,-123.78,-108.36,-82.85,-234.86,-169.64,-78.68,-7.42
468.50,64.83,-68.42,-206.24,-125.32,-107.51,-81.42,-233.28,-162.72,-76.47,-3.04
498.50,63.07,-69.84,-203.10,-124.25,-107.80,-79.21,-228.16,-155.98,-74.29,-2.73
528.50,62.05,-64.09,-206.72,-122.44,-108.19,-79.97,-231.76,-162.26,-78.73,-6.67
557.50,64.27,-66.44,-201.68,-121.20,-106.18,-79.92,-240.86,-168.69,-81.07,-7.62
587.50,61.01,-60.05,-192.72,-112.98,-100.37,-74.24,-230.75,-159.44,-76.21,-7.28
618.50,58.93,-55.18,-186.88,-111.00,-95.92,-68.87,-225.60,-161.45,-76.58,-6.92
648.50,62.39,-56.77,-184.43,-110.26,-95.98,-70.60,-222.46,-156.97,-78.00,-7.49
678.00,59.64,-55.26,-184.43,-111.59,-96.30,-67.25,-220.95,-152.23,-76.21,-9.52
707.00,60.28,-57.26,-181.48,-110.72,-98.32,-73.74,-210.52,-139.60,-75.25,-9.75
737.00,59.83,-57.18,-171.76,-113.22,-97.36,-73.79,-227.94,-151.11,-79.77,-15.04
768.00,60.33,-52.18,-178.39,-108.49,-96.18,-71.59,-239.21,-172.48,-85.35,-16.40
798.50,60.02,-52.64,-184.19,-110.15,-96.11,-72.16,-237.73,-179.21,-90.42,-18.29
828.50,60.61,-54.70,-183.42,-109.59,-97.95,-70.83,-244.64,-181.67,-95.83,-18.77
858.50,62.09,-55.07,-180.16,-110.02,-97.51,-70.84,-247.61,-183.86,-95.60,-17.46
888.00,62.03,-53.12,-177.75,-110.07,-96.85,-71.72,-227.71,-181.87,-94.36,-15.59
917.00,60.12,-53.33,-190.62,-110.65,-97.02,-70.68,-219.27,-177.70,-92.92,-16.28
947.50,58.30,-53.54,-181.44,-111.29,-98.57,-73.43,-213.89,-159.68,-89.68,-11.43
978.00,58.94,-55.24,-179.84,-112.07,-99.66,-74.72,-200.14,-145.81,-82.30,-9.34
1007.50,59.00,-56.45,-187.29,-114.67,-101.50,-76.36,-191.62,-142.51,-79.13,-11.53
1037.50,59.66,-57.74,-187.27,-114.85,-103.28,-77.56,-198.72,-147.23,-83.68,-14.37
1067.00,57.76,-57.54,-182.10,-114.58,-102.07,-76.92,-194.61,-144.36,-84.35,-11.77
1096.50,57.11,-55.28,-184.71,-118.65,-102.49,-79.03,-194.33,-142.86,-81.19,-12.25
1126.00,56.89,-61.83,-186.95,-117.94,-105.52,-78.83,-197.09,-146.97,-87.87,-17.59
1156.50,57.52,-55.95,-188.07,-116.48,-105.11,-78.96,-204.13,-144.96,-87.61,-15.49
1187.50,56.16,-58.50,-179.35,-116.58,-105.11,-78.00,-195.31,-140.88,-82.74,-14.60
1217.50,56.87,-61.77,-185.41,-117.36,-102.53,-79.48,-183.04,-131.53,-76.51,-8.38
1248.00,53.60,-63.11,-191.34,-119.05,-107.81,-79.36,-149.03,-100.29,-57.44,6.33
1277.50,52.00,-60.90,-194.94,-123.74,-111.91,-81.84,-114.01,-83.51,-49.64,3.74
