Time,CT214J3,CT214F2,CT209J3,CT209F2,CT209C2,CT207J3,CT207F2,CT207C2,CT307J3,CT307F2,CT307C2,CT302J3,CT302F2,CT302C2,CT301J3,CT301F2,CT301C2,CT202J3,CT202F2,CT202C2
s,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
0.00,0.30,0.30,0.00,21.82,0.00,35.40,72.61,10.02,0.30,0.30,41.84,0.30,0.30,0.00,0.30,272.44,3.86,0.30,0.30,0.00
13.50,0.30,0.30,0.00,29.09,0.00,23.50,60.46,10.78,0.30,0.30,42.76,0.30,0.30,0.00,0.30,246.98,3.86,0.30,0.30,0.00
42.00,0.30,0.30,0.00,39.60,0.00,14.19,47.95,11.62,0.30,0.30,43.56,0.30,0.30,0.00,0.30,272.66,3.86,0.30,0.30,0.00
72.50,0.30,0.30,0.00,32.35,0.00,14.19,44.76,11.62,0.30,0.30,44.74,0.30,0.30,0.00,0.30,293.09,5.31,0.30,0.30,0.00
102.00,0.30,0.30,0.00,36.32,0.00,21.90,52.11,11.62,0.30,0.30,43.85,0.30,490.96,0.00,0.30,293.23,5.31,0.30,0.30,0.00
131.00,0.30,0.30,0.00,36.57,0.00,10.99,52.56,17.88,0.30,0.30,43.79,0.30,1629.08,4.07,0.30,281.79,5.31,0.30,0.30,0.00
161.00,0.30,0.30,0.00,55.75,0.00,81.79,32.47,12.51,0.30,0.30,43.45,0.30,2550.04,11.05,0.30,670.53,5.31,0.30,0.30,0.00
192.00,0.30,0.30,0.00,29.45,0.00,25.13,55.37,12.68,0.30,0.30,42.30,0.30,2664.96,14.95,0.30,940.97,5.31,0.30,0.30,0.00
222.50,0.30,0.30,0.00,52.86,0.00,26.02,57.57,10.96,0.30,687.01,49.18,171.82,2601.82,8.55,364.20,830.33,4.88,0.30,0.30,0.00
