Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s
0.00,-17.30,-12.69,-9.93,-8.89,-8.83,-9.09,-10.61,-9.45,-10.08,-11.46
2.00,-4.71,-6.38,-2.24,-3.57,-2.60,-2.37,-11.33,-8.91,-9.43,-7.80
18.50,4.41,1.13,4.25,1.03,0.62,10.51,-3.54,1.19,1.31,0.10
48.50,6.93,5.90,8.98,6.44,7.54,14.51,0.19,5.98,5.13,4.96
78.50,9.28,8.56,12.20,9.51,15.42,19.12,1.64,9.47,8.12,7.03
108.50,4.88,6.41,8.88,6.80,11.08,15.32,-1.95,5.52,3.92,2.73
138.50,2.55,2.63,-1.93,0.55,8.09,11.42,-3.83,1.40,1.95,-0.19
168.50,0.29,1.29,-4.03,-4.86,5.17,9.17,-5.58,-1.30,-0.25,-1.95
198.50,3.10,3.26,-1.94,2.55,9.39,16.16,-1.40,5.16,3.18,0.43
227.50,8.05,9.15,7.12,12.02,15.61,24.29,1.85,10.48,9.31,4.92
257.50,13.95,15.27,13.66,23.77,32.48,39.95,7.22,16.37,12.06,6.80
287.50,16.88,18.22,17.73,28.08,37.99,45.05,11.10,19.93,13.49,10.70
317.50,26.08,-24.27,-47.64,-26.63,24.86,34.40,2.56,16.69,16.09,42.40
348.50,35.57,-45.67,-101.40,-57.61,-40.44,-25.80,-40.73,-13.63,-4.07,12.12
378.50,34.89,-57.51,-121.61,-72.47,-52.98,-42.14,-66.43,-44.77,-23.19,2.38
408.50,35.22,-60.57,-124.00,-79.64,-55.76,-48.55,-71.91,-49.24,-26.53,-2.00
438.50,34.77,-60.15,-121.22,-78.48,-58.76,-49.32,-73.51,-47.22,-26.97,-3.80
468.50,40.90,-53.67,-119.69,-75.56,-56.33,-49.56,-70.69,-45.25,-25.79,-1.13
497.50,43.34,-51.78,-111.77,-73.21,-54.16,-48.88,-71.97,-42.48,-24.68,-0.72
527.50,42.01,-49.40,-113.22,-72.63,-52.10,-48.93,-68.31,-43.95,-23.34,0.11
558.50,44.47,-49.31,-107.72,-70.45,-50.88,-45.85,-68.27,-38.20,-21.44,1.94
588.50,42.83,-48.12,-113.81,-71.13,-51.28,-45.38,-69.43,-37.13,-23.99,1.08
618.50,41.46,-50.59,-111.61,-73.44,-53.24,-47.03,-75.33,-40.14,-26.81,-0.42
648.50,40.41,-50.98,-112.70,-74.58,-54.02,-49.49,-79.18,-41.61,-26.92,-2.55
678.50,41.15,-53.02,-113.47,-75.67,-52.97,-49.98,-77.84,-44.73,-28.06,-1.68
708.50,40.87,-51.65,-115.55,-75.26,-53.44,-49.44,-78.91,-44.92,-27.53,-2.11
738.50,39.42,-51.87,-111.38,-73.40,-51.56,-45.53,-73.31,-39.20,-26.09,0.27
768.50,39.79,-49.83,-110.62,-70.87,-51.38,-45.22,-71.08,-39.57,-24.73,0.46
798.50,42.45,-50.19,-109.83,-70.89,-50.46,-43.81,-73.11,-39.29,-24.94,0.77
828.50,44.34,-49.43,-113.79,-71.87,-51.47,-44.69,-75.17,-40.91,-26.92,1.03
858.50,41.22,-54.11,-112.46,-74.00,-51.70,-45.90,-78.43,-41.61,-28.97,-0.76
888.50,42.17,-50.45,-113.62,-73.26,-51.93,-47.93,-77.08,-42.25,-27.83,-0.45
918.50,42.81,-47.46,-108.18,-73.67,-50.93,-45.28,-73.95,-39.20,-26.40,-0.26
