Time,South Central Fans,North Central Fans
s,C,C
0.00,16.94,14.89
3.50,16.94,14.89
21.50,16.94,15.27
51.50,16.94,18.30
81.50,16.94,21.68
111.50,16.94,24.13
141.50,16.94,26.18
171.50,16.94,27.68
200.00,16.94,28.49
229.50,16.94,29.90
261.00,16.94,31.28
291.50,16.94,32.84
321.50,16.94,34.75
351.50,16.79,36.84
381.50,16.79,39.05
411.50,16.79,41.13
440.50,16.79,42.42
470.50,16.79,42.34
501.50,16.79,42.45
531.50,16.79,42.98
561.50,16.38,43.42
591.50,16.38,44.21
621.50,16.38,45.35
649.00,16.38,45.70
679.00,16.20,46.02
711.50,16.20,45.81
740.00,16.20,43.11
769.00,16.20,39.56
800.50,16.20,36.65
830.50,16.20,34.77
859.00,16.20,32.82
890.00,16.20,30.72
921.50,16.20,29.41
951.00,16.20,28.34
980.00,16.10,27.66
1008.50,16.10,26.89
1039.00,16.10,26.12
1070.00,16.10,26.01
1100.50,16.10,25.33
