Time,TIWC202G,TIWC202F,TIWC202E,TIWC202D,TIWC202C,TIWC202B,TIWC202A,TIWC301G,TIWC301F,TIWC301E,TIWC301D,TIWC301C,TIWC301B,TIWC301A,TIWC302G,TIWC302F,TIWC302E,TIWC302D,TIWC302C,TIWC302B,TIWC302A,TIWC303G,TIWC303F,TIWC303E,TIWC303D,TIWC303C,TIWC303B,TIWC303A,TIWC304G,TIWC304F,TIWC304E,TIWC304D,TIWC304C,TIWC304B,TIWC304A,TIWC205G,TIWC205F,TIWC205E,TIWC205D,TIWC205C,TIWC205B,TIWC205A,TIWC305G,TIWC305F,TIWC305E,TIWC305D,TIWC305C,TIWC305B,TIWC305A,TIWC306G,TIWC306F,TIWC306E,TIWC306D,TIWC306C,TIWC306B,TIWC306A,TIWC307G,TIWC307F,TIWC307E,TIWC307D,TIWC307C,TIWC307B,TIWC307A,TIWC207G,TIWC207F,TIWC207E,TIWC207D,TIWC207C,TIWC207B,TIWC207A,TIWC208G,TIWC208F,TIWC208E,TIWC208D,TIWC208C,TIWC208B,TIWC208A,TIWC209G,TIWC209F,TIWC209E,TIWC209D,TIWC209C,TIWC209B,TIWC209A,TIWC211G,TIWC211F,TIWC211E,TIWC211D,TIWC211C,TIWC211B,TIWC211A,TIWC213G,TIWC213F,TIWC213E,TIWC213D,TIWC213C,TIWC213B,TIWC213A,TIWC214G,TIWC214F,TIWC214E,TIWC214D,TIWC214C,TIWC214B,TIWC214A
s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
0.00,4.54,4.56,4.56,4.38,5.38,4.46,4.45,10.77,9.17,9.71,8.44,7.87,7.13,16.01,14.15,11.97,11.59,9.79,9.40,8.92,9.78,20.85,17.47,16.38,13.64,12.73,11.59,11.08,66.05,43.29,26.46,20.60,17.12,19.64,17.18,69.67,55.89,41.87,36.44,39.31,62.91,24.73,31.71,28.80,26.39,21.12,19.56,20.18,19.66,29.17,25.51,20.59,16.46,16.05,13.97,13.70,17.35,17.80,17.17,16.59,15.39,14.53,13.36,16.59,16.56,16.00,15.90,15.60,14.89,13.74,16.23,15.98,15.57,15.82,15.52,14.78,13.82,13.90,412.24,14.76,14.58,13.97,13.11,11.99,13.86,13.48,13.51,13.17,12.87,12.22,11.04,12.96,13.16,13.39,12.88,12.32,12.07,11.57,12.93,12.80,12.37,11.94,11.76,10.85,9.97
11.00,4.54,4.56,4.56,4.38,5.38,4.46,4.45,10.77,9.17,9.71,8.44,7.87,7.13,16.01,14.15,11.97,11.59,9.79,9.40,8.92,9.78,46.89,21.15,18.70,15.27,14.12,12.98,12.52,194.86,157.38,47.95,31.06,23.72,25.45,20.16,276.22,210.04,160.65,112.57,127.42,158.73,34.07,59.98,56.87,84.06,31.45,28.92,27.73,26.44,81.10,67.27,38.65,19.49,18.15,15.39,15.19,33.05,33.84,28.76,22.84,17.08,14.53,13.36,16.59,16.56,16.00,15.90,15.60,14.89,13.74,16.23,15.98,15.57,15.82,15.52,14.78,13.82,13.90,321.23,14.76,14.58,13.97,13.11,11.99,13.86,13.48,13.51,13.17,12.87,12.22,11.04,12.96,13.16,13.39,12.88,12.32,12.07,11.57,12.93,12.80,12.37,11.94,11.76,10.85,9.97
36.50,4.54,4.56,4.56,4.38,5.38,4.46,4.45,10.77,9.17,9.71,8.44,7.87,7.13,16.01,14.15,11.97,11.59,9.79,9.40,8.92,9.78,99.89,39.24,21.82,17.48,16.24,14.53,12.52,289.00,268.29,102.85,42.89,31.32,34.61,23.76,531.00,369.95,325.88,204.06,219.88,273.57,48.81,97.66,97.45,174.93,48.59,46.04,38.81,38.41,153.36,126.69,72.85,24.44,21.05,17.61,17.50,67.74,69.57,54.34,30.67,17.08,14.53,14.81,36.63,33.64,29.41,24.90,17.79,17.16,14.20,16.23,15.98,15.57,15.82,15.52,14.78,13.82,13.90,383.35,14.76,14.58,13.97,13.11,11.99,13.86,13.48,13.51,13.17,12.87,12.22,11.04,12.96,13.16,13.39,12.88,12.32,12.07,11.57,12.93,12.80,12.37,11.94,11.76,10.85,9.97
66.50,4.54,4.56,4.56,4.38,5.38,4.46,4.45,10.77,9.17,9.71,8.44,7.87,7.13,16.01,17.79,14.16,11.59,9.79,9.40,8.92,9.78,135.00,70.04,25.08,19.62,16.24,14.53,13.97,334.97,316.09,149.35,49.50,33.52,38.76,26.97,667.17,484.18,408.96,264.97,277.50,351.47,61.66,125.94,126.54,236.63,68.57,61.00,48.87,50.37,190.83,161.66,83.20,29.35,24.76,19.75,20.44,95.11,96.78,77.65,36.63,17.08,15.85,16.22,58.11,57.61,48.45,40.05,25.14,19.41,14.20,16.23,15.98,15.57,15.82,15.52,14.78,13.82,13.90,360.47,14.76,14.58,13.97,13.11,11.99,13.86,13.48,13.51,13.17,12.87,12.22,11.04,12.96,13.16,13.39,12.88,12.32,12.07,11.57,12.93,12.80,12.37,11.94,11.76,10.85,9.97
96.00,4.54,4.56,4.56,4.38,5.38,4.46,4.45,10.77,9.17,9.71,8.44,7.87,7.13,16.01,22.62,14.16,11.59,9.79,9.40,8.92,9.78,157.10,97.92,28.13,19.62,18.42,14.53,13.97,364.86,343.16,183.62,56.21,34.95,40.57,29.61,750.24,587.12,489.03,319.55,328.24,417.97,76.74,151.21,152.84,275.07,91.75,80.71,59.16,63.41,220.58,188.75,90.79,35.69,28.57,21.31,23.31,112.39,114.62,94.02,46.26,18.53,17.27,17.63,72.37,72.00,62.81,52.98,31.13,19.41,14.20,28.95,27.10,25.25,21.79,19.40,14.78,13.82,13.90,330.02,14.76,14.58,13.97,13.11,12.87,13.86,13.48,13.51,13.17,12.87,12.22,11.69,13.21,13.16,13.39,12.88,12.32,12.07,11.57,12.93,12.80,12.37,11.94,11.76,10.85,9.97
125.50,4.54,4.56,4.56,4.38,5.38,4.46,4.45,10.77,9.17,9.71,8.44,7.87,7.13,16.01,26.43,16.42,12.98,9.79,9.40,8.92,9.78,171.92,115.62,31.64,21.18,18.42,14.53,13.97,385.48,361.26,195.80,60.97,34.95,40.57,29.61,819.59,683.18,581.72,358.90,364.14,467.92,94.47,180.21,181.11,315.68,119.65,109.63,74.45,79.07,250.43,217.64,108.34,43.37,32.50,23.45,26.93,127.76,129.77,107.71,58.23,20.73,18.70,17.63,83.56,83.51,73.03,61.01,30.32,20.12,15.61,43.06,39.60,37.90,32.58,27.10,16.33,14.85,13.90,294.36,15.01,14.58,13.97,13.11,12.87,13.86,13.48,13.51,13.17,12.87,12.22,11.69,13.21,13.16,13.39,12.88,12.32,12.07,11.57,12.93,12.80,12.37,11.94,11.76,10.85,10.81
155.50,4.54,4.56,4.56,4.38,5.38,4.46,4.45,10.77,9.17,9.71,8.44,7.87,7.13,7.41,32.13,16.42,12.98,9.79,9.40,8.92,9.78,195.97,162.24,37.80,24.52,21.32,17.19,16.95,406.81,387.82,224.88,84.98,54.48,53.58,34.78,838.91,666.01,534.19,354.32,337.16,467.85,97.31,201.20,200.14,279.73,109.89,101.98,71.52,80.84,232.85,194.73,98.85,41.43,32.71,22.78,26.02,124.56,125.10,98.31,49.77,22.89,20.13,19.05,87.22,85.31,70.61,52.93,25.08,17.86,15.61,41.20,37.08,34.46,31.40,27.68,17.86,16.96,13.90,315.87,15.01,14.58,13.97,13.11,12.87,13.86,13.48,13.51,13.17,12.87,12.22,11.69,13.21,13.16,13.39,12.88,12.32,12.07,11.57,12.93,12.80,12.37,11.94,11.76,10.85,10.81
186.00,4.54,4.56,4.56,4.38,5.38,4.46,4.45,10.77,9.17,9.71,8.44,7.87,7.13,7.41,60.02,33.11,18.80,12.33,11.53,10.34,11.34,240.29,227.26,70.73,52.42,33.44,25.54,23.48,471.48,450.34,299.08,144.54,121.26,86.08,47.92,930.13,764.09,569.74,316.15,271.32,431.28,98.85,221.82,219.64,244.61,81.09,78.15,57.74,64.85,224.02,181.93,79.71,41.42,34.12,22.78,23.71,103.95,99.74,69.42,36.94,25.09,21.68,20.45,66.88,59.76,48.31,34.67,25.08,19.31,17.06,25.03,23.41,21.49,21.13,20.04,17.86,16.96,13.90,345.81,13.62,14.58,13.97,13.11,12.87,13.86,13.48,13.51,13.17,12.87,12.22,11.69,13.21,13.16,13.39,12.88,12.32,12.07,11.57,12.93,11.38,12.37,10.54,11.76,10.85,10.81
216.50,4.54,4.56,4.56,4.38,5.38,4.46,4.45,24.07,14.22,9.71,8.44,7.87,7.13,7.41,102.12,79.70,46.86,18.57,14.64,12.69,12.94,278.70,277.49,123.23,101.23,66.50,38.48,32.28,545.21,526.65,397.70,215.32,179.05,113.41,61.47,839.29,707.15,533.79,257.85,218.43,363.61,98.08,241.45,237.48,263.55,82.35,68.89,50.31,52.35,231.26,194.67,90.06,45.04,35.59,24.20,23.71,99.39,87.56,59.13,35.49,25.09,21.68,20.45,47.77,40.78,34.24,27.53,22.05,19.31,17.06,17.17,17.25,16.69,17.09,17.04,16.46,16.26,13.90,345.81,13.62,13.18,13.97,13.11,12.87,13.86,12.07,13.51,13.17,12.87,12.22,11.69,11.81,13.16,11.99,12.88,12.32,12.07,11.57,12.93,11.38,12.37,10.54,11.76,10.85,10.81
