Time,Based On Efficiency,Raw (Calculated)
s,kW,kW
0.00,1750.31,1805.13
3.50,4507.26,5066.07
21.50,1696.35,1728.03
51.50,9223.92,9449.42
81.50,13962.57,14482.05
111.50,13949.70,14354.49
141.50,13067.15,15187.19
171.50,9901.16,12451.69
201.50,12121.00,14487.09
231.50,16579.34,20032.93
259.50,17608.47,22258.41
289.50,16635.47,21328.23
321.50,14734.31,19283.37
350.00,13332.93,17414.46
377.50,15190.61,19290.59
409.00,18028.18,22289.49
441.50,20035.67,24962.72
470.50,20979.18,25895.61
499.50,19919.63,24635.91
530.50,19017.05,23389.62
560.50,17401.73,21761.20
589.00,16244.82,20308.12
619.50,17624.27,21733.34
649.50,19892.40,24392.11
680.00,20324.77,25133.45
711.00,20273.75,24667.77
740.50,20348.16,24696.72
770.00,21226.35,25632.40
800.50,17639.46,21263.95
830.50,18227.46,21275.13
860.50,18754.99,22176.10
891.50,20945.10,24703.11
921.50,20251.56,24275.67
951.50,19207.05,22852.79
981.50,18835.13,22133.58
1011.50,19535.14,23012.63
1041.50,20139.17,23837.05
1071.00,16922.29,21004.63
1101.00,13183.61,16064.58
1131.00,14091.73,17386.91
1161.00,16017.61,19782.56
1191.50,16475.37,21065.57
1221.50,17773.84,22317.60
1251.50,18160.71,22580.55
1281.50,19417.67,24505.83
1311.50,20851.20,25730.28
1341.50,22796.36,28251.20
1371.50,21445.95,27215.02
1401.50,20709.52,26267.83
1431.50,20318.24,25410.37
1460.50,21035.89,26650.98
1490.00,20602.83,25830.93
1521.00,21222.79,26499.37
1551.50,22309.21,27632.01
1581.50,21620.57,26818.73
1611.50,13711.16,16300.61
1641.50,1545.77,2013.39
1670.00,1545.77,372.11
1699.50,1545.77,372.11
1731.00,1545.77,372.11
1760.50,1545.77,372.11
1790.00,267.85,372.11
1821.00,267.85,372.11
1850.50,267.85,372.11
1880.00,267.85,372.11
1909.50,267.85,372.11
1939.50,267.85,372.11
1970.00,267.85,372.11
2000.00,267.85,372.11
2030.50,267.85,372.11
2059.50,267.85,372.11
2089.50,267.85,372.11
2120.00,267.85,372.11
2150.00,267.85,372.11
2180.50,267.85,372.11
2210.00,267.85,372.11
2240.00,267.85,372.11
2270.50,267.85,372.11
2300.50,267.85,372.11
2330.50,267.85,372.11
2360.50,267.85,372.11
2390.50,267.85,372.11
2419.00,267.85,372.11
