Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s
0.00,-17.65,-18.39,-15.99,-13.83,-16.82,-4.66,-30.93,-37.96,-34.23,-41.69
12.00,-6.11,-7.16,-6.03,-2.68,-7.81,6.93,-36.90,-29.16,-21.14,-36.58
38.50,2.66,2.44,2.27,5.96,3.94,16.02,-28.22,-6.91,-2.73,-29.10
68.00,20.49,11.39,9.70,16.55,21.38,44.78,-12.86,18.16,11.26,5.03
96.50,27.65,16.60,16.44,22.83,34.52,63.11,-1.48,32.51,20.75,14.10
127.00,30.42,34.54,30.15,48.99,50.59,86.72,8.69,45.77,32.63,33.53
158.50,-51.98,12.43,32.16,68.03,73.19,121.15,19.67,102.26,66.51,156.78
187.00,-92.93,-28.83,12.91,65.15,75.95,138.52,28.22,159.74,132.98,178.44
217.00,-104.39,-45.14,-6.21,51.54,72.17,137.16,23.99,164.70,132.50,174.95
248.00,-114.36,-56.09,-13.36,48.19,66.82,124.40,20.87,162.92,130.98,178.16
277.50,-119.19,-61.47,-15.71,41.63,59.05,117.22,18.57,163.53,129.35,173.02
308.00,-115.96,-56.85,-17.84,36.29,54.61,108.31,14.03,162.87,127.51,172.97
338.50,-114.49,-58.88,-20.06,33.17,49.51,98.83,12.20,169.18,123.15,170.86
368.50,-115.91,-60.92,-21.06,29.38,48.02,101.08,10.20,167.97,122.61,171.64
398.50,-115.97,-60.67,-20.21,28.55,44.46,93.77,8.93,166.95,123.07,170.13
428.50,-113.43,-57.96,-19.64,30.53,48.28,97.22,8.63,169.15,120.77,169.12
458.00,-113.93,-55.53,-18.67,27.98,49.65,103.28,10.91,173.40,125.83,162.62
488.00,-117.10,-52.21,-15.55,35.42,51.57,111.83,13.75,176.42,125.93,160.58
518.50,-117.47,-50.34,-14.45,36.26,55.50,112.37,15.37,177.29,129.78,165.15
548.00,-116.67,-50.82,-15.40,37.52,56.39,115.95,15.17,175.97,125.31,165.58
578.00,-113.51,-52.89,-14.73,37.83,58.39,114.02,12.67,175.07,126.73,167.12
608.50,-115.06,-56.70,-16.72,34.18,56.05,108.31,12.56,173.00,126.48,164.57
638.00,-122.64,-57.96,-16.60,31.57,44.18,95.02,10.44,187.65,132.38,175.83
667.50,-130.61,-77.20,-28.84,17.75,34.64,78.33,4.62,196.27,137.13,180.27
696.50,-133.54,-78.73,-31.60,13.37,31.54,70.04,5.54,197.40,129.90,180.82
726.50,-134.57,-82.12,-33.65,9.78,23.68,61.05,8.18,196.60,143.57,184.33
758.00,-156.35,-89.87,-33.22,8.07,23.51,53.46,16.97,202.52,147.82,196.50
788.50,-166.43,-96.79,-39.22,2.27,11.66,36.49,13.10,186.59,146.87,198.37
818.50,-164.93,-99.19,-44.32,1.91,6.33,29.53,7.84,175.24,138.18,187.17
848.00,-165.21,-97.91,-38.14,-3.15,3.17,26.12,7.97,171.89,139.94,185.70
878.00,-161.54,-97.72,-36.61,-3.61,2.62,24.37,4.45,168.76,137.82,182.57
908.00,-164.02,-97.68,-35.25,-4.95,1.05,22.39,2.09,174.92,137.49,180.77
937.50,-170.47,-101.39,-38.73,-8.65,3.02,19.42,6.89,168.90,140.33,186.99
967.50,-170.01,-102.00,-41.18,-11.41,-0.38,12.12,3.92,158.58,135.16,175.93
997.50,-171.10,-98.64,-40.72,-10.93,-0.49,10.23,3.17,157.07,134.34,182.71
1027.50,-171.31,-101.05,-42.33,-12.17,-1.03,9.74,3.84,152.89,134.13,183.70
1057.50,-169.14,-105.15,-43.23,-12.27,-4.50,7.34,4.10,154.03,136.28,181.82
1087.50,-173.11,-106.38,-44.44,-13.14,-4.77,6.05,1.93,147.60,131.57,179.52
1117.50,-172.43,-103.78,-44.27,-14.26,-5.48,5.87,0.36,144.79,133.69,179.93
