Time,CT214J3,CT214F2,CT209J3,CT209F2,CT209C2,CT207J3,CT207C2,CT307J3,CT307F2,CT307C2,CT302J3,CT302F2,CT302C2,CT301J3,CT301F2,CT301C2,CT202J3,CT202F2,CT202C2,
405.50,1253.33,106.30,2022.43,1027.27,0.66,1306.80,38.34,328.07,1771.50,17.62,0.30,205.84,9.22,30.82,283.76,16.97,0.30,137.47,0.00,0.00
435.50,1241.53,92.14,1998.37,999.57,0.72,1281.11,36.42,328.07,1758.52,15.12,0.30,217.94,12.09,30.82,276.65,16.97,0.30,144.07,0.00,0.00
465.50,1252.48,89.75,1999.91,953.62,0.79,1335.57,44.18,328.07,1800.04,17.66,0.30,215.29,12.09,30.82,278.67,16.66,0.30,161.32,0.00,0.00
495.50,1286.66,116.12,2022.74,947.55,1.00,1342.44,40.08,328.07,1806.02,19.01,0.30,203.93,12.09,50.81,289.28,13.71,0.30,159.24,0.00,0.00
525.50,1299.50,80.96,2019.81,930.66,0.98,1344.88,41.20,328.07,1798.02,16.03,0.30,214.27,9.43,50.81,285.08,16.05,0.30,161.75,0.00,0.00
555.50,1343.34,91.28,2036.72,962.44,1.04,1300.78,30.49,328.07,1814.83,17.62,0.30,215.15,6.35,30.52,290.33,14.71,0.30,139.40,0.00,0.00
585.50,1354.48,104.49,2057.71,925.41,1.14,1359.53,41.40,328.07,1846.04,18.70,0.30,189.63,6.35,30.52,267.92,14.71,0.30,135.19,0.00,0.00
615.50,1373.29,105.57,2042.35,925.76,1.09,1342.22,38.57,328.07,1885.57,17.03,0.30,224.73,6.35,30.52,302.43,16.97,0.30,150.99,0.00,0.00
645.50,1388.80,122.83,2076.19,940.29,0.79,1363.98,48.16,328.07,1878.49,16.02,0.30,206.91,8.79,30.52,299.44,15.08,0.30,155.47,0.00,0.00
675.50,1376.40,98.53,2043.14,925.24,1.75,1319.29,49.30,328.07,1885.32,16.02,0.30,222.90,8.79,30.52,289.84,14.75,0.30,169.45,0.00,0.00
705.50,1390.67,136.96,2065.99,962.23,0.84,1341.32,49.57,328.07,1917.23,21.00,0.30,224.47,11.21,30.52,284.92,14.59,0.30,145.81,0.00,0.00
735.50,1407.02,132.75,2057.41,957.89,1.33,1321.65,42.44,331.12,1909.06,21.16,0.30,225.88,7.96,30.52,286.77,14.75,31.13,160.42,0.00,0.00
765.50,1404.34,118.10,2055.22,964.03,1.90,1313.11,43.84,331.12,1923.73,18.62,0.30,214.10,9.30,59.51,308.48,18.01,25.02,160.72,0.00,0.00
795.50,1368.78,131.77,2057.08,967.80,1.36,1320.89,44.07,331.12,1910.58,21.06,0.30,232.30,7.65,94.30,268.25,15.08,33.57,173.85,0.00,0.00
825.50,1387.09,141.60,2057.40,943.75,1.30,1346.35,41.46,331.12,1944.30,21.06,0.30,219.92,3.36,0.30,277.54,16.00,81.18,178.68,0.00,0.00
855.50,1358.66,152.36,2089.43,965.93,1.81,1352.86,41.39,331.12,1991.10,22.95,0.30,249.38,8.00,34.87,276.19,19.96,63.78,142.21,0.00,0.00
885.50,1374.08,108.79,2071.83,980.42,2.33,1294.98,50.75,331.12,1960.28,17.09,0.30,240.51,14.22,34.87,283.51,15.44,63.78,158.63,0.00,0.00
915.50,1369.31,131.91,2058.71,985.01,1.89,1295.42,38.37,331.12,1925.53,23.32,0.30,215.61,14.22,47.91,271.53,16.97,63.78,173.92,0.00,0.00
945.50,1340.00,127.42,2075.75,992.14,2.27,1318.48,37.99,331.12,1951.74,23.32,0.30,223.36,7.34,0.30,274.79,16.97,63.78,156.43,0.00,0.00
975.50,1357.69,130.64,2051.12,974.08,2.04,1290.30,51.24,331.12,1956.69,23.32,0.30,230.41,10.53,0.30,277.46,16.97,63.78,153.64,0.00,0.00
1005.50,1347.07,122.59,2068.05,982.01,2.90,1321.43,48.77,331.12,1978.95,23.32,0.30,244.14,8.33,28.99,274.29,17.96,63.78,140.94,0.00,0.00
1035.50,1328.76,130.17,2053.67,978.51,1.76,1289.83,46.33,331.12,1937.71,23.99,0.30,261.36,8.33,25.63,281.02,16.23,63.78,153.78,0.00,0.00
1065.50,1346.56,131.59,2087.51,989.28,1.71,1309.29,41.67,331.12,1963.27,23.99,0.30,223.70,6.41,24.11,256.30,16.23,63.78,160.73,0.00,0.00
1095.50,1331.08,130.46,2054.47,1015.44,1.76,1353.05,47.44,246.89,1961.78,23.99,0.30,254.96,6.59,24.11,317.77,19.84,63.78,156.18,0.00,0.00
1125.50,1331.50,138.95,2049.66,987.75,4.69,1347.21,50.93,306.10,1955.58,23.99,0.30,282.14,6.59,24.11,291.72,15.97,63.78,107.64,0.00,0.00
1155.50,1338.11,135.54,2054.66,1010.79,4.74,1313.39,44.86,278.32,1997.71,21.88,0.30,299.55,6.59,23.35,308.17,17.00,63.78,119.53,0.00,0.00
1185.50,1311.10,123.48,2064.65,984.59,2.21,1327.51,43.43,284.43,2012.36,18.05,0.30,272.08,6.59,23.35,309.87,17.00,63.78,128.65,0.00,0.00
1215.00,1327.45,130.65,2069.12,984.61,2.64,1354.19,44.78,267.03,2004.45,21.91,0.30,280.95,6.59,23.35,284.90,15.53,63.78,117.15,0.00,0.00
1245.00,1294.74,100.03,2049.08,966.61,2.58,1296.16,43.79,289.62,2020.35,21.91,0.30,295.03,6.59,23.35,283.02,14.69,63.78,113.05,0.00,0.00
1275.50,1283.20,122.58,2064.12,986.46,3.47,1304.97,47.53,289.62,2081.89,23.09,0.30,295.67,10.03,23.35,301.27,15.72,63.78,116.73,0.00,0.00
1305.50,1284.95,142.27,2052.95,1002.09,6.62,1293.96,42.05,289.62,2081.24,25.25,0.30,290.18,10.80,23.35,282.51,15.01,63.78,94.82,0.00,0.00
1335.50,1270.26,122.72,2045.84,964.73,5.30,1274.88,39.15,289.62,2109.15,26.21,0.30,308.31,6.35,20.45,311.84,16.02,63.78,97.20,0.00,0.00
1364.00,1279.66,96.23,2040.61,990.59,8.64,1280.28,42.66,245.36,2047.86,27.77,0.30,298.36,9.18,20.45,290.09,11.11,63.78,125.23,0.00,0.00
1392.50,1281.51,114.68,2036.11,986.40,8.63,1288.17,36.50,245.36,2110.51,30.76,0.30,305.79,11.86,25.33,302.91,16.88,63.78,119.67,0.00,0.00
1423.50,1290.11,113.09,2023.04,1000.01,7.21,1242.24,42.42,238.35,2079.57,29.63,0.30,298.65,6.41,25.33,275.63,19.84,63.78,71.35,0.00,0.00
1455.00,1312.91,107.86,2020.80,1012.32,10.62,1244.44,43.95,235.60,2105.17,29.63,0.30,306.44,3.36,25.33,275.81,16.97,63.78,113.22,0.00,0.00
1485.00,1301.43,97.13,2011.44,1002.90,10.89,1240.50,43.36,235.60,2136.18,33.02,0.30,321.96,11.58,25.33,270.57,14.95,63.78,105.97,0.00,0.00
1515.00,1318.91,87.67,2027.72,985.98,11.17,1200.10,45.70,215.76,2129.33,34.36,0.30,309.29,7.26,25.33,279.73,8.12,63.78,84.31,0.00,0.00
1545.50,1358.47,84.92,2013.48,979.32,12.36,1193.51,46.33,245.18,2082.64,35.52,0.30,321.88,5.31,52.19,295.41,14.34,63.78,93.34,0.00,0.00
1575.50,1382.81,101.91,2039.88,988.33,14.74,1209.09,46.96,212.10,2118.26,34.55,0.30,320.54,8.79,0.30,295.78,14.06,63.78,80.38,0.00,0.00
1605.50,1400.15,93.76,2038.44,1038.60,17.31,1201.46,49.23,212.10,2078.58,34.67,0.30,331.96,11.29,0.30,288.60,14.47,63.78,79.83,0.00,0.00
1634.50,1375.89,88.88,2044.40,999.90,19.98,1169.51,49.68,252.38,2095.90,34.67,0.30,310.57,11.05,0.30,280.05,14.47,63.78,73.70,0.00,0.00
1664.50,1413.36,96.69,2029.87,1013.55,17.92,1204.02,44.74,223.49,2137.29,34.55,0.30,307.93,3.60,0.30,244.08,14.47,63.78,43.79,0.00,0.00
1695.50,1416.44,109.34,2035.36,1027.15,15.46,1193.56,50.60,223.49,2100.82,34.64,0.30,309.39,11.94,0.30,274.78,14.56,63.78,92.40,0.00,0.00
1725.50,1392.61,83.05,2033.90,1040.30,17.73,1189.15,52.25,223.49,2075.88,34.64,0.30,303.08,11.94,24.57,287.38,14.16,63.78,85.53,0.00,0.00
1755.50,1413.02,96.39,2044.54,974.08,12.09,1171.16,54.38,248.72,2042.67,26.06,0.30,290.31,8.51,24.57,292.90,13.03,63.78,84.53,0.00,0.00
1785.50,1424.79,115.24,2060.62,884.84,13.14,1218.74,51.21,295.11,1922.75,20.00,0.30,274.74,8.51,24.72,267.77,13.22,63.78,80.70,0.00,0.00
1815.50,1427.37,119.29,2056.10,832.65,13.25,1222.06,49.28,272.53,1861.55,20.00,0.30,250.83,8.51,24.72,288.64,13.22,63.78,93.13,0.00,0.00
1845.50,1394.01,103.01,2047.46,831.31,9.62,1327.76,51.56,248.11,1896.12,20.00,0.30,240.36,8.51,24.72,295.04,15.01,63.78,89.42,0.00,0.00
1875.50,1406.52,114.85,2059.05,868.75,9.51,1293.41,47.38,284.12,1929.39,21.12,0.30,257.62,8.51,24.72,257.44,11.05,63.78,86.23,0.00,0.00
1905.50,1392.30,96.07,2033.67,898.85,10.22,1331.00,44.37,284.12,1960.22,20.69,0.30,226.30,8.51,24.72,281.31,11.05,63.78,99.03,0.00,0.00
1935.50,1381.05,94.30,2076.55,886.02,11.44,1293.46,48.25,284.12,1926.13,20.69,0.30,245.36,4.67,24.72,272.86,11.54,63.78,80.33,0.00,0.00
1965.50,1385.60,114.78,2027.66,857.10,10.81,1271.28,48.34,306.10,1892.24,20.94,0.30,267.47,6.50,24.72,276.69,13.56,63.78,99.13,0.00,0.00
1995.50,1344.45,109.46,2040.06,840.50,11.59,1304.38,48.34,266.63,1902.13,20.65,0.30,233.80,6.65,24.72,250.29,14.55,63.78,91.55,0.00,0.00
2025.50,1357.78,109.37,2055.50,832.56,9.74,1265.86,48.28,289.62,1898.83,16.66,0.30,238.09,6.65,24.72,288.62,13.12,63.78,104.24,0.00,0.00
2055.50,1357.60,111.56,2062.65,829.46,11.23,1260.66,52.03,289.62,1878.11,17.31,0.30,237.37,5.31,24.72,263.31,12.72,63.78,103.46,0.00,0.00
2085.50,1354.09,89.15,2053.94,849.38,9.99,1280.04,62.60,289.62,1851.34,18.98,0.30,229.63,8.14,24.72,269.68,15.05,63.78,90.39,0.00,0.00
2115.50,1340.86,98.80,2073.22,808.50,9.16,1321.09,58.33,245.06,1817.65,13.03,0.30,240.07,6.41,24.72,274.80,15.05,63.78,108.16,0.00,0.00
2145.50,1361.89,114.14,2064.99,797.94,10.05,1317.96,60.28,295.11,1791.27,13.53,0.30,240.09,7.39,24.72,279.70,15.05,63.78,113.02,0.00,0.00
2175.50,1368.21,109.25,2079.30,808.78,9.73,1344.93,56.13,295.92,1874.88,13.67,0.30,200.59,7.34,27.16,267.03,15.05,63.78,93.51,0.00,0.00
2205.50,1410.24,115.90,2096.61,801.91,8.98,1326.62,56.09,295.92,1860.22,13.95,0.30,192.92,11.29,27.16,278.57,15.05,63.78,135.19,0.00,0.00
2235.50,1521.16,101.32,2126.80,798.93,8.17,1408.12,66.10,295.92,1852.99,17.09,0.30,212.10,7.32,27.16,282.20,14.95,63.78,120.81,0.00,0.00
2263.50,1543.30,98.14,2220.80,814.91,9.84,1391.39,66.76,345.57,1949.80,18.09,0.30,209.79,12.97,27.16,295.52,14.95,63.78,124.73,0.00,0.00
2291.50,1362.73,95.66,2284.43,812.52,10.42,1401.08,65.80,315.86,1988.86,16.13,0.30,245.67,6.59,22.89,296.80,13.00,63.78,135.95,0.00,0.00
2323.50,925.71,79.89,2185.73,829.98,10.18,1512.13,62.90,266.57,1891.65,15.44,0.30,226.34,7.78,22.89,279.33,14.53,63.78,129.55,0.00,0.00
2355.50,635.69,97.92,1880.94,854.20,9.19,1681.85,61.02,178.22,1143.56,20.94,0.30,260.38,7.39,22.89,284.53,14.53,63.78,121.38,0.00,0.00
