Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s
0.00,-41.58,-22.10,-10.03,-1.42,1.36,8.29,3.34,9.89,12.24,20.36
11.00,-37.73,-20.35,-6.74,1.87,5.00,13.71,0.99,10.79,13.30,23.60
36.50,-33.21,-15.37,-3.41,3.33,9.16,19.74,1.73,15.68,20.09,24.89
66.50,-27.98,-9.73,-0.41,8.84,12.31,25.74,1.98,18.20,19.82,27.32
96.50,-25.73,-6.11,1.94,13.53,15.66,30.71,4.69,21.45,21.53,32.17
126.50,-27.42,-2.27,3.93,15.96,19.08,40.30,6.71,27.50,26.60,38.98
156.50,-74.87,-2.27,4.91,18.46,39.11,73.17,36.90,64.34,65.73,90.73
186.50,-102.06,-45.13,-4.56,38.69,49.41,88.83,50.77,70.82,76.54,107.36
216.50,-108.21,-57.42,-13.25,34.93,43.48,83.51,49.87,69.34,76.54,106.50
246.50,-112.78,-61.43,-15.14,30.97,40.29,79.37,44.65,63.48,69.36,98.67
276.50,-110.20,-61.67,-14.44,29.52,38.66,84.21,43.70,63.42,65.86,105.39
306.50,-111.87,-59.23,-14.67,28.74,43.10,79.84,43.84,62.46,68.98,97.98
336.50,-108.11,-60.23,-12.69,31.72,42.63,80.58,43.45,63.05,69.12,96.92
366.50,-108.46,-60.20,-14.65,30.86,40.95,81.25,43.57,62.06,69.73,97.96
396.50,-106.24,-59.09,-15.42,31.19,43.13,80.06,42.41,61.76,73.44,103.75
426.50,-107.77,-56.28,-11.82,32.64,44.42,82.74,44.67,64.82,69.43,109.05
456.50,-106.03,-52.49,-10.68,37.34,51.53,90.32,47.82,67.71,73.79,108.41
486.50,-107.75,-51.87,-9.76,37.79,49.52,86.29,48.27,67.77,72.26,103.88
516.50,-109.11,-51.87,-9.76,37.79,48.61,88.40,48.87,66.39,73.77,106.59
546.50,-110.18,-52.67,-12.26,35.66,48.27,86.59,48.24,67.74,72.82,112.49
575.50,-108.55,-54.74,-10.58,34.88,47.51,87.27,48.24,67.74,72.82,102.99
605.50,-111.32,-54.48,-12.28,34.98,48.85,86.50,46.23,65.62,72.36,100.14
636.00,-112.90,-57.40,-12.43,34.11,48.85,89.21,45.41,64.37,69.43,102.99
666.00,-112.14,-60.01,-14.76,32.23,45.30,82.59,44.12,63.31,68.57,100.68
696.50,-108.42,-58.21,-11.18,37.14,46.84,82.98,43.66,62.80,67.76,108.24
726.50,-104.47,-56.73,-12.56,33.28,49.20,85.07,45.11,63.29,72.15,110.65
756.50,-111.73,-56.55,-11.25,39.21,52.21,89.23,45.11,63.29,72.15,111.21
786.50,-134.11,-70.32,-14.36,42.28,56.11,95.80,56.96,79.32,86.07,123.88
816.50,-132.04,-74.59,-15.15,38.79,54.86,100.12,55.95,78.36,86.85,126.06
846.50,-135.23,-71.18,-16.05,42.96,56.87,98.47,57.87,80.14,87.39,132.24
876.50,-141.61,-76.61,-16.00,34.52,57.10,100.24,57.58,79.97,89.36,130.98
905.00,-137.23,-73.98,-16.21,41.99,56.07,97.31,55.64,77.54,87.23,136.01
935.00,-142.08,-75.42,-18.26,39.21,55.75,97.93,55.64,76.34,87.46,136.55
966.50,-133.02,-75.31,-19.37,39.00,52.69,95.94,55.08,76.08,86.33,129.42
996.50,-137.28,-77.91,-18.17,36.42,52.89,97.47,54.67,76.60,84.24,123.36
1026.50,-146.78,-77.65,-18.09,36.04,51.34,92.69,53.48,76.18,86.13,119.03
1056.50,-145.72,-77.65,-18.09,35.83,52.36,91.75,53.34,76.40,80.65,122.38
1086.50,-139.14,-78.11,-20.79,33.87,51.06,90.93,51.19,74.39,79.65,117.09
1116.50,-138.49,-78.51,-20.82,31.97,48.80,89.62,52.33,72.59,79.46,114.97
1146.50,-142.18,-79.73,-20.24,31.31,49.17,91.37,50.66,72.85,80.32,116.87
1175.00,-139.05,-78.39,-19.53,34.04,49.17,92.29,53.07,73.81,81.24,118.84
1205.00,-141.76,-78.23,-19.48,34.89,51.95,93.49,51.79,74.91,83.09,121.56
1236.50,-138.07,-79.11,-17.43,39.24,52.39,93.77,52.50,76.56,83.26,120.07
1266.50,-136.29,-75.12,-18.17,36.66,54.43,93.49,54.42,77.70,83.45,127.50
1296.50,-140.83,-74.21,-19.33,37.93,53.66,93.71,54.42,77.70,83.45,127.26
1326.50,-147.28,-77.24,-17.02,40.38,55.47,95.46,58.73,81.72,93.89,138.39
1356.50,-160.34,-90.89,-18.39,45.49,67.12,106.20,66.00,92.66,105.02,154.68
1386.50,-168.90,-94.66,-20.78,45.91,63.49,109.51,66.60,92.65,105.65,149.90
1416.50,-173.26,-97.78,-25.27,46.13,64.04,107.39,66.36,93.29,103.79,147.69
1445.00,-174.78,-98.05,-24.41,43.20,62.38,107.24,68.16,94.34,103.16,159.11
1475.00,-178.73,-99.20,-21.84,42.46,59.93,106.02,66.13,93.85,100.14,159.68
1506.50,-180.05,-100.09,-22.41,42.21,61.19,105.35,66.19,91.76,103.65,153.93
1536.50,-178.16,-99.54,-25.39,41.78,61.19,105.35,66.92,90.67,101.87,147.14
1566.50,-179.20,-100.94,-24.57,40.48,58.22,103.89,65.02,91.57,98.35,147.16
1596.50,-181.96,-100.94,-24.57,40.48,55.98,101.05,62.81,89.44,99.42,148.02
1626.50,-178.33,-101.64,-25.91,38.89,58.03,102.83,63.93,91.54,103.52,150.70
1656.50,-179.76,-101.17,-24.05,41.01,57.60,101.71,63.93,91.54,103.52,150.11
1686.50,-176.68,-102.85,-24.66,41.53,56.35,101.81,64.75,91.96,102.13,147.17
1716.50,-182.18,-101.18,-23.47,41.69,57.08,100.37,65.62,91.88,100.20,151.18
1746.50,-180.57,-100.44,-21.84,41.29,59.31,106.04,65.92,93.76,101.73,151.86
1776.50,-174.28,-99.27,-21.83,43.79,59.74,103.97,65.63,92.93,99.51,154.23
1806.50,-175.22,-97.94,-23.02,44.22,60.81,104.58,68.15,92.72,104.08,161.37
1834.50,-130.04,-93.33,-21.74,38.16,52.66,96.60,68.15,92.98,104.08,115.02
1864.00,-38.80,-34.11,-20.81,0.84,6.73,29.54,-1.81,12.35,11.11,26.02
1894.00,-27.59,-13.30,-7.07,9.73,6.73,34.76,0.97,23.51,22.75,37.72
1922.50,-17.72,-1.33,4.35,22.05,33.56,54.29,9.93,33.93,30.75,44.31
1951.50,-10.88,-1.33,7.19,25.41,41.33,68.83,18.27,37.80,37.44,44.96
