Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s
0.00,-199.43,-252.77,-230.49,-243.91,-226.32,-204.83,-207.80,-213.27,-236.09,-207.65
13.50,-194.44,-233.97,-220.55,-235.90,-225.04,-194.79,-229.14,-215.17,-239.68,-218.97
40.50,-189.80,-243.54,-192.43,-222.12,-193.93,-176.10,-267.97,-250.14,-256.15,-236.83
70.50,-150.80,-184.22,-161.95,-171.15,-174.98,-155.41,-303.71,-250.47,-255.49,-235.09
100.00,-153.95,-187.14,-169.31,-194.13,-164.73,-155.47,-325.01,-239.38,-259.49,-226.50
130.00,-150.18,-163.46,-170.39,-149.03,-167.29,-152.88,-313.01,-251.28,-269.07,-228.34
161.50,-151.49,-157.18,-183.95,-193.57,-170.01,-148.94,-307.10,-255.20,-266.63,-227.91
191.50,-152.42,-198.79,-161.18,-177.01,-159.01,-155.39,-317.51,-258.72,-270.24,-227.97
221.50,-149.73,-200.80,-186.97,-175.21,-165.43,-152.05,-325.06,-263.33,-275.11,-237.42
251.50,-147.61,-198.99,-179.37,-176.92,-159.77,-153.28,-315.26,-260.60,-267.86,-229.68
281.00,-143.65,-199.78,-175.07,-176.37,-164.66,-153.00,-318.13,-260.85,-274.50,-229.91
311.00,-148.68,-188.32,-195.49,-153.70,-163.36,-153.64,-324.81,-267.28,-275.90,-234.92
341.50,-147.28,-167.04,-177.85,-152.25,-154.85,-147.85,-347.40,-270.81,-286.80,-225.49
371.50,-126.86,-180.60,-163.88,-134.72,-137.62,-136.86,-294.29,-243.18,-246.13,-211.95
401.50,-126.41,-170.30,-126.02,-122.02,-115.87,-128.78,-288.37,-229.07,-238.54,-201.50
431.50,-124.52,-126.35,-127.15,-118.88,-125.59,-134.00,-282.18,-230.16,-239.44,-198.41
461.50,-122.11,-161.87,-157.89,-117.58,-124.69,-130.23,-283.34,-226.94,-233.87,-195.95
491.50,-123.97,-127.70,-173.98,-116.97,-123.75,-131.14,-282.60,-230.68,-237.60,-195.87
521.50,-117.19,-176.79,-150.82,-117.36,-122.98,-128.07,-278.09,-230.82,-235.20,-196.53
551.50,-119.02,-136.37,-112.06,-116.75,-122.70,-128.71,-284.87,-230.84,-237.00,-194.47
581.50,-115.94,-143.36,-147.59,-112.26,-121.98,-124.13,-281.12,-221.46,-241.90,-194.57
611.50,-123.16,-173.35,-156.95,-164.20,-135.06,-140.44,-310.00,-249.08,-259.18,-204.84
641.50,-133.87,-152.39,-181.83,-161.42,-148.93,-137.52,-312.32,-260.79,-275.85,-226.39
670.50,-142.35,-167.14,-182.87,-171.38,-153.78,-153.78,-319.76,-266.49,-279.83,-236.11
700.50,-149.44,-176.51,-186.00,-184.16,-165.84,-156.79,-327.46,-268.31,-280.96,-231.13
731.50,-150.25,-167.95,-162.34,-180.54,-151.96,-156.60,-312.57,-263.92,-275.90,-238.93
761.50,-151.38,-202.20,-185.65,-163.62,-163.14,-155.21,-320.54,-262.87,-279.90,-231.58
790.00,-145.11,-157.10,-169.80,-198.08,-156.04,-157.76,-314.85,-267.23,-278.78,-235.36
820.00,-139.54,-182.40,-168.88,-166.97,-154.88,-152.43,-322.28,-266.73,-275.99,-236.71
851.50,-139.85,-187.93,-180.12,-178.70,-159.21,-152.54,-327.97,-268.50,-278.19,-239.71
881.50,-140.13,-172.93,-184.50,-173.56,-149.50,-154.80,-327.41,-268.00,-289.42,-241.82
911.50,-141.42,-175.78,-170.37,-147.55,-163.93,-158.51,-323.53,-266.22,-281.33,-239.64
941.50,-150.01,-190.22,-162.17,-184.27,-157.33,-158.55,-329.24,-268.47,-283.02,-238.96
971.50,-145.39,-165.38,-186.39,-172.76,-155.47,-154.65,-342.81,-275.02,-289.76,-248.17
1001.50,-141.85,-171.65,-170.47,-160.28,-157.82,-155.30,-332.70,-275.99,-290.74,-249.63
1028.00,-166.14,-213.31,-172.93,-173.51,-167.50,-167.55,-352.14,-291.78,-307.33,-264.05
1058.00,-172.21,-198.89,-175.70,-180.73,-173.46,-172.21,-357.48,-295.80,-313.91,-270.72
1091.50,-174.67,-210.52,-175.22,-173.13,-180.74,-174.75,-354.75,-294.23,-311.63,-272.50
1120.50,-159.38,-203.30,-164.24,-180.77,-172.34,-169.69,-355.74,-288.77,-297.34,-257.86
