Time,South Central Fans,North Central Fans
s,m3/s,m3/s
0.00,1.39,-0.12
9.50,1.18,0.35
33.50,0.35,-0.16
63.50,-57.36,43.83
93.50,-100.53,104.43
123.50,-101.55,111.73
153.50,-101.90,112.19
183.50,-102.46,111.75
213.50,-101.81,111.48
243.50,-102.10,112.15
273.50,-101.56,112.12
303.50,-102.27,111.89
333.50,-101.83,112.05
360.50,-101.99,111.91
390.50,-101.53,112.02
423.50,-102.17,112.02
453.00,-102.06,111.85
483.00,-101.75,112.51
512.00,-101.77,111.69
542.00,-102.11,112.09
573.50,-102.12,112.14
601.00,-101.25,112.04
630.00,-102.03,112.16
661.50,-101.26,112.58
691.50,-101.73,112.15
722.00,-102.35,111.37
752.50,-100.91,111.84
782.50,-102.25,112.38
812.00,-102.18,112.17
842.00,-101.76,112.21
872.50,-101.93,112.76
902.00,-101.61,111.93
931.50,-103.94,112.35
962.00,-122.58,127.53
992.50,-128.53,137.47
1022.50,-129.42,138.14
1052.50,-129.50,137.92
1082.50,-129.03,137.94
1112.50,-129.01,138.80
1143.00,-128.88,138.48
1173.50,-128.67,138.50
1203.50,-128.38,138.68
1232.00,-127.93,138.71
1262.00,-128.43,138.87
1293.50,-134.24,149.93
1323.50,-154.53,169.02
1353.50,-158.27,167.12
1382.50,-154.88,162.45
1412.50,-155.20,164.72
1443.50,-155.59,166.38
1473.50,-154.96,165.88
1503.00,-154.76,165.26
1533.00,-153.71,164.87
1563.50,-153.35,164.85
1593.50,-153.65,164.92
1623.50,-154.73,166.70
1653.50,-153.78,166.72
1683.00,-153.85,167.35
1712.50,-153.98,167.69
1742.00,-153.80,167.23
1772.50,-153.89,167.83
1803.50,-153.33,167.35
1833.50,-153.56,167.39
1862.50,-153.75,168.06
1891.00,-153.93,167.55
1922.00,-152.76,167.58
1953.50,-153.17,167.78
1983.50,-151.79,167.56
2011.50,-119.80,159.79
2040.50,-103.50,123.43
2072.50,-102.63,110.20
2103.00,-106.59,107.62
2131.50,-151.35,105.73
2161.00,-161.91,105.76
2192.00,-153.22,106.27
2222.50,-140.66,106.35
2252.50,-139.78,106.10
2282.50,-140.53,106.42
2313.00,-141.34,106.13
2342.00,-141.16,106.35
2372.00,-140.89,106.42
2403.50,-141.08,106.50
2433.50,-136.25,106.31
2462.50,-113.32,101.78
2492.00,-108.18,97.06
