Time,South Central Fans,North Central Fans
s,C,C
0.00,17.01,20.51
15.00,17.01,20.51
44.00,17.01,20.51
74.00,17.01,20.51
104.50,17.01,20.51
134.00,17.01,20.36
163.50,19.04,20.04
193.00,27.14,19.82
223.00,36.83,19.82
253.50,40.05,19.82
283.50,42.19,19.82
313.00,43.54,19.90
342.00,44.19,20.02
372.00,44.22,20.13
403.00,44.77,20.24
433.50,45.33,20.24
463.50,45.13,20.24
493.50,45.54,20.24
522.50,46.84,20.24
551.50,48.42,20.24
582.50,48.81,20.24
613.50,48.97,20.24
643.50,49.59,20.35
673.50,50.28,20.35
703.50,50.85,20.35
733.50,51.02,20.35
762.50,50.99,20.35
792.50,50.88,20.35
823.50,51.88,20.35
853.50,52.76,20.35
883.50,52.80,20.35
913.50,52.01,20.46
943.50,54.86,20.57
973.50,59.02,20.57
1003.50,57.61,20.57
1033.50,57.25,20.57
1063.50,57.51,20.57
1093.50,57.61,20.57
1122.00,58.03,20.57
1152.00,58.58,20.68
1183.50,58.71,20.68
1213.50,58.75,20.68
1243.50,59.47,20.68
1273.50,59.22,20.68
1303.50,59.84,20.68
1332.50,59.89,20.68
1362.50,60.87,20.68
1393.50,62.06,20.68
1423.50,62.57,20.68
1453.50,61.03,20.68
1482.50,57.06,20.68
1512.50,51.43,20.68
1543.50,46.35,20.68
1573.50,42.98,20.68
1603.50,41.12,20.68
1633.50,39.95,20.68
1663.50,38.50,20.68
1693.50,37.71,20.68
1723.50,37.15,20.68
1753.50,36.23,20.68
1783.50,35.78,20.68
