Time,CT214J3,CT214F2,CT209H2,CT209F2,CT209C2,CT207H2,CT207F2,CT207C2,CT307H2,CT307F2,CT307C2,CT302H2,CT302F2,CT302C2,CT301H2,CT301F2,CT301C2,CT202J3,CT202F2,CT202C2
1197.50,2328.47,1835.29,1133.74,847.69,180.11,2033.07,1518.02,127.99,1012.08,978.51,81.73,962.23,287.00,0.00,58.78,0.30,0.00,102.01,752.93,4.27
1227.50,2295.22,1838.77,1135.08,807.69,179.63,2002.13,1574.43,127.14,1012.08,940.87,83.13,964.81,300.79,0.00,58.78,0.30,0.00,125.33,334.17,4.27
1257.50,2303.36,1851.15,1126.01,810.46,181.32,2015.43,1537.63,129.01,1012.08,928.14,86.08,963.33,306.20,0.00,58.78,0.30,0.00,136.49,905.74,4.27
1287.50,2278.32,1810.02,1115.43,818.55,179.17,1975.01,1565.02,127.14,1012.08,917.22,91.54,994.58,318.18,0.00,58.78,0.30,0.00,139.77,905.74,4.33
1317.50,2241.16,1797.98,1102.38,798.28,178.58,1973.19,1535.69,127.87,995.19,941.83,90.94,1007.20,273.53,0.00,58.78,0.30,0.00,115.66,905.74,3.42
1347.50,2240.08,1816.47,1099.38,806.44,176.26,1974.47,1507.03,133.00,995.19,944.79,90.94,1006.00,292.24,0.00,58.78,0.30,0.00,29.75,905.74,3.42
1377.50,2220.22,1820.48,1111.67,822.20,177.06,1993.57,1574.28,129.09,1003.74,929.27,87.95,971.29,315.93,0.00,58.78,0.30,0.00,95.83,840.47,3.42
1407.50,2225.07,1817.25,1120.72,818.39,176.54,1981.18,1547.24,130.89,1003.74,937.72,91.07,833.88,287.36,0.00,58.78,0.30,0.00,49.13,1339.00,3.42
1437.50,2222.80,1813.11,1093.80,799.35,175.28,2006.20,1547.75,130.19,1003.74,913.40,91.00,748.99,288.52,0.00,58.78,0.30,0.00,112.92,476.02,3.42
1467.50,2201.56,1836.70,1089.42,790.72,174.50,1985.63,1577.78,130.68,937.82,918.90,88.61,643.63,272.71,0.00,58.78,0.30,0.00,216.98,36.32,3.42
1497.50,2181.62,1808.29,1094.17,805.42,173.92,1996.39,1515.61,131.12,937.82,931.02,93.85,639.47,296.33,0.00,58.78,0.30,0.00,198.37,36.32,3.42
1527.50,2180.03,1827.93,1083.47,801.36,173.57,1998.22,1549.64,130.75,896.31,924.39,89.51,589.91,280.99,0.00,58.78,0.30,0.00,267.95,494.09,3.42
1556.00,2202.16,1818.72,1088.41,782.25,169.06,1973.51,1526.15,131.53,896.31,908.16,84.17,631.54,282.90,0.00,58.78,0.30,0.00,267.95,0.30,3.42
1586.00,2148.69,1801.69,1061.72,762.38,169.39,1945.88,1542.56,131.04,896.31,890.03,73.98,517.79,268.44,0.00,58.78,0.30,0.00,83.92,0.30,3.42
1617.50,2138.51,1787.23,1087.97,786.62,168.13,1951.89,1530.64,130.84,856.03,871.29,76.65,147.71,283.72,0.00,58.78,0.30,0.00,147.61,414.43,3.42
1647.50,2155.53,1777.46,1054.12,779.05,168.59,1944.21,1554.38,128.54,856.03,867.63,79.20,86.14,282.79,0.00,58.78,0.30,0.00,632.03,600.99,3.42
1677.50,2109.22,1776.64,1052.18,750.68,168.51,1920.81,1546.40,127.38,809.64,834.79,83.83,87.43,298.07,0.00,58.78,0.30,0.00,235.19,499.89,3.36
1707.50,2096.83,1773.30,1051.96,759.10,165.85,1917.62,1520.92,127.72,809.64,847.40,84.96,71.72,284.01,0.00,58.78,0.30,0.00,251.77,404.16,3.36
1737.50,2076.75,1745.65,1048.52,753.03,165.57,1854.78,1524.00,128.05,768.75,814.89,75.78,91.86,248.42,0.00,58.78,0.30,0.00,251.77,111.09,3.36
1767.50,2062.67,1753.72,1051.28,743.90,165.70,1902.36,1486.58,125.19,815.14,829.85,75.45,119.33,271.87,0.00,58.78,0.30,0.00,48.52,111.09,3.30
1797.50,2059.17,1722.94,1042.90,734.94,164.97,1916.93,1521.46,124.94,781.16,809.11,82.17,101.93,303.79,0.00,58.78,0.30,0.00,115.05,111.09,3.30
1827.50,2064.85,1718.52,1068.61,742.50,167.50,1897.35,1485.04,129.05,781.16,804.30,79.90,604.16,595.41,0.00,58.78,0.30,0.00,76.45,220.87,3.30
1857.50,2068.41,1567.96,1066.88,754.01,165.02,1908.29,1495.02,128.27,803.54,641.49,97.84,961.93,2176.24,0.00,1004.39,0.30,0.00,75.53,738.33,3.25
1887.50,2053.76,722.10,1062.43,802.32,162.27,1852.92,1491.72,124.35,803.54,648.02,97.84,948.50,2341.72,0.00,1403.10,0.30,0.00,75.53,738.33,3.25
1917.50,2076.10,160.32,1074.93,814.18,160.64,1983.98,1379.98,127.79,860.30,914.42,97.15,995.50,2536.47,0.00,1463.81,100.91,0.00,104.98,738.33,3.25
1947.50,2063.86,74.09,1035.80,812.84,124.27,1857.07,1440.89,127.58,908.52,991.33,97.74,1072.27,2590.20,0.00,1727.90,80.14,0.00,163.65,738.33,3.25
1977.50,2050.02,74.16,1108.30,828.77,60.24,2048.59,1685.66,127.99,954.91,1064.77,101.75,1116.32,2887.20,0.00,1925.05,146.08,0.00,117.80,738.33,3.25
2007.50,2052.77,47.39,1262.41,870.27,42.62,2283.92,1907.60,132.48,1003.13,1120.77,100.74,1181.44,2961.73,0.00,2132.78,223.42,0.00,117.80,492.87,3.25
2037.50,2039.83,42.42,1411.74,994.62,25.58,2429.32,2059.13,133.00,1003.13,1155.41,99.73,1158.97,2996.79,20.73,2241.16,348.62,0.00,155.03,497.60,3.25
2067.50,2007.83,54.47,1476.89,1085.33,22.38,2519.81,2159.30,96.38,1061.72,1199.21,69.76,1126.73,2999.62,56.72,2329.56,514.30,19.19,42.72,497.60,3.25
2097.50,2021.01,53.62,1580.18,1131.54,21.07,2543.40,2214.32,53.93,1086.14,1177.23,47.15,1164.40,3011.75,95.16,2385.84,545.30,69.29,123.60,63.78,3.25
2127.50,2041.93,55.05,1591.06,1189.97,21.71,2629.28,2204.56,37.29,1086.14,1128.13,34.88,1127.03,2936.75,114.66,2390.27,568.07,134.55,104.07,63.78,3.25
2157.50,2019.79,39.60,1608.00,1217.32,23.84,2634.81,2215.30,31.43,1086.14,1096.21,34.09,1096.94,2882.10,120.18,2368.45,554.92,176.42,39.67,63.78,4.33
2187.50,2001.92,42.28,1594.26,1196.98,24.96,2577.34,2156.30,31.56,1086.14,1087.76,31.31,1047.44,2773.02,102.16,2322.52,522.09,173.89,192.26,218.51,4.33
2217.50,2025.14,38.55,1548.96,1213.43,26.11,2530.44,2097.45,29.81,1086.14,1118.40,31.31,1065.82,2673.69,82.66,2284.66,491.85,158.36,192.26,218.51,4.33
2247.50,2184.47,36.52,1522.85,1176.70,32.00,2481.18,2078.69,30.66,1128.25,1125.81,35.26,1044.90,2717.43,68.91,2237.33,432.11,133.08,192.26,218.51,4.33
2277.50,2310.47,54.95,1486.93,1147.85,25.93,2405.41,2059.16,34.49,1128.25,1126.15,33.67,1062.54,2731.21,60.53,2249.40,363.13,115.91,75.07,218.51,4.33
2307.00,2347.72,45.28,1499.18,1154.27,24.56,2479.84,2076.61,31.04,1106.58,1114.62,34.80,1073.32,2714.02,63.78,2214.74,354.01,110.15,75.07,178.22,4.33
2337.00,2438.09,44.16,1498.13,1170.74,28.34,2453.46,2043.75,34.73,1106.58,1134.60,34.80,1066.24,2650.75,64.05,2264.70,369.19,110.15,100.40,178.22,4.33
2366.50,2498.65,59.20,1514.61,1143.88,26.83,2398.35,2075.62,37.29,1152.87,1160.78,33.39,1071.08,2727.56,66.77,2289.73,385.32,109.49,199.28,130.62,4.33
2395.50,2550.46,43.53,1523.58,1167.41,25.91,2441.95,2050.20,30.58,1152.87,1139.24,34.24,1018.87,2647.90,65.90,2263.95,334.84,105.21,199.28,130.62,2.93
2426.50,2547.10,44.63,1531.70,1168.41,31.07,2514.05,2040.39,30.58,1152.87,1101.58,34.90,1023.37,2504.62,66.26,2248.02,344.91,105.90,199.28,130.62,2.93
2457.50,2568.31,66.14,1556.79,1208.03,38.93,2489.44,2090.14,34.36,1103.84,978.80,32.95,940.67,2198.49,68.70,2106.93,179.70,114.67,199.28,130.62,2.93
2487.50,2564.68,52.22,1517.33,1186.39,27.94,2486.97,2070.26,33.14,1008.93,836.15,32.38,894.74,1960.06,59.80,1747.21,24.31,102.19,199.28,86.37,3.36
2517.50,2466.13,53.71,1462.99,1131.74,15.56,2312.02,1837.75,23.74,933.55,828.56,35.26,840.62,1933.98,52.06,1652.94,29.30,80.60,199.28,1046.08,3.36
