Time,South Central Fans,North Central Fans
s,C,C
0.00,7.64,15.19
8.50,7.64,15.19
31.50,7.64,15.19
61.00,7.64,15.19
90.50,7.64,15.19
120.50,7.64,15.19
150.00,9.91,15.19
179.50,11.94,15.19
209.50,12.05,15.19
239.00,12.17,15.19
268.50,12.17,15.19
298.50,12.62,15.19
328.00,12.86,15.19
357.50,13.20,15.19
387.50,13.43,15.19
417.00,13.43,15.19
446.50,13.43,15.19
476.50,13.43,15.19
506.00,13.43,15.19
535.50,13.66,15.19
565.50,14.01,15.19
595.50,13.90,15.19
625.00,13.90,15.19
654.50,13.90,15.19
684.50,13.90,15.19
714.00,13.90,15.19
743.50,13.90,15.19
773.00,13.90,15.19
802.50,13.90,15.19
832.50,14.01,15.19
862.00,14.01,15.19
891.50,13.51,15.19
921.50,13.40,15.19
951.00,13.40,15.19
980.50,13.87,15.19
1010.50,13.87,15.19
1040.00,13.87,15.19
1069.50,13.87,15.19
1099.50,13.87,15.30
1129.00,13.87,16.20
1158.50,13.02,18.47
1188.50,13.02,22.11
1218.00,13.02,26.36
1247.50,13.02,26.53
1277.50,13.02,26.65
1307.00,13.02,26.47
1336.50,13.02,26.47
1366.50,13.02,26.47
1396.00,12.91,26.47
1425.50,12.79,26.47
1450.50,12.57,26.58
1480.00,12.46,26.65
1514.50,12.46,26.65
1544.50,12.46,26.65
1574.00,12.46,26.65
1603.50,12.46,26.65
1633.50,12.35,26.65
1663.00,12.24,26.65
1692.50,12.24,26.65
1722.00,12.13,25.78
1750.50,12.13,24.39
1780.00,11.90,23.03
1811.00,11.90,22.13
1841.00,11.79,21.52
1870.50,11.79,21.30
1900.50,11.79,21.19
1930.00,11.79,20.86
1959.50,11.79,20.30
1989.50,11.79,20.06
2019.00,11.79,19.95
2048.50,11.79,19.62
2078.00,11.79,19.18
2107.50,11.68,18.95
2137.50,11.68,18.95
2167.00,11.68,18.15
2196.50,11.68,17.82
2226.50,11.68,17.60
2256.50,11.68,17.48
