Time,South Central Fans,North Central Fans
s,m3/s,m3/s
0.00,-46.87,46.49
6.50,-46.85,46.49
27.50,-46.61,47.02
57.50,-46.32,47.02
87.50,-46.32,47.02
117.50,-45.98,46.39
146.50,-71.34,63.02
176.50,-106.90,100.72
207.50,-111.58,111.44
237.50,-110.82,111.98
267.50,-111.62,112.55
297.50,-111.51,112.60
327.50,-111.48,112.60
356.00,-110.98,113.13
385.50,-111.56,113.10
417.00,-111.94,113.59
447.50,-112.07,113.02
477.50,-112.23,113.18
507.50,-111.61,113.39
537.50,-112.19,113.78
567.50,-111.09,113.78
596.50,-112.84,113.75
626.00,-112.67,113.54
657.00,-112.83,114.04
687.50,-112.06,113.88
717.50,-113.10,113.30
747.50,-112.91,113.30
777.50,-112.22,113.05
807.50,-112.29,113.38
837.50,-112.05,113.26
867.50,-113.26,112.88
897.50,-112.81,113.23
927.50,-112.73,112.66
957.00,-112.36,113.59
987.00,-112.34,113.51
1017.50,-113.21,113.51
1047.50,-113.13,112.95
1077.50,-112.43,113.24
1107.50,-112.94,113.41
1137.50,-112.13,112.93
1167.50,-112.80,113.32
1197.50,-111.80,113.32
1227.50,-112.76,113.53
1257.50,-112.76,113.65
1286.50,-112.94,113.08
1316.50,-112.22,112.51
1347.50,-111.43,113.18
1377.50,-112.83,113.88
1407.50,-112.06,113.14
1437.50,-111.79,112.37
1467.50,-112.10,112.80
1497.50,-112.39,113.28
1527.50,-112.00,113.66
1557.50,-111.89,112.58
1586.50,-111.48,112.39
1616.50,-111.95,112.24
1647.50,-112.39,113.07
1677.50,-112.25,112.47
1707.50,-111.58,112.99
1737.50,-113.05,112.16
1767.50,-111.97,112.53
1797.50,-112.74,112.14
1827.50,-111.32,112.30
1857.50,-112.14,111.79
1887.50,-111.39,112.40
