Time,South Central Fans,North Central Fans
s,m3/s,m3/s
0.00,-0.42,-0.97
5.00,-0.03,-0.30
24.50,-0.09,-0.87
54.50,-0.61,-0.51
84.50,-0.15,-0.63
114.50,-0.09,-0.67
144.50,-19.23,16.36
173.50,-70.29,64.19
203.50,-83.53,84.65
234.50,-84.74,85.79
264.50,-84.21,85.91
294.50,-83.86,85.72
324.50,-84.03,86.49
354.50,-84.32,86.39
384.50,-84.30,86.34
414.50,-84.09,86.15
444.50,-84.97,86.17
474.50,-84.49,86.24
504.50,-84.89,86.21
534.50,-84.51,86.31
564.50,-84.76,86.49
594.50,-85.18,86.79
624.50,-84.79,86.63
654.50,-84.50,86.58
684.00,-84.09,86.68
714.00,-84.59,86.39
744.50,-84.29,86.43
773.50,-82.43,86.58
803.50,-83.59,86.39
834.50,-83.60,86.41
864.50,-90.60,93.75
894.50,-106.47,111.29
924.50,-107.81,113.76
954.50,-108.71,113.72
984.50,-104.48,109.51
1014.50,-107.63,111.52
1044.50,-107.16,114.00
1074.50,-107.65,114.05
1104.50,-108.18,113.87
1134.50,-108.61,113.32
1164.50,-106.96,113.55
1193.50,-107.57,114.06
1223.50,-108.07,114.07
1254.50,-109.52,114.44
1284.50,-109.02,113.52
1314.50,-108.60,113.66
1344.50,-109.26,113.90
1374.50,-110.27,114.30
1404.50,-109.16,114.10
1434.50,-108.33,113.55
1464.50,-109.31,113.27
1493.50,-109.67,114.06
