Time,South Central Fans,North Central Fans
s,C,C
0.00,9.77,11.77
3.00,9.77,11.77
20.50,9.77,11.77
50.50,9.77,11.77
80.50,9.77,11.81
110.50,9.77,11.81
139.50,10.29,11.81
169.50,20.98,11.70
200.50,36.95,11.70
230.50,38.25,11.70
260.50,37.80,11.81
290.50,38.34,11.81
320.50,38.64,11.81
350.00,39.07,11.81
379.50,39.73,11.81
410.00,40.90,11.70
440.50,41.54,11.70
470.50,41.89,11.70
500.50,42.70,11.70
530.50,42.83,11.59
560.50,43.65,11.59
590.50,43.99,11.48
620.50,44.04,11.48
650.50,44.79,11.48
680.50,45.24,11.48
710.50,45.39,11.48
739.50,45.91,11.48
769.50,46.21,11.48
800.50,45.99,11.48
830.50,43.80,11.48
860.50,43.30,11.48
890.50,43.10,11.48
920.50,42.87,11.48
950.50,43.64,11.48
980.50,45.36,11.48
1010.50,45.91,11.48
1040.50,45.95,11.48
1069.50,45.84,11.48
1099.50,45.89,11.48
1130.50,46.11,11.48
1160.50,46.00,11.48
1190.50,46.98,11.48
1220.50,47.44,11.48
1250.50,48.05,11.59
1280.50,48.30,11.70
1310.50,47.85,11.81
1340.50,47.73,11.81
1369.00,48.07,11.81
1399.00,48.76,11.81
1430.50,49.13,11.81
1460.50,47.75,11.81
1490.50,44.43,11.81
1520.50,39.88,11.81
1549.00,35.26,11.81
1579.00,32.04,11.81
1610.50,29.58,11.70
1640.50,28.54,11.70
1670.50,27.68,11.70
1700.50,26.73,11.70
1730.50,25.74,11.70
1760.50,25.64,11.70
