Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s
0.00,-29.76,-27.77,-25.39,-21.78,-22.67,-24.17,-25.77,-25.87,-26.46,-29.80
9.00,-23.64,-25.06,-22.76,-18.90,-19.70,-24.20,-28.65,-28.37,-28.68,-33.71
32.50,-41.04,-15.57,-13.89,-8.54,-7.09,-12.06,-32.21,-29.34,-28.82,-34.05
62.00,-86.02,-11.20,0.54,10.77,16.81,19.36,2.05,12.26,14.25,11.19
91.00,-121.07,-11.67,9.07,24.18,37.17,50.63,21.30,35.11,38.63,49.47
121.00,-127.10,-11.58,8.46,37.89,58.78,99.24,25.97,40.67,44.75,58.19
151.50,-128.80,-12.38,7.49,43.06,60.58,96.75,26.05,40.11,44.38,58.19
182.00,-128.43,-7.71,8.98,48.16,64.56,104.26,26.36,40.15,45.84,57.64
212.50,-122.55,-6.13,12.10,54.79,75.33,116.78,29.89,44.14,47.93,59.95
242.50,-119.13,-0.69,22.60,63.62,89.84,123.49,34.03,48.11,50.08,60.37
272.50,-119.90,0.18,25.76,68.42,99.05,130.12,37.40,49.19,51.54,62.17
302.50,-119.15,0.41,25.76,71.74,100.27,133.59,37.68,49.54,53.00,63.24
332.50,-121.36,3.24,28.45,69.92,101.98,130.44,37.63,49.55,52.55,65.14
362.50,-121.46,4.73,30.37,74.21,105.94,137.08,38.21,49.87,52.56,67.03
392.50,-118.80,7.09,31.99,80.51,107.90,137.37,41.67,52.39,54.71,68.96
422.50,-116.35,9.76,36.75,88.16,112.91,134.28,46.06,55.52,57.69,71.83
452.50,-114.72,13.52,39.25,93.05,120.87,139.99,51.36,58.35,62.78,73.66
482.50,-113.62,13.96,41.07,97.97,125.95,139.50,54.83,64.86,68.11,79.54
512.50,-118.16,15.12,44.89,107.01,128.30,145.51,60.37,71.36,77.11,87.72
542.00,-121.35,16.07,40.24,77.14,128.30,143.85,63.32,74.84,84.25,91.45
572.00,-123.58,12.20,40.04,73.53,122.68,147.42,64.38,75.03,85.61,101.91
602.26,-119.62,9.25,38.76,68.00,118.05,143.57,60.11,71.84,79.26,93.37
632.50,-123.59,13.17,39.96,73.93,124.08,146.72,59.75,73.72,86.05,98.50
661.00,-127.26,16.47,43.90,79.21,131.49,148.17,63.92,75.98,85.10,107.23
691.00,-128.93,20.07,44.57,79.61,131.83,149.37,72.16,83.23,94.33,110.57
722.50,-128.30,15.82,43.29,76.38,128.82,150.35,69.45,87.06,90.09,111.37
752.50,-129.24,16.15,42.96,77.12,131.95,164.15,70.56,86.85,94.32,109.86
781.00,-131.23,17.80,42.57,74.26,129.44,158.13,71.72,83.87,96.80,108.73
811.00,-126.73,18.21,43.24,77.18,136.59,156.76,74.72,86.91,97.54,108.15
842.50,-123.39,23.82,49.15,108.96,141.99,162.75,75.94,88.88,98.29,108.34
872.50,-119.35,26.81,49.71,106.93,139.82,161.38,71.28,86.31,94.50,104.86
901.50,-126.10,21.95,45.29,100.95,133.53,164.24,71.63,86.59,87.48,102.77
931.50,-124.36,21.96,46.89,104.22,136.02,159.91,65.54,86.23,87.64,106.42
962.50,-123.26,22.02,47.81,101.03,135.91,161.03,68.01,79.97,89.05,101.14
992.50,-117.07,23.41,49.73,103.02,136.85,158.75,64.70,79.03,90.02,89.68
1022.00,-112.92,27.69,53.26,112.11,139.38,160.42,69.47,82.62,93.50,94.43
1052.00,-112.27,32.87,59.37,119.44,150.58,181.31,71.95,84.83,95.00,107.44
1082.50,-109.84,37.81,63.56,126.75,159.39,182.52,71.79,87.45,98.66,106.35
1112.50,-110.73,37.06,66.32,127.32,162.26,184.20,73.90,89.71,100.78,111.10
1142.50,-118.35,31.93,56.95,116.49,155.28,183.16,79.93,97.28,103.29,110.34
1172.50,-121.45,31.14,56.70,116.77,153.48,188.83,76.86,91.17,89.60,116.29
1201.00,-117.84,29.16,55.39,108.74,148.57,177.57,73.70,91.65,91.88,109.33
1231.00,-123.05,27.04,49.79,106.89,144.39,170.62,65.61,90.45,91.42,105.22
1262.50,-129.76,21.75,47.59,104.37,138.45,165.65,62.79,79.01,81.40,100.23
1292.50,-106.41,29.30,50.41,96.93,131.00,161.21,58.99,70.37,66.90,71.29
1322.00,-62.82,41.58,54.15,92.74,113.95,117.68,39.01,49.50,48.02,21.65
1352.00,-41.85,54.54,63.20,106.78,125.39,115.98,35.25,43.05,40.61,2.12
1382.50,-31.19,67.46,76.09,124.13,142.23,124.77,43.51,48.44,45.00,40.45
1412.50,-28.64,74.43,84.06,129.43,155.30,133.76,53.88,60.40,55.73,57.47
1442.50,-32.37,77.28,80.76,131.10,157.05,137.48,61.27,69.35,62.15,68.64
1472.50,-42.58,74.02,79.92,126.89,149.44,138.93,59.24,68.75,61.88,66.98
1502.50,-49.13,64.26,72.71,114.55,139.81,130.87,55.93,62.38,57.56,59.09
1532.50,-48.14,61.74,68.41,110.25,131.66,123.33,49.41,59.12,55.20,51.81
1562.50,-45.19,60.05,67.59,108.93,129.00,118.20,44.42,49.90,47.17,50.39
1592.50,-38.26,58.90,66.27,105.58,120.56,109.03,52.43,53.08,50.66,44.91
1622.50,-34.07,59.79,67.85,102.83,113.86,101.59,52.68,55.02,49.20,40.47
1652.00,-37.82,56.44,64.42,93.45,102.18,95.68,52.03,53.33,49.04,40.01
1682.00,-41.75,48.98,56.85,84.90,87.07,78.08,55.10,55.98,51.84,42.50
1712.50,-36.32,50.29,54.10,83.78,82.77,76.61,56.25,57.84,52.10,44.57
1742.50,-37.48,52.54,59.72,63.84,79.77,72.64,54.31,56.53,49.91,41.48
1772.50,-39.42,49.64,56.33,58.19,71.32,66.11,51.92,52.30,46.97,40.03
1802.50,-45.80,43.62,52.63,52.09,67.07,56.77,49.43,51.28,45.09,37.42
