Time,South Central Fans,North Central Fans
s,C,C
0.00,17.84,19.59
9.50,17.84,19.59
33.50,17.84,19.59
63.50,17.84,19.59
93.00,17.84,19.59
123.00,17.84,19.59
153.50,20.16,19.59
183.50,20.50,20.72
213.50,21.00,22.76
243.50,21.34,25.39
273.50,21.51,27.18
302.00,21.60,27.53
331.00,21.60,28.14
361.50,21.60,28.14
391.50,21.99,28.47
421.50,21.99,29.02
452.00,21.99,29.13
482.50,21.99,29.63
512.50,21.99,29.96
543.00,21.99,30.29
573.00,21.99,30.63
603.00,21.99,30.75
633.00,21.99,30.96
663.00,21.99,31.29
693.50,21.99,31.40
723.50,21.99,31.52
753.50,21.99,31.97
783.50,21.99,32.08
813.50,21.99,32.52
843.50,21.99,32.86
873.50,21.99,33.19
902.50,21.99,33.30
932.50,21.99,33.41
961.50,21.99,33.87
991.00,22.38,34.11
1023.00,22.38,34.33
1053.50,22.38,34.55
1083.50,22.38,34.66
1113.50,22.38,34.98
1142.00,22.38,35.31
1171.50,22.38,35.42
1203.00,22.38,35.42
1233.50,22.38,35.76
1263.50,22.38,35.87
1292.00,22.38,35.98
1322.00,22.38,35.98
1353.50,22.38,36.10
1383.50,22.38,36.10
1413.50,22.38,36.21
1443.50,22.38,36.43
1473.50,22.38,36.77
1503.50,22.38,36.77
1531.50,22.38,36.77
1561.50,22.38,37.10
1593.50,22.38,37.10
1623.50,22.38,37.10
1653.50,22.38,37.32
1683.50,22.38,37.42
1713.50,22.38,37.71
1742.50,22.38,37.87
1772.50,22.38,38.09
1803.50,22.38,38.19
1833.50,22.38,38.19
1863.50,22.38,38.43
1893.50,22.38,38.43
1923.50,22.38,38.43
1953.50,22.38,38.66
1983.50,22.50,38.66
2013.50,22.50,38.66
2043.50,22.50,38.77
2073.50,22.50,39.66
2103.50,22.50,39.66
2133.50,22.61,39.77
2161.50,23.41,39.89
2191.50,23.52,40.58
2223.50,23.52,41.01
2253.50,23.52,41.13
2283.50,23.52,39.78
