Time,CT214J3,CT214F2,CT209J3,CT209F2,CT209C2,CT207J3,CT207F2,CT207C2,CT307J3,CT307F2,CT307C2,CT302J3,CT302F2,CT302C2,CT301J3,CT301F2,CT301C2,CT202J3,CT202F2,CT202C2
s,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
0.00,28.23,57.33,0.30,55.93,22.73,0.30,251.00,20.63,479.13,0.30,53.65,0.30,225.38,13.92,67.30,0.30,54.06,0.30,290.14,23.90
14.50,22.43,53.86,0.30,57.70,22.51,0.30,281.45,20.63,474.56,0.30,53.47,0.30,210.34,13.92,38.48,0.30,55.51,0.30,318.55,22.89
43.50,22.43,44.86,0.30,39.43,20.76,0.30,264.46,19.71,487.07,0.30,52.67,0.30,194.86,13.92,52.94,0.30,54.78,0.30,326.91,23.91
73.50,22.43,62.37,0.30,65.27,21.94,0.30,256.40,22.40,491.34,0.30,55.24,0.30,228.03,13.98,39.37,0.30,54.53,0.30,322.42,23.93
102.00,22.43,59.71,0.30,48.47,21.95,0.30,281.40,22.80,474.56,0.30,55.66,0.30,215.00,13.98,53.33,0.30,59.31,0.30,305.89,25.88
130.50,22.43,50.35,0.30,59.40,22.78,0.30,249.90,20.63,474.56,0.30,55.60,0.30,381.48,13.98,67.55,0.30,57.62,0.30,296.33,25.94
161.50,22.43,47.91,0.30,56.93,21.04,0.30,264.24,20.69,516.06,0.30,52.55,0.30,472.03,13.98,76.11,0.30,60.85,0.30,324.16,26.76
193.00,22.43,50.72,0.30,63.03,20.97,0.30,818.41,27.53,493.48,596.32,57.61,0.30,482.27,13.98,53.10,0.30,57.09,0.30,309.15,26.76
223.50,22.43,47.02,0.30,57.31,21.79,0.30,1981.87,21.62,543.77,1096.46,56.87,83.77,289.98,13.98,466.76,0.30,58.61,0.30,326.50,24.90
253.50,22.43,33.71,0.30,51.13,21.48,0.30,2058.05,24.27,646.07,1044.56,60.85,192.87,246.89,13.98,722.32,0.30,58.11,0.30,308.84,22.00
283.50,22.43,41.32,0.30,74.32,19.67,126.17,2066.38,23.56,628.06,1118.18,61.40,269.32,186.73,13.98,1464.42,0.30,58.11,0.30,300.70,23.78
313.50,45.47,30.67,0.30,48.32,20.57,256.41,2027.71,41.12,600.90,996.35,61.40,393.38,199.12,13.98,1665.14,0.30,60.55,0.30,309.41,24.35
343.50,61.26,57.07,0.30,67.11,21.64,677.54,1526.87,26.88,600.90,1011.52,66.25,411.23,200.14,22.77,1731.03,0.30,63.05,0.30,323.49,21.12
373.50,53.89,53.10,0.30,46.73,20.85,929.97,1258.52,23.59,687.27,642.24,70.20,398.06,247.37,16.78,1793.54,0.30,63.05,0.30,295.49,24.95
403.50,25.94,53.10,0.30,82.27,20.55,716.48,653.17,23.59,740.06,513.72,61.06,403.35,263.78,16.78,1769.64,0.30,64.45,0.30,291.45,27.20
433.50,25.94,53.41,0.30,55.03,20.33,284.83,335.90,22.66,735.79,328.98,59.51,392.97,266.14,16.78,1839.14,0.30,64.45,0.30,318.56,21.67
463.50,25.94,42.79,0.30,48.28,22.19,63.26,302.94,23.13,645.91,82.03,59.23,399.97,244.36,16.78,1860.07,0.30,64.45,0.30,316.38,22.89
493.50,21.97,56.27,0.30,55.54,20.36,11.90,341.01,20.65,577.10,82.03,58.96,413.90,235.35,16.78,1825.95,0.30,63.11,0.30,310.86,22.95
523.50,21.97,37.49,0.30,59.25,21.58,11.90,261.90,20.28,577.10,82.03,58.57,427.35,271.46,16.78,1785.39,0.30,63.87,0.30,312.31,23.25
553.00,31.89,49.21,0.30,53.96,21.68,11.90,268.95,21.62,534.98,82.03,57.43,383.92,276.24,16.78,1721.04,0.30,68.36,0.30,295.72,25.21
583.00,31.89,37.17,0.30,52.64,21.44,11.90,260.69,21.62,534.98,82.03,57.56,383.92,264.07,16.78,1755.09,0.30,67.38,0.30,308.35,24.13
612.50,26.04,37.17,0.30,48.10,21.68,11.90,284.17,26.49,490.42,82.03,60.49,380.86,248.62,16.78,1754.38,0.30,67.38,0.30,309.05,23.04
640.50,66.35,53.02,0.30,61.80,20.45,11.90,243.23,20.69,490.42,82.03,61.48,386.17,253.07,16.78,1760.18,0.30,67.06,0.30,319.63,25.14
670.50,42.67,45.98,0.30,63.27,21.68,11.90,245.67,20.63,514.23,82.03,61.04,395.41,270.36,16.78,1766.08,0.30,69.40,0.30,320.44,22.89
702.50,49.07,45.71,0.30,70.00,21.13,11.90,249.81,20.63,485.54,82.03,64.27,410.26,227.08,16.78,1750.87,0.30,63.48,0.30,313.83,26.83
732.50,43.30,70.07,0.30,57.57,22.82,11.90,255.86,24.54,485.54,82.03,64.27,385.44,250.00,16.78,1760.10,0.30,64.00,0.30,322.80,22.83
761.00,49.32,78.95,0.30,64.32,22.05,11.90,247.56,24.23,485.54,82.03,63.70,398.50,223.70,16.78,1773.13,0.30,68.15,0.30,319.83,26.31
791.50,57.88,77.76,0.30,74.70,22.12,11.90,276.29,23.58,485.54,82.03,63.70,411.23,251.59,16.78,1772.08,0.30,68.03,0.30,333.04,25.23
822.00,28.79,52.23,0.30,44.60,22.25,11.90,244.97,23.23,485.54,82.03,61.40,392.16,246.08,16.78,1766.64,0.30,67.38,0.30,340.89,22.40
852.00,41.00,62.97,0.30,72.73,23.30,11.90,278.72,23.77,485.54,82.03,61.40,412.84,265.81,16.78,1781.24,0.30,66.41,0.30,330.28,24.86
882.00,47.64,38.83,0.30,65.70,22.23,11.90,271.79,22.52,528.88,82.03,61.40,409.72,317.47,13.98,1735.56,0.30,71.23,0.30,316.57,24.86
912.50,79.04,54.32,0.30,66.96,21.19,11.90,299.67,21.67,477.00,82.03,70.25,390.81,268.00,13.98,1770.23,0.30,70.83,0.30,315.43,24.86
943.00,39.43,59.46,0.30,71.75,21.26,11.90,269.47,26.55,477.00,82.03,62.32,402.23,327.21,13.98,1775.33,0.30,70.92,0.30,330.20,23.66
972.50,45.47,63.53,0.30,66.65,20.49,11.90,279.76,26.55,477.00,82.03,64.96,377.91,352.09,13.98,1760.99,0.30,67.32,0.30,313.65,26.22
1003.00,45.47,62.83,0.30,79.54,22.02,11.90,304.14,26.98,477.00,82.03,61.77,414.89,355.30,13.98,1767.47,0.30,75.14,0.30,318.55,24.56
1033.00,45.47,60.00,0.30,52.91,22.35,11.90,292.48,31.31,477.00,82.03,63.36,411.59,411.50,13.98,1769.65,0.30,75.14,0.30,327.66,22.98
1062.50,45.47,64.28,0.30,65.53,22.80,11.90,240.51,21.55,477.00,82.03,63.36,462.96,553.41,13.98,1756.92,0.30,70.92,0.30,315.02,23.06
1092.50,45.47,44.34,0.30,71.93,23.56,11.90,279.24,20.75,477.00,82.03,63.36,405.32,497.23,13.98,1779.69,0.30,69.67,0.30,302.18,24.84
1122.50,45.47,67.85,0.30,65.09,21.14,11.90,292.71,20.75,477.00,82.03,65.02,410.01,554.99,13.98,1770.73,0.30,72.30,0.30,325.93,25.62
1152.50,45.47,29.40,0.30,39.06,20.56,11.90,263.92,20.75,477.00,82.03,65.37,402.41,564.51,13.98,1783.50,0.30,78.07,0.30,308.89,24.60
1183.00,45.47,74.70,0.30,38.71,20.66,11.90,297.50,26.55,496.83,82.03,63.11,419.24,613.04,13.98,1772.45,0.30,74.65,0.30,293.16,24.23
1213.50,45.47,68.24,0.30,86.87,21.84,11.90,294.92,26.49,494.70,82.03,63.36,424.73,537.94,13.98,1785.72,0.30,73.24,0.30,312.06,22.80
1243.00,45.47,64.93,0.30,69.92,21.61,11.90,315.63,26.43,494.70,82.03,63.36,410.64,519.62,13.98,1636.68,0.30,70.25,0.30,325.93,22.47
1273.00,45.47,58.29,0.30,77.62,21.37,11.90,317.56,27.41,494.70,82.03,74.04,422.37,366.87,13.98,1199.54,0.30,74.43,0.30,299.12,25.13
1303.50,45.47,66.65,0.30,79.13,24.12,11.90,229.58,27.41,494.70,82.03,69.18,373.06,440.15,13.98,900.33,0.30,74.43,0.30,309.68,24.19
1333.00,45.47,53.00,0.30,82.70,21.70,11.90,274.75,24.96,494.70,82.03,68.67,156.71,380.63,13.98,667.38,0.30,74.69,0.30,303.65,26.86
1362.50,45.47,59.43,0.30,60.64,20.90,11.90,279.24,22.83,494.70,82.03,65.16,108.80,316.89,13.98,543.68,0.30,76.23,0.30,313.24,26.86
1393.00,45.47,72.39,0.30,65.50,21.26,11.90,276.52,23.56,494.70,82.03,67.05,49.34,292.44,24.60,499.49,0.30,77.06,0.30,335.60,27.69
1423.00,45.47,49.32,0.30,62.93,22.24,11.90,298.73,20.63,494.39,82.03,65.31,34.33,273.67,18.86,443.96,0.30,77.06,0.30,303.83,22.58
1452.50,45.47,40.11,0.30,85.47,21.31,11.90,272.95,25.16,494.39,82.03,69.97,34.79,281.75,18.86,354.35,0.30,76.84,0.30,309.83,25.03
1482.50,45.47,50.63,0.30,78.66,20.02,11.90,267.59,25.53,488.29,82.03,68.25,28.69,254.96,18.86,311.47,0.30,76.84,0.30,330.51,24.88
1512.50,45.47,50.42,0.30,77.38,21.09,11.90,265.00,27.89,488.29,82.03,69.00,28.69,270.33,18.86,234.68,0.30,74.24,0.30,327.09,22.87
1542.50,45.47,50.42,0.30,59.97,21.40,11.90,251.12,25.41,488.29,82.03,68.18,28.69,287.93,18.86,171.88,0.30,78.19,0.30,319.29,24.58
1572.50,45.47,36.36,0.30,61.83,20.17,11.90,316.10,27.45,488.29,82.03,69.25,28.69,274.11,18.86,183.46,0.30,74.22,0.30,326.79,24.33
1602.50,45.47,30.12,0.30,67.47,22.81,11.90,272.37,26.39,488.29,82.03,70.54,28.69,291.75,18.86,159.44,0.30,74.22,0.30,322.39,21.99
1632.50,45.47,49.68,0.30,74.71,22.70,11.90,255.57,26.39,493.17,82.03,74.04,28.69,273.87,18.86,125.28,0.30,74.22,0.30,309.55,22.97
1662.50,45.47,40.39,0.30,76.07,21.74,11.90,288.84,27.47,493.17,82.03,71.23,28.69,259.80,18.86,95.44,0.30,74.22,0.30,330.37,23.69
