Time,South Central Fans,North Central Fans
s,C,C
0.00,19.83,20.78
3.00,19.83,20.78
20.50,19.83,20.78
50.50,19.83,20.78
80.00,19.83,20.78
110.00,19.83,20.78
140.50,19.44,19.97
170.50,24.00,19.84
199.00,43.92,19.84
228.00,56.79,21.28
259.50,57.58,22.80
290.00,58.44,23.08
320.00,59.84,23.08
350.50,61.29,23.08
380.26,62.47,22.91
409.00,63.51,22.91
437.50,64.65,22.80
468.50,65.62,22.80
499.50,66.36,22.80
529.50,66.85,22.80
560.00,68.01,22.80
590.50,69.26,22.80
620.50,69.99,22.80
650.50,70.94,22.80
680.00,71.84,22.80
710.00,72.55,22.91
740.50,73.42,22.91
770.50,74.62,22.91
800.50,75.06,23.02
830.50,75.61,23.13
860.00,76.59,23.24
889.50,76.75,23.35
920.00,76.59,23.46
950.50,76.04,23.46
980.00,74.12,23.46
1009.50,73.01,23.46
1039.50,72.76,23.46
1069.50,72.40,23.46
1096.50,72.72,23.46
1126.50,73.37,23.46
1158.50,73.44,23.46
1188.50,73.49,23.46
1218.00,72.88,23.46
1248.00,72.60,23.46
1279.50,71.77,23.46
1309.50,68.42,23.46
1337.50,62.90,23.46
1367.00,56.37,23.46
1398.50,51.11,23.46
1428.50,46.91,23.46
1459.00,43.94,23.46
1489.50,42.15,23.46
1519.50,41.03,23.35
1549.50,39.85,23.35
1579.50,39.26,23.13
