Time,South Central Fans,North Central Fans
s,C,C
0.00,9.56,13.61
11.50,9.67,13.61
37.50,9.56,13.61
68.00,9.56,13.61
98.00,9.56,13.61
127.00,9.25,13.61
157.00,8.96,14.60
187.50,11.21,16.73
217.50,19.56,20.17
247.50,25.69,22.66
277.50,28.43,23.93
307.50,30.25,24.21
337.50,31.82,24.76
366.00,32.20,24.88
395.50,33.18,25.52
427.00,34.37,25.91
457.50,35.15,26.29
487.50,36.12,26.07
516.50,36.69,26.08
546.50,37.29,26.34
577.50,37.66,26.57
607.50,37.90,26.61
637.50,37.64,27.24
667.50,38.03,28.12
697.00,38.17,29.00
726.50,39.04,29.02
757.00,39.79,29.08
787.50,40.33,28.91
817.50,40.75,28.31
847.50,41.21,28.38
877.50,41.18,28.32
907.50,41.33,28.32
937.50,41.24,28.76
966.50,41.40,28.79
996.50,40.28,28.61
1027.50,38.63,28.16
1057.50,37.43,27.16
1087.50,35.65,25.80
1117.50,33.48,24.84
1147.50,31.63,23.87
1177.50,29.76,23.20
1207.50,28.27,22.10
1237.50,26.88,21.30
1267.00,25.84,20.50
1297.00,24.96,19.83
1327.50,24.29,19.39
1357.50,23.44,18.93
1387.50,23.33,18.71
1417.50,22.67,18.26
1447.50,22.56,17.93
1477.50,22.56,17.71
1507.50,21.89,17.71
1536.00,21.30,17.61
1565.50,21.19,17.50
1597.00,20.96,17.16
1627.50,20.63,16.70
1656.50,20.52,16.37
1686.50,20.52,16.37
1715.50,20.40,16.37
