Time,Based On Efficiency,Raw (Calculated)
s,kW,kW
0.00,-1745.55,0.00
11.50,5884.89,0.00
37.50,16943.66,0.00
67.50,21397.24,0.00
97.50,22192.73,0.00
127.00,28398.81,0.00
157.00,20734.22,0.00
187.50,22374.36,0.00
217.50,22969.84,0.00
247.50,20543.90,0.00
276.50,19676.36,0.00
306.00,18033.77,0.00
336.00,17599.97,0.00
366.00,19222.86,0.00
396.50,19738.24,0.00
426.50,19543.55,0.00
456.50,20767.48,0.00
486.50,19779.24,0.00
515.50,21293.89,0.00
545.00,20989.45,0.00
576.50,20989.12,0.00
601.50,19062.82,0.00
631.50,20485.36,0.00
667.50,22520.54,0.00
697.50,20350.77,0.00
727.50,19976.63,0.00
757.50,21061.61,0.00
787.50,24520.44,0.00
817.50,24908.63,0.00
847.50,24389.50,0.00
877.00,22293.77,0.00
907.00,21212.50,0.00
937.50,25677.12,0.00
967.50,25887.96,0.00
997.50,25481.56,0.00
1027.50,25030.95,0.00
1057.50,26150.79,0.00
1087.50,26080.81,0.00
1117.50,26414.80,0.00
1147.50,23707.09,0.00
1177.50,25854.23,0.00
1207.50,27092.64,0.00
1237.50,26590.11,0.00
1267.00,24294.27,0.00
1297.00,28955.55,0.00
1327.50,27436.87,0.00
1357.50,25301.05,0.00
1387.50,24715.11,0.00
1417.50,23168.71,0.00
1447.50,23320.14,0.00
1477.50,23926.82,0.00
1507.50,16940.74,0.00
1537.50,14515.93,0.00
1567.50,15271.77,0.00
1597.50,15245.16,0.00
1627.50,18833.97,0.00
1657.50,19366.83,0.00
1687.50,19207.76,0.00
1717.50,20215.60,0.00
1747.50,19127.95,0.00
1777.50,20642.77,0.00
1807.50,20349.00,0.00
1837.50,17999.05,0.00
1867.50,21227.31,0.00
1897.50,19161.45,0.00
1927.50,20246.87,0.00
1957.50,18947.63,0.00
1987.50,19365.06,0.00
2017.50,21479.29,0.00
2047.50,22136.88,0.00
2077.50,22647.46,0.00
2107.50,25360.64,0.00
2137.50,22905.48,0.00
2167.50,22905.48,0.00
2197.50,283.39,0.00
2227.50,284.73,0.00
2257.50,282.27,0.00
2287.50,283.54,0.00
2317.50,283.54,0.00
2347.50,283.10,0.00
2377.50,282.70,0.00
2406.00,282.70,0.00
2434.50,283.29,0.00
