Time,214-CO-J3,214-CO-F2,209-CO-H2,209-CO-F2,209-CO-C2,207-CO-H2,207-CO-F2,207-CO-C2,307-CO-H2,307-CO-F2,307-CO-C2,302-CO-H2,302-CO-F2,302-CO-C2,301-CO-H2,301-CO-F2,301-CO-C2,202-CO-J3,202-CO-F2,202-CO-C2
161.5,0.0,0.000325,0.000431,0.000363,0.0,0.000142,2.1e-05,0.0,3.7e-05,5.3e-05,0.0,0.0,0.000434,1.6e-05,0.000834,0.000343,2.5e-05,0.0,0.000904,0.000101
191.5,0.0,0.000335,0.000447,0.000361,0.0,0.000155,4.7e-05,0.0,3.7e-05,3.6e-05,0.0,0.0,0.000874,4.4e-05,0.001695,0.0005,2.5e-05,0.0,0.001825,0.000118
221.5,0.0,0.000334,0.000408,0.000378,0.0,0.000152,2.8e-05,0.0,3.7e-05,4e-05,3e-06,5.2e-05,0.000901,7.1e-05,0.002323,0.00069,4.2e-05,0.0,0.002176,0.000127
251.5,0.0,0.000334,0.000453,0.000385,0.0,0.000118,3.7e-05,0.0,3.7e-05,3.5e-05,3e-06,9.4e-05,0.000943,7.4e-05,0.002357,0.000714,7.4e-05,0.0,0.002216,0.000126
281.0,0.0,0.000327,0.000448,0.000375,0.0,0.000129,2.8e-05,0.0,3.7e-05,9.5e-05,3e-06,9e-05,0.000939,7.6e-05,0.002354,0.000716,0.000116,0.0,0.002251,0.000121
311.0,0.0,0.000331,0.000434,0.000371,0.0,9.1e-05,2.4e-05,0.0,3.7e-05,3.1e-05,3e-06,7.8e-05,0.000942,7.3e-05,0.002353,0.000722,0.000121,0.0,0.00226,0.000126
341.5,0.0,0.000336,0.000434,0.000369,0.0,0.000135,3.7e-05,0.0,3.7e-05,3.6e-05,3e-06,8.1e-05,0.001,7.5e-05,0.002329,0.000675,0.000129,0.0,0.002284,0.000131
371.5,0.0,0.000336,0.000448,0.000372,0.0,8.3e-05,3.7e-05,0.0,3.7e-05,3.6e-05,3e-06,8.5e-05,0.000983,8e-05,0.002288,0.000685,0.000128,0.0,0.00226,0.000129
401.5,0.0,0.00034,0.000432,0.00037,0.0,0.000164,4.7e-05,0.0,3.7e-05,5.3e-05,3e-06,0.0001,0.000978,7.6e-05,0.002254,0.000678,0.000129,0.0,0.002298,0.000137
431.5,0.0,0.000333,0.000437,0.000358,0.0,0.000102,2.4e-05,0.0,3.7e-05,3.1e-05,3e-06,8.1e-05,0.000962,8.3e-05,0.002236,0.000657,0.000128,0.0,0.002277,0.000139
461.5,0.0,0.000403,0.000412,0.00038,0.0,0.000104,3.1e-05,0.0,3.7e-05,8e-05,3e-06,7.4e-05,0.001058,8.8e-05,0.002131,0.000629,0.000127,0.0,0.002248,0.00015
491.5,0.0,0.000363,0.000413,0.000375,0.0,0.000147,4.4e-05,0.0,3.7e-05,7.9e-05,3e-06,0.000131,0.001131,8.8e-05,0.002182,0.000677,0.000133,0.0,0.002288,0.000151
521.5,0.0,0.00034,0.00042,0.000382,0.0,0.000139,2.3e-05,0.0,3.7e-05,6.9e-05,3e-06,0.000135,0.001166,9.5e-05,0.002246,0.000696,0.000137,0.0,0.00242,0.000151
551.5,0.0,0.000391,0.000414,0.000399,0.0,0.000109,3e-05,0.0,3.7e-05,0.000106,3e-06,0.000179,0.001232,8.4e-05,0.002198,0.000719,0.000138,0.0,0.002454,0.000146
581.5,0.0,0.000385,0.000421,0.000406,0.0,0.00013,3.8e-05,0.0,3.7e-05,0.000131,3e-06,0.00019,0.00123,8.7e-05,0.002159,0.00072,0.00014,0.0,0.002502,0.000142
611.5,0.0,0.000387,0.000412,0.000409,0.0,0.000108,3.8e-05,0.0,3.7e-05,0.000125,3e-06,0.000184,0.00125,9e-05,0.002137,0.000691,0.000134,0.0,0.002527,0.000146
641.5,0.0,0.00037,0.000435,0.000407,0.0,0.0001,4.5e-05,0.0,3.7e-05,0.000122,3e-06,0.00021,0.001278,8e-05,0.002086,0.000692,0.000124,0.0,0.002529,0.000149
670.5,0.0,0.000372,0.000446,0.000386,0.0,8.5e-05,1.9e-05,0.0,3.7e-05,0.000167,3e-06,0.000215,0.001265,8.9e-05,0.002066,0.000728,0.000133,0.0,0.002512,0.00015
700.5,0.0,0.000372,0.000432,0.00042,0.0,0.000105,4.8e-05,0.0,7.9e-05,0.000185,3e-06,0.000203,0.001279,8.8e-05,0.00204,0.000703,0.000127,0.0,0.002534,0.000151
731.5,0.0,0.000373,0.000449,0.000408,0.0,0.000109,3.7e-05,0.0,0.000123,0.000198,3e-06,0.000203,0.00116,8.9e-05,0.002043,0.000696,0.000136,0.0,0.002547,0.000141
761.5,0.0,0.000364,0.000464,0.000396,0.0,0.000124,4.6e-05,0.0,0.000123,0.000217,3e-06,0.0002,0.001164,9.1e-05,0.001928,0.000648,0.000133,0.0,0.002462,0.000135
790.0,0.0,0.000377,0.000443,0.000411,0.0,0.000103,3.3e-05,0.0,0.000175,0.000267,3e-06,0.000148,0.00112,8.1e-05,0.001871,0.000601,0.000137,0.0,0.002375,0.000137
820.0,0.0,0.000366,0.000461,0.000418,0.0,0.000102,3.1e-05,0.0,0.000218,0.000262,3e-06,0.000164,0.001101,8.5e-05,0.001871,0.000602,0.000136,0.0,0.002356,0.000138
851.5,0.0,0.000351,0.000468,0.000404,0.0,0.00011,4.4e-05,0.0,0.000218,0.000265,3e-06,0.000125,0.001142,8.2e-05,0.001842,0.000622,0.000133,0.0,0.002344,0.000142
881.5,0.0,0.000359,0.000464,0.000395,0.0,0.000114,5.1e-05,0.0,0.000267,0.00027,3e-06,0.000179,0.001116,8.8e-05,0.001888,0.000604,0.000137,0.0,0.002329,0.000148
911.5,0.0,0.000367,0.00043,0.000372,0.0,8.7e-05,4.3e-05,0.0,0.000298,0.00031,3e-06,0.000145,0.001118,9.2e-05,0.001901,0.000613,0.000135,0.0,0.002358,0.000148
941.5,0.0,0.000351,0.000445,0.000378,0.0,0.000128,3.7e-05,0.0,0.000334,0.000301,3e-06,0.000131,0.001103,8.6e-05,0.001971,0.000612,0.000135,0.0,0.002317,0.000138
971.5,0.0,0.000359,0.000451,0.000381,0.0,9.5e-05,2.3e-05,0.0,0.000376,0.000326,3e-06,0.00015,0.00111,8.9e-05,0.001994,0.000638,0.000142,0.0,0.002362,0.000132
1001.5,0.0,0.000337,0.000459,0.000393,0.0,0.000119,4.6e-05,0.0,0.000376,0.000327,3e-06,0.000136,0.001172,7.8e-05,0.002045,0.00063,0.000145,0.0,0.002335,0.000137
1028.0,0.0,0.000376,0.000449,0.000398,0.0,0.000119,2.3e-05,0.0,0.000402,0.000349,3e-06,0.000121,0.001114,7.3e-05,0.002136,0.000649,0.000145,0.0,0.002403,0.000137
1058.0,0.0,0.00034,0.000438,0.000394,0.0,8e-05,9.6e-05,0.0,0.000402,0.000346,3e-06,0.000168,0.001101,8.4e-05,0.00214,0.000601,0.000132,0.0,0.002397,0.00013
1091.5,0.0,0.00036,0.000405,0.000373,0.0,0.000125,5.6e-05,0.0,0.000449,0.000346,3e-06,0.000141,0.001141,7.7e-05,0.002222,0.000629,0.000129,0.0,0.00236,0.000126
1120.5,0.0,0.000352,0.000416,0.000387,0.0,0.000125,4.6e-05,0.0,0.000449,0.000338,3e-06,0.000135,0.001126,7.5e-05,0.002257,0.000649,0.00014,0.0,0.002391,0.000125
1150.5,0.0,0.000364,0.000416,0.000351,0.0,0.000147,6.9e-05,0.0,0.00047,0.00035,3e-06,0.000166,0.001036,7.2e-05,0.002291,0.00064,0.000132,0.0,0.002343,0.000128
1181.5,0.0,0.000341,0.000407,0.000381,0.0,0.00014,4.9e-05,0.0,0.00043,0.000319,3e-06,0.000132,0.001022,6.9e-05,0.002288,0.000624,0.000135,0.0,0.002267,0.000127
1208.5,0.0,0.000364,0.000411,0.000373,0.0,0.000131,2.8e-05,0.0,0.00043,0.00035,3e-06,0.000101,0.001079,6.8e-05,0.002335,0.000629,0.000133,0.0,0.002265,0.000126
1237.0,0.0,0.000336,0.00041,0.000391,0.0,0.000131,6.1e-05,0.0,0.00043,0.000321,3e-06,0.000113,0.001102,8e-05,0.002383,0.000608,0.000134,0.0,0.002269,0.000134
1268.5,0.0,0.000339,0.000397,0.000381,0.0,9.8e-05,5.3e-05,0.0,0.00043,0.00033,6e-06,0.000106,0.001133,8e-05,0.002424,0.000693,0.000133,0.0,0.002317,0.000137
1299.0,0.0,0.000343,0.000409,0.000374,0.0,0.000138,5.6e-05,0.0,0.000428,0.000312,3e-06,0.000133,0.001163,8.1e-05,0.002546,0.000704,0.000136,0.0,0.00238,0.000138
1330.5,0.0,0.000327,0.000403,0.00036,0.0,0.000109,7e-05,0.0,0.000428,0.000326,6e-06,0.000158,0.001196,8.3e-05,0.002561,0.000731,0.000131,0.0,0.002395,0.000144
1361.5,0.0,0.00033,0.000395,0.00037,0.0,9.5e-05,7.6e-05,0.0,0.000428,0.000309,3e-06,0.00016,0.001196,7.9e-05,0.002567,0.000724,0.000136,0.0,0.002397,0.00014
1390.5,0.0,0.000354,0.000412,0.000357,0.0,8.9e-05,8.2e-05,0.0,0.00037,0.000308,4e-06,0.000141,0.001252,8.2e-05,0.002561,0.000692,0.000139,0.0,0.002425,0.00014
1420.5,0.0,0.000336,0.000412,0.000343,0.0,7.2e-05,7.6e-05,0.0,0.00039,0.000313,3e-06,0.00014,0.001281,8.9e-05,0.002589,0.000714,0.000137,0.0,0.002435,0.000154
1451.5,0.0,0.000348,0.00039,0.000347,0.0,0.000123,9e-05,0.0,0.00039,0.000268,3e-06,0.000157,0.001354,8.9e-05,0.002649,0.000744,0.000133,0.0,0.0025,0.000156
1481.5,0.0,0.000323,0.000393,0.000368,0.0,9.6e-05,0.000129,0.0,0.00039,0.000292,3e-06,0.00017,0.001378,9.3e-05,0.00267,0.000784,0.000131,0.0,0.002519,0.000151
1511.5,0.0,0.00033,0.00038,0.000395,0.0,0.000119,8.1e-05,0.0,0.000326,0.000274,3e-06,0.000192,0.001415,8.8e-05,0.002707,0.000822,0.000137,0.0,0.002559,0.000158
1541.5,0.0,0.000329,0.000382,0.000354,0.0,0.00013,0.000111,0.0,0.000326,0.000268,2e-06,0.000231,0.001389,9.4e-05,0.002735,0.000796,0.000137,0.0,0.002613,0.000163
1571.5,0.0,0.000324,0.000397,0.000398,0.0,0.000124,8.9e-05,0.0,0.000277,0.000241,3e-06,0.000235,0.001412,9.8e-05,0.002663,0.000783,0.000129,0.0,0.002646,0.000156
1601.5,0.0,0.000311,0.000427,0.000393,0.0,0.000135,8.3e-05,0.0,0.000277,0.000243,6e-06,0.000232,0.001429,9e-05,0.002642,0.000779,0.000139,0.0,0.002648,0.000161
1631.0,0.0,0.000309,0.000412,0.000401,0.0,0.000144,0.00011,0.0,0.000227,0.000255,6e-06,0.000232,0.001433,9.6e-05,0.00263,0.000794,0.000134,0.0,0.002655,0.000159
1660.0,0.0,0.000324,0.000437,0.00039,0.0,0.000158,0.00011,0.0,0.000227,0.000247,6e-06,0.000225,0.001371,9.8e-05,0.002596,0.00077,0.000134,0.0,0.002648,0.000153
1690.0,0.0,0.000319,0.000429,0.00041,0.0,0.000135,0.000137,0.0,0.000227,0.000214,3e-06,0.000251,0.001282,9.2e-05,0.002473,0.000762,0.000134,0.0,0.00258,0.000145
1721.0,0.0,0.000334,0.000459,0.000411,0.0,0.000143,0.000109,0.0,0.000186,0.000235,3e-06,0.000263,0.001228,8.8e-05,0.002391,0.000704,0.000147,0.0,0.002478,0.000144
1751.0,0.0,0.000322,0.000449,0.0004,0.0,0.000138,0.000117,0.0,0.000186,0.000226,3e-06,0.000221,0.001214,8.8e-05,0.002274,0.000655,0.000146,0.0,0.002426,0.000138
1780.5,0.0,0.000303,0.000425,0.000423,0.0,0.000108,0.000144,0.0,0.000143,0.000204,3e-06,0.000197,0.001226,7.8e-05,0.002175,0.000663,0.000147,0.0,0.002409,0.000141
1809.5,0.0,0.000287,0.000458,0.000436,0.0,0.000149,0.000142,0.0,0.000187,0.00022,3e-06,0.000164,0.001223,8e-05,0.002142,0.000633,0.000143,0.0,0.00244,0.000134
1840.0,0.0,0.000327,0.000445,0.000403,0.0,0.00012,0.000162,0.0,0.00023,0.000199,3e-06,0.000146,0.00125,7.3e-05,0.002085,0.000633,0.000138,0.0,0.002417,0.000142
1871.5,0.0,0.000334,0.000443,0.000417,0.0,0.000139,0.000149,0.0,0.000166,0.000172,3e-06,0.000174,0.001254,8.1e-05,0.002019,0.00058,0.000134,0.0,0.002394,0.000138
1901.5,0.0,0.000305,0.000449,0.000409,0.0,0.000118,0.000194,0.0,0.000103,0.000177,3e-06,0.00018,0.001267,8.2e-05,0.00199,0.000588,0.000137,0.0,0.002402,0.000141
1931.0,0.0,0.000336,0.000459,0.0004,0.0,0.000155,0.000186,0.0,5.3e-05,0.000162,3e-06,0.000172,0.001285,8.2e-05,0.001928,0.000591,0.000143,0.0,0.002443,0.000143
1960.5,0.0,0.00034,0.000465,0.000398,0.0,0.000126,0.000205,0.0,5.3e-05,0.000173,3e-06,0.000193,0.001332,8.8e-05,0.001893,0.00059,0.000131,0.0,0.002428,0.000137
1989.5,0.0,0.000341,0.000439,0.000371,0.0,0.000143,0.0002,0.0,5.3e-05,0.000166,3e-06,0.000185,0.001295,8.3e-05,0.001905,0.000613,0.000133,0.0,0.002477,0.000137
2019.5,0.0,0.00033,0.000443,0.000415,0.0,0.000134,0.000214,0.0,1.1e-05,0.000133,3e-06,0.000206,0.001235,7.5e-05,0.001814,0.000552,0.000143,0.0,0.002411,9.8e-05
2051.0,0.0,0.000315,0.000443,0.000345,0.0,0.000114,0.00023,0.0,1.1e-05,0.000136,9e-06,0.000223,0.000814,4.5e-05,0.001764,0.000541,0.000137,0.0,0.002387,6e-05
2081.0,0.0,0.000336,0.000422,0.000358,0.0,0.000131,0.000213,0.0,1.1e-05,0.00013,9e-06,0.000185,0.000257,1e-05,0.001376,0.000421,0.000136,0.0,0.002104,2.6e-05
2105.0,0.0,0.000372,0.000427,0.000379,0.0,0.000164,0.000219,0.0,1.1e-05,0.00013,9e-06,0.00023,0.000147,1e-05,0.000896,0.000284,0.000119,0.0,0.001692,1e-05
2135.0,0.0,0.000372,0.000422,0.000367,0.0,0.000136,0.00024,0.0,1.1e-05,0.000119,9e-06,0.00017,0.000147,1e-05,0.000476,0.000195,8.5e-05,0.0,0.001109,1.2e-05
2171.0,0.0,0.000385,0.000419,0.000378,0.0,0.000173,0.000247,0.0,1.1e-05,0.000107,9e-06,3.4e-05,0.000147,1e-05,3.8e-05,0.00016,5.8e-05,0.0,0.000533,0.0
