Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
1212.50,-139.06,-99.49,-48.73,-26.37,-15.55,65.71,16.23,32.61,52.78,83.07
1242.50,-138.99,-97.52,-47.25,-24.78,-14.97,67.97,16.67,34.50,53.58,91.97
1272.00,-139.37,-93.53,-42.76,-20.88,-10.23,73.42,19.72,38.89,55.22,87.15
1301.50,-139.40,-88.05,-37.80,-18.30,-6.29,78.18,25.22,43.42,59.84,88.21
1331.50,-131.80,-85.51,-35.98,-16.70,-5.41,82.66,24.00,43.38,59.57,87.83
1362.00,-134.93,-86.92,-37.22,-19.14,-6.58,84.09,25.65,44.10,60.80,90.25
1392.50,-140.09,-93.67,-42.51,-19.91,-9.67,71.07,25.20,42.98,60.20,88.06
1422.50,-149.81,-102.71,-52.21,-29.48,-16.09,53.51,24.18,40.45,58.62,88.24
1452.50,-155.41,-108.41,-57.22,-31.05,-17.72,42.45,24.02,38.96,56.90,81.81
1482.50,-160.28,-107.48,-56.74,-30.06,-17.44,37.61,24.80,36.14,54.69,83.16
1511.00,-160.82,-109.90,-60.03,-32.24,-20.73,34.39,21.94,29.70,50.54,79.47
1541.00,-158.23,-112.78,-62.08,-32.73,-22.54,30.70,20.26,27.41,48.29,73.09
1572.50,-158.40,-111.29,-60.76,-31.60,-22.20,30.43,21.14,28.25,49.35,77.82
1602.50,-159.43,-108.66,-58.35,-29.91,-19.51,31.93,23.56,32.29,51.79,86.28
1632.50,-154.01,-107.27,-55.29,-27.31,-17.25,34.40,26.03,35.38,54.73,83.63
1662.50,-150.59,-104.07,-52.30,-24.64,-14.26,36.40,28.53,39.18,57.89,88.96
1692.00,-148.24,-101.81,-50.21,-22.79,-12.06,39.40,30.71,40.55,59.78,90.47
1722.00,-153.60,-102.18,-49.25,-22.75,-12.35,39.40,30.75,40.59,57.16,86.79
1752.50,-155.46,-102.97,-50.16,-22.78,-12.87,37.75,30.29,39.72,60.49,85.74
1782.50,-119.58,-12.42,-42.01,-20.51,1.70,40.38,32.41,6.36,8.12,8.07
