Time,Based On Efficiency,Raw (Calculated)
1153.5,24780.25,27090.42
1160,20070.93,22057.71
1164,16251.89,17860.69
1169,12511.03,13749.63
1174.5,17916.75,19513.02
1178.5,22178.93,24066.87
1183.5,25825.7,28026.56
1189,28506.43,31486.05
1194,30503.26,33172
1199,28246.51,30681.88
1204,22064.12,23962.68
1208.5,16987.45,18449.26
1213.5,18165.15,19649.56
1219,23773.93,25721.44
1223.5,27849.98,30326.65
1228.5,25074.35,27447.83
1234,21375.14,23398.37
1238.5,18486.48,20263.87
1243.5,20734.95,22631.17
1249,24386.52,26379.74
1253,29614.69,31778.96
1257.5,27801.69,31266.6
1263,20147.8,22785.13
1267.5,16314.63,17461.63
1272.5,12559.17,13442.08
1278,14812.43,15879.38
1282,11993.21,12857.06
1287,9230.95,9895.84
1293,6721.48,7205.61
1296.5,5418.63,5808.89
1299.5,5906.52,6358.92
1306,19022.88,20763.72
1313,23083.26,25234.24
1316.5,18623.08,20358.41
1321.5,25100.89,27516.41
1328,31058.08,34016.58
1331,36517.05,39963.25
1335.5,29641.06,32436.57
1342,26077.66,28517.39
1347,33243.85,36309.58
1352,33531.25,36629.99
1357,25820.07,28206.18
1362,19788.85,21617.6
1367,19852.16,21689.35
1372,28419.39,31012.26
1377,34288.55,37364.03
1382,39214.49,42697.89
1387,40275.27,43821.48
1391.5,32768.38,35643.85
1396.5,32993.53,36089.2
1402,37657.09,41598.9
1406,37314.32,41347.82
1411,32837.12,36459.24
1417,35596.53,39888.17
1420.5,37662.36,42264.05
1423,37662.36,42264.05
1429,34547.53,38789.39
1436,24213.39,28607.93
1441,19536.02,23167.37
1446,20503.66,23209.08
1451,26208.49,29732.28
1456,24506.78,27756.5
1461,21351.92,24161.65
1466,17577.37,19878.56
1470.5,22596.8,25487.92
1475.5,28097.9,31780.23
1481,27474.49,31178.25
1485.5,22249.88,25249.35
1489,18967.49,21524.49
1494.5,14671.24,16648.99
1501,12995.03,14735.48
1506,16757.74,18998.61
1511,21120.06,23950.16
1514,21120.06,23950.16
1518.5,21811.07,24750.65
1525,16262.42,18439.08
1530,19037.97,21556.64
1534,21029.87,23835.01
1539,26604.14,30148.9
1543.5,26604.14,30148.9
1548.5,29915.41,33804.96
1555,32876.08,37136.51
1560,34687.86,39095.91
1565,29353.8,33081.08
1570,24088.22,27171.26
1573.5,20534.95,23163.19
1578.5,15898.74,17933.49
1585,10937.72,12337.62
1590,8380.33,9452.89
1594.5,6449.42,7274.86
1599,4878.8,5503.11
1602.5,4878.8,4688.11
1607.5,3438.36,3488.06
1613.5,2486.28,2449.84
1618.5,1811.9,1765.27
1624,1811.9,1765.27
1628,1186.32,1201.63
1632,1186.32,1201.63
1638,620.05,699.37
1644,620.05,699.37
1649,620.05,699.37
1654,620.05,699.37
1659,620.05,179.89
1664,61.35,179.89
1669,61.35,179.89
1673.5,61.35,179.89
1678.5,61.35,179.89
1683.5,61.35,179.89
1687.5,61.35,179.89
1692,61.35,179.89
1697.5,61.35,179.89
1703,61.35,179.89
1708,61.35,179.89
1713,61.35,179.89
1718,61.35,179.89
1723,61.35,179.89
1728,61.35,179.89
1733,61.35,179.89
1738,61.35,179.89
1743,61.35,179.89
1747.5,61.35,179.89
1752,61.35,179.89
1757.5,61.35,179.89
1763,61.35,179.89
1768,61.35,179.89
1772.5,61.35,179.89
1777.5,61.35,179.89
1782,61.35,179.89
1786.5,61.35,179.89
1792,61.35,179.89
1796.5,61.35,179.89
1801.5,61.35,179.89
1807,61.35,179.89
1811,61.35,179.89
1816,61.35,179.89
1822,61.35,179.89
1825.5,61.35,179.89
1830.5,61.35,179.89
1837,61.35,179.89
1840,61.35,179.89
1845,61.35,179.89
1852,61.35,179.89
1856.5,61.35,179.89
1861,61.35,179.89
1866,61.35,179.89
1870,61.35,179.89
1875,61.35,179.89
1881,61.35,179.89
1886,61.35,179.89
1891,61.35,179.89
1896,61.35,179.89
1900.5,61.35,179.89
1905.5,61.35,179.89
1911,61.35,179.89
1915,61.35,179.89
1920,61.35,179.89
1926,61.35,179.89
1930.5,61.35,179.89
1935.5,61.35,179.89
1941,61.35,179.89
1945.5,61.35,179.89
1950,61.35,179.89
1955,61.35,179.89
1959.5,61.35,179.89
1964.5,61.35,179.89
1970,61.35,179.89
1974,61.35,179.89
1979,61.35,179.89
1985,61.35,179.89
1990,61.35,179.89
1995,61.35,179.89
2000,61.35,179.89
2004.5,61.35,179.89
2009.5,61.35,179.89
2015,61.35,179.89
2019,61.35,179.89
2024,61.35,179.89
2030,61.35,179.89
2035,61.35,179.89
2039.5,61.35,179.89
2044,61.35,179.89
2049,61.35,179.89
2054,61.35,179.89
2059,61.35,179.89
2063.5,61.35,179.89
2068.5,61.35,179.89
2074,61.35,179.89
2079,61.35,179.89
2082,61.35,179.89
2087,61.35,179.89
2094,61.35,179.89
2099,61.35,179.89
2104,61.35,179.89
2108.5,61.35,179.89
2111.5,61.35,179.89
2117,61.35,179.89
2124,61.35,179.89
2128.5,61.35,179.89
2133,61.35,179.89
2138,61.35,179.89
2145.5,61.35,179.89
2153,61.35,179.89
2158,61.35,179.89
2163,61.35,179.89
2168,61.35,179.89
2173,61.35,179.89
2178,61.35,179.89
2183,61.35,179.89
2188,61.35,179.89
2193,61.35,179.89
2198,61.35,179.89
2203,61.35,179.89
2208,61.35,179.89
2212.5,61.35,179.89
2217,61.35,179.89
2222,61.35,179.89
2227,61.35,179.89
2231,61.35,179.89
2236,61.35,179.89
2242,61.35,179.89
2247,61.35,179.89
2252,61.35,179.89
2256.5,61.35,179.89
2261.5,61.35,179.89
2266,61.35,179.89
2270.5,61.35,179.89
2276.5,61.35,179.89
2282,61.35,179.89
2286,61.35,179.89
