Time,Based On Efficiency,Raw (Calculated)
s,kW,kW
0.00,-72.86,132.24
11.00,2708.37,2871.45
36.50,6694.69,6939.14
66.50,9324.75,9859.68
96.50,12959.22,13401.26
126.50,18509.97,19643.30
156.50,15779.39,23062.69
186.50,18357.39,26135.81
216.50,18221.46,25276.70
246.50,16088.25,21904.69
276.50,16076.01,19423.26
306.50,15058.12,17524.15
335.50,15058.12,15980.53
365.00,13990.94,16735.59
396.00,14277.26,16773.19
425.50,15798.41,18625.24
454.50,16182.23,19113.31
485.50,14263.74,16842.04
516.50,13418.01,15733.12
546.50,14618.60,17022.25
576.50,16733.75,19601.55
606.00,18789.49,21819.26
636.00,17782.81,20733.44
666.50,15346.59,18533.39
696.50,15586.30,17615.49
726.50,12432.81,14361.28
756.50,12012.00,14100.10
786.50,11901.00,13935.57
816.50,15744.15,18471.01
846.50,17840.23,20881.98
876.50,20379.00,23877.97
906.00,26544.75,31035.01
936.00,22013.70,25780.11
966.50,22628.66,26440.95
996.50,21260.64,24817.46
1026.50,20292.75,23852.98
1056.50,18951.65,22116.90
1086.50,24249.32,28262.23
1116.50,21421.37,25000.76
1146.50,21919.96,25637.98
1176.50,19673.30,22973.36
1203.50,20374.61,23704.69
1233.00,17212.12,19757.82
1266.00,20286.91,23639.46
1296.50,22123.96,25688.45
1326.50,10048.65,11271.38
1356.50,2395.38,2811.38
1386.00,708.52,788.71
1415.50,187.55,788.71
1445.50,187.55,788.71
1475.00,187.55,788.71
1505.50,187.55,788.71
1536.00,187.55,788.71
1564.50,187.55,788.71
1594.50,187.55,788.71
1625.00,187.55,788.71
1655.50,187.55,788.71
1685.50,187.55,788.71
1715.50,187.55,788.71
1745.50,187.55,788.71
1775.00,187.55,788.71
