Time,TIWC202G,TIWC202F,TIWC202E,TIWC202D,TIWC202C,TIWC202B,TIWC202A,TINC301H,TINC301G,TINC301F,TINC301E,TINC301D,TINC301C,TINC301B,TINC301A,TINC302H,TINC302G,TINC302F,TINC302E,TINC302D,TINC302C,TINC302B,TINC302A,TINC303H,TINC303G,TINC303F,TINC303E,TINC303D,TINC303C,TINC303B,TINC303A,TINC304H,TINC304G,TINC304F,TINC304E,TINC304D,TINC304C,TINC304B,TINC304A,TINC205H,TINC205G,TINC205F,TINC205E,TINC205D,TINC205C,TINC205B,TINC205A,TINC305H,TINC305G,TINC305F,TINC305E,TINC305D,TINC305C,TINC305B,TINC305A,TINC306H,TINC306G,TINC306F,TINC306E,TINC306D,TINC306C,TINC306B,TINC306A,TINC307H,TINC307G,TINC307F,TINC307E,TINC307D,TINC307C,TINC307B,TINC307A,TINC207H,TINC207G,TINC207F,TINC207E,TINC207D,TINC207C,TINC207B,TINC207A,TINC208H,TINC208G,TINC208F,TINC208E,TINC208D,TINC208C,TINC208B,TINC208A,TINC209H,TINC209G,TINC209F,TINC209E,TINC209D,TINC209C,TINC209B,TINC209A,TINC211H,TINC211G,TINC211F,TINC211E,TINC211D,TINC211C,TINC211B,TINC211A,TINC213H,TINC213G,TINC213F,TINC213E,TINC213D,TINC213C,TINC213B,TINC213A,TIWC214G,TIWC214F,TIWC214E,TIWC214D,TIWC214C,TIWC214B,TIWC214A
242.50,75.18,88.09,84.87,70.30,46.91,35.61,30.20,141.17,136.46,125.13,100.50,89.45,46.88,36.12,29.49,165.81,160.25,151.45,134.15,86.81,45.49,34.67,27.66,205.59,187.27,158.35,134.19,99.26,61.46,40.34,28.79,284.70,260.40,221.26,577.93,139.18,64.77,38.52,32.94,166.04,115.97,62.51,63.95,72.73,69.10,108.64,30.19,43.79,29.99,13.08,11.13,10.16,11.64,10.85,10.73,9.21,9.10,8.55,9.63,9.23,9.38,9.51,9.59,8.42,9.41,9.28,8.75,8.97,8.62,8.70,8.87,9.52,8.67,8.62,8.62,8.26,8.21,9.30,8.69,9.90,8.49,7.69,6.90,7.39,6.72,6.92,7.45,8.18,6.69,7.26,6.77,6.77,6.28,7.85,7.37,8.18,7.05,6.08,5.90,6.37,5.83,5.08,4.83,5.95,5.82,5.59,5.59,5.31,4.64,5.03,5.22,6.81,6.20,4.00,5.36,91.26,4.13,4.41
272.50,75.18,89.68,86.31,69.57,46.91,35.61,31.66,142.90,139.89,128.85,103.86,92.64,46.88,37.71,31.02,169.20,165.35,155.84,135.66,88.25,46.68,34.67,29.07,211.84,192.09,166.68,140.95,96.87,59.43,38.30,28.79,296.77,268.70,228.12,579.79,140.67,61.92,38.52,34.22,187.03,122.76,65.64,63.95,74.23,69.10,108.64,30.19,77.58,41.62,13.08,11.13,10.16,11.64,10.85,10.73,9.21,9.10,8.55,9.63,9.23,9.38,9.51,9.59,8.42,9.41,9.28,8.75,8.97,8.62,8.70,8.87,9.52,8.67,8.62,8.62,8.26,8.21,9.30,8.69,9.90,8.49,7.69,6.90,7.39,6.72,6.92,7.45,8.18,6.69,7.26,6.77,6.77,6.28,7.85,7.37,8.18,7.05,6.08,5.90,6.37,5.83,5.08,4.83,5.95,5.82,5.59,5.59,5.31,4.64,5.03,5.22,6.81,6.20,4.00,5.36,87.59,4.13,4.41
302.50,78.31,91.90,87.99,72.57,49.59,37.94,31.66,146.75,143.26,133.38,106.30,93.13,48.72,37.71,31.02,172.97,167.70,156.81,137.80,89.32,47.66,34.67,29.07,210.18,190.83,161.95,133.94,97.57,62.94,40.76,28.79,292.33,268.08,226.24,579.24,138.64,63.51,38.52,34.91,202.29,127.88,65.64,63.95,74.23,69.10,108.10,30.19,76.88,47.10,13.08,11.13,10.16,11.64,10.85,10.73,9.21,9.10,8.55,9.63,9.23,9.38,9.51,9.59,8.42,9.41,9.28,8.75,8.97,8.62,8.70,8.87,9.52,8.67,8.62,8.62,8.26,8.21,9.30,8.69,9.90,8.49,7.69,6.90,7.39,6.72,6.92,7.45,8.18,6.69,7.26,6.77,6.77,6.28,6.44,7.37,8.18,7.05,6.08,5.90,6.37,5.83,5.08,4.83,5.95,5.82,5.59,5.59,5.31,4.64,5.03,5.22,6.81,6.20,4.00,5.36,103.39,4.13,4.41
332.50,81.78,91.90,89.46,74.46,49.59,37.94,31.66,146.99,143.04,133.38,106.30,92.69,48.72,37.71,31.02,171.80,167.61,157.68,138.66,87.58,47.66,36.29,30.50,207.70,190.21,165.99,136.50,99.53,64.40,41.99,28.79,285.46,264.76,226.53,577.15,138.14,65.88,40.00,34.91,208.16,125.83,67.93,64.79,74.23,69.10,110.53,31.63,76.72,47.71,14.51,11.13,10.16,11.64,10.85,10.73,9.21,9.10,8.55,9.63,9.23,9.38,9.51,9.59,8.42,9.41,9.28,8.75,8.97,8.62,8.70,8.87,9.52,8.67,8.62,8.62,8.26,8.21,9.30,8.69,9.90,8.49,7.69,6.90,7.39,6.72,6.92,7.45,8.18,6.69,7.26,6.77,6.77,6.28,6.44,7.37,8.18,7.05,6.08,5.90,6.37,5.83,5.08,4.83,5.95,5.82,5.59,5.59,5.31,4.64,5.03,5.22,6.81,6.20,4.00,5.36,121.08,4.13,4.41
362.50,81.78,93.40,90.15,74.63,51.29,39.35,33.11,146.97,143.04,133.38,108.67,94.80,50.18,37.71,32.45,172.31,167.61,158.11,139.32,91.03,48.17,36.29,30.50,209.45,192.16,164.04,139.32,99.54,62.11,40.20,30.27,289.21,267.78,229.58,585.53,141.73,67.26,40.66,35.82,214.27,128.72,67.93,65.76,75.71,69.10,110.53,31.63,77.63,51.38,14.51,11.13,10.16,11.64,10.85,10.73,9.21,9.10,8.55,9.63,9.23,9.38,9.51,9.59,8.42,9.41,9.28,8.75,8.97,8.62,8.70,8.87,9.52,8.67,8.62,8.62,8.26,8.21,9.30,8.69,9.90,8.49,7.69,6.90,7.39,6.72,6.92,7.45,8.18,6.69,7.26,6.77,6.77,6.28,6.44,7.37,8.18,7.05,6.08,5.90,6.37,5.83,5.08,4.83,5.95,5.82,5.59,5.59,5.31,4.64,5.03,5.22,6.81,6.20,4.00,5.36,128.28,4.13,4.41
392.50,81.78,94.36,90.80,75.85,51.29,39.35,33.11,146.97,145.44,135.62,108.67,95.84,50.18,39.42,32.45,172.17,168.84,159.65,140.96,92.44,47.47,36.29,30.50,216.22,195.79,168.52,143.81,102.84,64.19,40.91,30.27,306.39,276.91,233.24,585.17,148.70,67.99,41.26,37.81,222.86,134.78,69.63,67.28,75.71,70.57,110.53,31.63,95.47,53.70,14.51,11.13,10.16,11.64,10.85,10.73,9.21,9.10,8.55,9.63,9.23,9.38,9.51,9.59,8.42,9.41,9.28,8.75,8.97,8.62,8.70,8.87,9.52,8.67,8.62,8.62,8.26,8.21,9.30,8.69,9.90,8.49,7.69,6.90,7.39,6.72,6.92,7.45,8.18,6.69,7.26,6.77,6.77,6.28,6.44,7.37,8.18,7.05,6.08,5.90,6.37,5.83,5.08,4.83,5.95,5.82,5.59,5.59,5.31,4.64,5.03,5.22,6.81,6.20,4.00,5.36,125.05,4.13,4.41
421.50,81.78,94.36,90.80,75.85,51.29,39.35,33.11,151.56,147.93,138.09,110.70,98.25,50.18,39.42,32.45,179.45,173.39,163.06,142.81,94.01,49.50,37.78,30.50,222.97,200.38,172.24,146.25,106.16,63.69,40.00,30.27,310.25,285.00,242.09,586.60,145.08,65.99,41.26,37.81,228.30,141.48,71.03,67.28,75.71,70.57,110.53,33.24,114.45,57.18,16.16,11.13,10.16,11.64,10.85,10.73,9.21,9.10,8.55,9.63,9.23,9.38,9.51,9.59,8.42,9.41,9.28,8.75,8.97,8.62,8.70,8.87,9.52,8.67,8.62,8.62,8.26,8.21,9.30,8.69,9.90,8.49,7.69,6.90,7.39,6.72,6.92,7.45,8.18,6.69,7.26,6.77,6.77,6.28,6.44,7.37,8.18,7.05,6.08,5.90,6.37,5.83,5.08,4.83,5.95,5.82,5.59,5.59,5.31,4.64,5.03,5.22,6.81,6.20,4.00,5.36,131.32,4.13,4.41
450.50,81.78,95.03,89.32,76.46,53.41,40.97,33.11,151.61,147.93,140.91,112.17,97.80,50.18,39.42,32.45,178.98,173.39,162.50,143.67,95.12,49.50,37.78,31.96,222.82,203.27,175.66,148.51,107.56,63.76,43.27,32.22,306.71,284.50,240.62,587.72,149.40,67.50,41.26,37.81,237.33,159.54,73.94,69.83,77.40,70.57,112.08,33.24,158.36,63.22,17.83,12.63,10.16,11.64,10.85,10.73,15.07,15.34,8.55,9.63,9.23,9.38,9.51,9.59,8.42,9.41,9.28,8.75,8.97,8.62,8.70,8.87,9.52,8.67,8.62,8.62,8.26,8.21,7.90,8.69,9.90,8.49,7.69,6.90,7.39,6.72,6.92,7.45,8.18,6.69,7.26,6.77,6.77,6.28,6.44,7.37,8.18,7.05,6.08,5.90,6.37,5.83,5.08,4.83,5.95,5.82,5.59,5.59,5.31,4.64,5.03,5.22,6.81,6.20,4.00,5.36,134.43,4.13,4.41
481.00,84.11,91.64,86.62,73.08,51.96,40.97,34.54,150.07,147.39,139.08,110.96,101.46,51.71,39.42,32.45,182.43,175.25,162.40,142.72,98.93,52.79,39.57,31.96,235.01,216.85,188.20,156.94,114.51,70.39,44.42,33.72,337.70,305.02,251.27,586.15,157.68,66.25,42.84,38.70,254.63,203.20,88.82,73.78,77.40,72.11,113.48,33.24,222.77,116.16,21.90,15.23,10.16,13.06,10.85,12.26,95.47,53.41,11.92,9.63,9.23,9.38,9.51,9.59,8.42,9.41,9.28,8.75,8.97,8.62,8.70,8.87,9.52,8.67,8.62,8.62,8.26,8.21,7.90,8.69,9.90,8.49,7.69,6.90,7.39,6.72,6.92,7.45,8.18,6.69,7.26,6.77,6.77,6.28,6.44,7.37,8.18,7.05,6.08,5.90,6.37,5.83,5.08,4.83,5.95,5.82,5.59,5.59,5.31,4.64,5.03,5.22,6.81,6.20,4.00,5.36,138.90,4.13,4.41
512.00,81.50,87.80,84.31,73.08,51.96,40.97,34.54,152.16,147.39,137.58,110.96,101.46,54.32,41.03,32.45,190.74,182.18,166.88,142.71,102.69,54.88,39.57,31.96,252.23,237.17,210.36,180.01,130.64,81.15,44.42,34.81,357.29,311.71,251.44,581.69,151.66,65.23,42.28,38.70,277.60,247.49,129.06,78.44,78.86,73.86,113.48,33.24,260.43,174.45,50.03,19.70,12.27,13.06,12.27,12.26,166.66,119.45,20.32,13.75,9.23,9.38,9.51,9.59,65.52,30.46,24.97,11.10,8.97,8.62,8.70,8.87,9.52,8.67,8.62,8.62,8.26,8.21,7.90,8.69,9.90,8.49,7.69,6.90,7.39,6.72,6.92,7.45,8.18,6.69,7.26,6.77,6.77,6.28,6.44,7.37,8.18,7.05,6.08,5.90,6.37,5.83,5.08,4.83,5.95,5.82,5.59,5.59,5.31,4.64,5.03,5.22,6.81,6.20,4.00,5.36,143.93,4.13,4.41
542.50,79.26,84.75,82.14,70.76,51.96,40.97,34.54,152.16,147.39,137.58,113.29,102.64,56.63,41.03,32.45,196.02,188.62,172.89,148.06,106.98,56.29,39.57,31.96,263.27,246.54,219.40,194.38,145.96,87.59,48.13,35.45,366.64,314.16,251.96,575.41,143.35,65.51,44.58,38.70,299.57,284.55,179.68,82.76,77.40,73.86,115.28,34.65,277.95,201.26,98.36,25.28,13.79,13.06,12.27,12.26,195.20,160.76,34.57,16.35,9.23,9.38,9.51,9.59,114.70,61.40,50.07,14.66,8.97,8.62,8.70,8.87,9.52,10.98,8.62,8.62,8.26,8.21,7.90,8.69,9.90,8.49,7.69,6.90,7.39,6.72,6.92,7.45,8.18,6.69,7.26,6.77,6.77,6.28,6.44,7.37,8.18,7.05,6.08,5.90,6.37,5.83,5.08,4.83,5.95,5.82,5.59,5.59,5.31,4.64,5.03,5.22,6.81,6.20,4.00,5.36,147.65,4.13,4.41
572.50,77.28,83.01,82.14,72.18,53.95,42.41,33.75,155.06,150.64,140.17,117.60,106.55,59.52,43.27,33.90,198.58,192.95,179.08,154.04,110.66,59.88,42.41,33.56,260.27,247.73,219.84,194.53,150.61,91.04,51.58,35.45,362.19,319.27,254.99,575.97,148.14,69.99,44.58,38.70,311.55,301.77,209.54,82.76,74.59,72.44,115.28,34.65,283.17,200.93,114.56,28.80,13.79,13.06,12.27,12.26,197.88,170.70,45.15,19.32,11.34,9.38,9.51,9.59,134.51,77.48,60.47,17.86,10.49,10.11,10.14,8.87,58.79,35.05,19.45,13.55,10.62,10.51,9.33,8.69,9.90,8.49,7.69,6.90,7.39,6.72,6.92,7.45,8.18,6.69,7.26,6.77,6.77,6.28,6.44,7.37,8.18,7.05,6.08,5.90,6.37,5.83,5.08,4.83,5.95,5.82,5.59,5.59,5.31,4.64,5.03,5.22,6.81,6.20,4.00,5.36,146.92,4.13,4.41
602.50,76.61,86.27,86.31,76.53,57.88,44.94,35.92,160.60,157.52,146.70,124.54,115.15,67.95,48.18,36.62,203.60,196.21,182.40,160.02,117.12,67.21,45.98,36.33,258.60,237.70,210.65,181.70,135.10,85.98,51.66,38.76,356.20,326.32,267.85,593.80,168.48,76.02,48.16,40.20,311.40,298.92,187.05,76.82,68.57,67.92,111.10,34.65,266.13,162.69,79.58,25.91,15.96,14.48,12.27,12.26,175.46,138.33,37.93,20.95,14.61,11.55,10.95,11.04,122.76,73.41,45.89,17.86,13.15,12.32,11.61,11.00,66.67,41.30,22.46,15.24,11.43,9.66,10.00,10.54,9.90,8.49,7.69,6.90,7.39,6.72,6.92,7.45,8.18,6.69,7.26,6.77,6.77,6.28,6.44,7.37,8.18,7.05,6.08,5.90,6.37,5.83,5.08,4.83,5.95,5.82,5.59,5.59,5.31,4.64,5.03,5.22,6.81,6.20,4.00,5.36,146.92,4.13,4.41
632.50,82.26,94.50,93.80,83.27,63.91,49.21,39.03,167.41,164.32,153.44,129.51,122.29,68.85,48.18,40.49,200.57,195.34,182.27,162.56,122.00,69.69,49.86,40.25,249.72,230.37,203.57,171.80,128.74,82.26,54.78,43.12,348.58,317.29,268.84,602.67,180.10,84.15,52.62,43.90,303.16,280.16,147.75,66.86,60.51,60.58,105.26,33.23,239.63,132.70,59.65,24.24,15.96,14.48,12.27,13.67,146.55,98.65,34.37,20.80,14.05,11.55,10.95,11.04,99.86,49.17,27.94,15.70,12.63,11.53,11.61,11.00,29.87,23.50,13.13,10.25,11.43,9.66,10.00,9.14,9.90,8.49,7.69,6.90,7.39,6.72,6.92,7.45,8.18,6.69,7.26,6.77,6.77,6.28,6.44,7.37,8.18,7.05,6.08,5.90,6.37,5.83,5.08,4.83,5.95,5.82,5.59,5.59,5.31,4.64,5.03,5.22,6.81,6.20,4.00,5.36,146.92,4.13,4.41
662.50,88.33,102.18,99.77,88.31,67.08,52.58,42.12,169.34,164.32,156.55,131.77,119.25,69.76,53.07,43.96,196.33,191.62,180.75,162.56,117.21,66.88,51.54,40.25,236.95,220.85,194.35,164.10,121.38,78.69,54.36,43.53,326.89,304.22,269.93,603.47,175.32,81.91,50.71,43.98,291.91,253.82,119.36,59.27,56.00,56.65,102.05,33.23,210.25,112.06,51.69,21.99,14.31,12.93,12.27,13.67,129.70,76.03,30.97,16.89,12.47,10.82,10.95,11.04,75.30,25.98,18.73,12.60,11.13,10.14,10.16,10.32,10.03,12.54,13.13,10.25,8.44,9.66,10.00,9.14,9.90,8.49,7.69,6.90,7.39,6.72,6.92,7.45,8.18,6.69,7.26,6.77,6.77,6.28,6.44,7.37,8.18,7.05,6.08,5.90,6.37,5.83,5.08,4.83,5.95,5.82,5.59,5.59,5.31,4.64,5.03,5.22,6.81,6.20,4.00,5.36,145.44,4.13,4.41
692.50,92.68,105.19,103.35,90.80,68.76,54.03,44.29,165.88,163.49,154.86,128.35,117.27,65.63,52.36,43.38,192.53,188.37,177.97,159.81,111.87,63.24,49.11,40.60,231.18,213.38,190.46,160.98,117.87,75.57,51.47,39.72,326.39,297.81,265.18,603.86,176.00,78.65,48.34,42.46,281.45,230.30,96.52,55.09,58.34,59.81,103.96,33.23,177.57,98.57,45.16,18.90,12.12,12.93,12.27,12.26,106.46,58.31,25.05,13.78,10.30,9.43,9.56,9.63,46.41,15.95,12.82,10.32,9.73,10.14,10.16,10.32,10.03,10.17,13.13,8.16,8.44,9.66,10.00,9.14,9.90,8.49,7.69,6.90,7.39,6.72,6.92,7.45,8.18,6.69,7.26,6.77,6.77,6.28,6.44,7.37,8.18,7.05,6.08,5.90,6.37,5.83,5.08,4.83,5.95,5.82,5.59,5.59,5.31,4.64,5.03,5.22,6.81,6.20,4.00,5.36,147.01,4.13,4.41
