Time,CT214J3,CT214F2,CT209J3,CT209F2,CT209C2,CT207J3,CT207F2,CT207C2,CT307J3,CT307F2,CT307C2,CT302J3,CT302F2,CT302C2,CT301J3,CT301F2,CT301C2,CT202J3,CT202F2,CT202C2
s,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
0.00,0.30,0.30,0.30,0.92,0.00,0.30,0.30,0.00,89.01,41.59,2.84,24.72,108.77,4.07,0.30,0.30,0.00,361.03,305.33,0.00
1.50,0.30,0.30,0.30,0.92,0.00,0.30,0.30,0.00,89.01,58.79,2.90,25.63,69.62,2.53,0.30,0.30,0.00,362.99,307.40,0.00
17.50,0.30,0.30,0.30,0.92,0.00,0.30,0.30,0.00,89.01,33.42,2.90,25.63,84.03,1.73,0.30,0.30,0.00,356.96,313.30,0.00
47.00,0.30,0.30,0.30,0.92,0.00,0.30,0.30,0.00,57.98,70.29,2.90,25.63,86.11,2.59,0.30,0.30,0.00,347.72,285.21,0.00
76.00,0.30,0.30,0.30,0.92,0.00,0.30,0.30,0.00,57.98,38.59,2.84,33.47,103.88,2.59,0.30,0.30,0.00,345.87,289.18,0.00
106.50,0.30,0.30,0.30,0.92,0.00,0.30,0.30,0.00,24.11,45.23,2.84,0.30,315.86,2.53,0.30,0.30,0.00,330.31,303.11,0.00
137.50,0.30,0.30,0.30,0.92,0.00,0.30,0.30,0.00,66.83,45.23,2.84,22.58,1235.93,7.02,0.30,0.30,0.00,328.88,288.60,0.00
167.50,0.30,0.30,0.30,0.92,0.00,0.30,0.30,0.00,66.83,43.44,2.90,24.41,2182.14,7.02,0.30,0.30,0.00,328.88,300.48,0.00
197.50,0.30,0.30,0.30,0.92,0.00,0.30,0.30,0.00,23.50,27.87,2.87,80.26,2569.97,12.88,0.30,0.30,0.00,314.34,325.37,0.00
227.50,0.30,0.30,0.30,0.92,0.00,0.30,0.30,0.00,65.00,43.73,2.87,56.46,2493.13,15.93,0.30,0.30,0.00,309.15,318.76,0.00
257.50,0.30,0.30,0.30,0.92,0.00,0.30,0.30,0.00,45.06,20.45,3.82,221.17,2454.19,21.79,329.38,0.30,0.00,327.46,285.68,0.00
287.50,0.30,0.30,0.30,0.92,0.00,0.30,0.30,0.00,75.79,158.63,2.87,317.79,2036.75,109.43,1012.12,0.30,0.00,327.46,287.02,0.00
317.50,0.30,0.30,0.30,0.92,0.00,381.63,0.30,0.00,73.85,1154.42,7.73,396.60,1643.96,53.68,1098.95,0.30,0.00,296.26,278.11,0.00
347.50,0.30,0.30,0.30,0.92,0.00,565.67,0.30,0.00,145.57,1378.59,12.57,434.88,1635.75,17.50,976.36,0.30,0.00,328.22,291.45,0.00
377.50,0.30,0.30,0.30,0.92,0.00,485.13,0.30,0.00,187.69,1377.89,14.01,369.80,1626.49,17.50,971.61,0.30,0.00,413.11,319.52,0.00
407.50,0.30,0.30,0.30,0.92,0.00,433.05,0.30,0.00,187.69,1286.85,14.01,370.36,1484.19,3.11,1039.79,0.30,0.00,479.29,316.31,0.00
437.00,0.30,0.30,0.30,0.92,0.00,380.56,0.30,0.00,187.69,1256.15,14.01,379.71,1241.78,11.05,1041.33,0.30,0.00,428.98,271.25,0.00
466.00,0.30,0.30,0.30,0.92,0.00,289.11,0.30,0.00,187.69,1206.17,10.68,400.61,1139.85,17.03,1032.37,0.30,0.00,428.78,266.02,0.00
496.50,0.30,0.30,0.30,0.92,0.00,212.10,0.30,0.00,187.69,1163.77,10.80,380.36,1394.98,12.92,1071.07,0.30,0.00,419.93,285.65,0.00
527.50,0.30,0.30,0.30,0.92,0.00,96.46,0.30,0.00,187.69,1108.15,13.15,389.31,1646.88,3.23,1003.06,0.30,0.00,437.93,286.39,0.00
556.50,0.30,0.30,0.30,0.92,0.00,56.66,0.30,0.00,187.69,1082.82,10.56,388.13,1580.70,3.23,1048.77,0.30,0.00,418.40,290.57,0.00
586.50,0.30,0.30,0.30,0.92,0.00,56.66,0.30,0.00,146.18,1071.07,10.32,414.74,1343.99,3.23,1044.30,0.30,0.00,420.54,295.52,0.00
617.50,0.30,0.30,0.30,0.92,0.00,23.04,105.90,0.00,146.18,1031.20,15.44,379.46,1144.32,5.92,1092.39,0.30,0.00,401.72,279.51,0.00
647.50,0.30,0.30,0.30,0.92,0.00,40.25,772.04,0.00,146.18,1048.02,10.41,403.02,1105.73,5.92,1030.97,0.30,0.00,398.11,285.10,0.00
676.50,0.30,0.30,0.30,0.92,0.00,53.79,1741.10,0.00,146.18,1056.23,10.99,352.48,859.90,5.92,1001.19,0.30,0.00,390.80,291.04,0.00
