Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
1261.50,30.39,44.88,46.12,55.83,49.83,44.28,33.09,32.48,25.45,18.85
1292.50,31.15,44.81,45.60,56.18,48.86,43.50,33.49,31.68,24.59,17.13
1322.50,31.96,44.66,44.94,55.28,48.32,42.76,32.85,32.18,25.11,19.01
1352.50,31.73,44.11,44.82,53.21,46.45,40.49,29.17,28.11,22.03,17.03
1382.50,29.69,42.88,43.62,50.26,45.07,39.99,29.08,27.36,21.49,14.64
1412.50,31.22,41.08,42.25,49.18,42.46,35.61,28.34,27.22,19.99,13.44
1442.50,8.00,40.24,43.31,54.00,49.90,45.04,37.06,36.84,31.68,24.31
1472.50,-20.36,31.82,35.66,56.18,56.89,53.29,45.62,47.46,43.23,39.51
1502.50,-28.01,31.16,34.94,55.50,53.95,52.61,46.08,48.27,42.13,39.97
1532.50,-30.43,28.75,33.29,52.07,50.35,49.45,43.96,46.07,40.03,39.07
1562.50,-32.20,25.53,31.94,50.03,47.09,48.74,41.55,43.88,38.45,38.25
1592.50,-34.13,22.88,30.11,47.14,44.68,44.49,36.52,39.21,34.01,36.51
1622.50,-37.30,20.68,28.41,45.99,43.37,45.65,36.64,39.45,33.23,32.80
1652.50,-40.02,18.71,26.92,42.97,39.00,37.94,35.32,37.73,32.78,30.82
1682.50,-41.06,18.53,26.34,42.11,39.59,40.56,34.32,36.66,32.05,32.45
1712.50,-42.82,14.98,22.39,37.33,38.06,41.45,32.39,35.34,30.62,30.49
1742.50,-44.96,15.00,22.40,39.82,36.80,39.67,31.35,34.38,30.18,27.96
1772.50,-44.37,13.37,22.28,37.76,35.14,38.13,30.38,32.36,28.73,26.69
1802.50,-48.26,12.29,20.26,35.75,33.69,36.97,28.90,32.32,28.09,23.93
1832.50,-50.35,11.87,20.62,35.26,32.73,37.01,27.15,29.70,24.81,23.24
1862.50,-49.79,10.50,19.43,36.10,32.58,37.58,28.47,31.12,26.47,23.45
1892.50,-48.75,12.36,21.93,36.80,33.60,37.71,30.76,33.10,28.56,29.73
1922.50,-47.37,14.22,22.44,36.60,35.57,39.82,31.62,34.95,29.04,30.19
1952.50,-47.45,12.66,20.48,33.70,35.86,39.06,31.98,34.68,29.80,28.28
1981.50,-47.74,14.38,21.05,34.92,35.43,38.89,31.46,34.17,29.50,27.54
2011.00,-45.42,14.94,20.59,35.73,34.56,39.20,31.61,34.63,28.89,27.34
2042.00,-45.70,16.04,21.80,36.46,36.20,40.80,32.98,34.99,29.76,26.62
