Time,202-T-A2,202-T-B2,202-T-C2,202-T-D2,202-T-E2,202-T-F2,202-T-G2,301-T-A2,301-T-B2,301-T-C2,301-T-D2,301-T-E2,301-T-F2,301-T-G2,301-T-H2,302-T-A2,302-T-B2,302-T-C2,302-T-D2,302-T-E2,302-T-F2,302-T-G2,302-T-H2,303-T-A2,303-T-B2,303-T-C2,303-T-D2,303-T-E2,303-T-F2,303-T-G2,303-T-H2,304-T-A2,304-T-B2,304-T-C2,304-T-D2,304-T-E2,304-T-F2,304-T-G2,304-T-H2,205-T-A2,205-T-B2,205-T-C2,205-T-D2,205-T-E2,205-T-F2,205-T-G2,205-T-H2,305-T-A2,305-T-B2,305-T-C2,305-T-D2,305-T-E2,305-T-F2,305-T-G2,305-T-H2,306-T-A2,306-T-B2,306-T-C2,306-T-D2,306-T-E2,306-T-F2,306-T-G2,306-T-H2,307-T-A2,307-T-B2,307-T-C2,307-T-D2,307-T-E2,307-T-F2,307-T-G2,307-T-H2,207-T-A2,207-T-B2,207-T-C2,207-T-D2,207-T-E2,207-T-F2,207-T-G2,207-T-H2,208-T-A2,208-T-B2,208-T-C2,208-T-D2,208-T-E2,208-T-F2,208-T-G2,208-T-H2,209-T-A2,209-T-B2,209-T-C2,209-T-D2,209-T-E2,209-T-F2,209-T-G2,209-T-H2,211-T-A2,211-T-B2,211-T-C2,211-T-D2,211-T-E2,211-T-F2,211-T-G2,211-T-H2,213-T-A2,213-T-B2,213-T-C2,213-T-D2,213-T-E2,213-T-F2,213-T-G2,213-T-H2,214-T-A2,214-T-B2,214-T-C2,214-T-D2,214-T-E2,214-T-F2,214-T-G2
250.5,173,211,237,275,296,296,262,179,217,267,341,346,385,392,402,208,266,326,375,414,438,448,456,180,218,288,355,437,511,572,593,238,365,603,601,564,575,564,547,238,514,497,293,134,98,113,111,28,25,28,22,25,60,50,16,12,11,11,10,10,11,10,10,10,10,9,10,11,10,12,9,9,9,9,10,9,9,10,10,9,9,8,10,10,8,9,9,8,9,9,9,7,7,8,7,5,6,5,6,7,5,6,6,5,5,5,4,5,4,4,4,2,3,3,1,2,6,2
281.5,180,218,242,280,299,301,267,186,225,275,349,352,394,401,407,207,273,340,394,429,453,459,464,179,228,308,386,470,537,585,598,249,351,541,571,566,601,623,679,241,514,479,287,134,102,116,113,28,25,28,22,25,60,50,16,10,11,11,10,10,10,10,10,10,10,9,10,11,10,12,9,9,9,9,8,9,9,10,10,9,9,8,10,10,8,9,9,8,9,9,9,7,7,8,7,5,6,5,6,7,5,6,6,5,5,5,4,5,4,4,4,2,3,3,1,2,6,2
311.5,184,225,251,289,307,307,274,187,227,279,358,363,401,408,415,205,279,348,402,434,457,463,468,183,228,310,382,462,535,593,608,248,360,587,578,571,608,640,661,243,515,494,300,140,104,117,113,29,26,28,22,26,60,50,16,10,11,11,10,10,10,10,10,10,10,9,10,11,10,12,9,9,9,9,8,9,9,10,10,9,9,8,10,10,8,9,9,8,9,9,9,7,7,8,7,5,6,5,6,7,5,6,6,5,5,5,4,5,4,4,4,2,3,3,1,2,6,2
342,188,227,253,292,311,307,277,191,237,295,366,368,407,414,423,222,297,362,414,449,470,476,480,183,238,321,392,484,561,614,634,248,363,601,617,602,641,661,681,245,512,495,299,142,104,117,119,29,25,30,22,25,62,50,16,10,11,11,10,10,10,10,10,10,10,9,10,11,10,12,9,9,9,9,8,9,9,10,10,9,9,8,8,10,8,9,9,8,9,9,7,7,7,8,7,5,6,5,6,7,5,6,6,5,5,5,4,5,4,4,4,2,3,3,1,2,6,2
371.5,192,235,257,298,316,316,282,193,239,295,374,375,418,426,432,215,301,369,425,457,481,485,493,189,237,319,398,493,557,609,625,256,364,589,622,609,645,665,705,248,523,510,302,148,111,123,122,29,26,30,22,25,62,50,16,10,11,11,10,10,10,10,10,10,10,9,9,11,10,11,9,9,9,9,8,9,9,10,10,9,9,8,8,10,8,9,9,8,9,9,7,7,7,8,7,5,6,5,6,7,5,6,6,5,5,5,4,5,4,4,4,2,2,3,1,2,6,2
401,195,236,259,295,315,313,283,194,238,290,369,372,413,419,428,215,302,369,420,454,478,483,490,178,235,323,401,492,561,614,637,254,355,585,608,590,634,685,735,250,517,509,317,156,110,121,128,30,26,30,22,26,63,50,16,10,11,11,10,10,10,10,10,10,10,9,9,9,10,11,9,9,9,9,8,9,9,10,10,9,9,8,8,8,8,9,9,8,9,9,7,7,7,8,7,5,6,5,6,7,5,6,6,5,5,5,4,5,4,4,4,2,2,3,1,2,6,2
431.5,195,237,261,301,318,312,285,199,250,312,393,391,433,440,450,217,305,383,447,485,509,514,517,204,271,373,470,552,614,663,680,262,368,599,627,630,672,735,817,253,535,500,306,156,119,134,145,28,26,31,22,26,65,50,16,10,11,11,10,10,10,10,10,10,10,9,9,9,10,11,9,9,9,9,8,8,9,10,10,8,9,8,8,8,8,9,9,8,9,9,7,7,7,8,7,5,6,5,6,7,5,6,6,5,5,5,4,5,4,4,4,2,2,3,1,2,6,2
461.5,198,244,269,310,327,316,288,211,270,330,405,401,444,447,456,242,325,401,456,492,515,520,523,214,279,382,467,557,621,672,694,271,400,614,647,640,669,709,757,255,543,519,312,165,125,147,167,28,26,31,22,26,66,50,16,10,11,11,10,10,10,10,10,10,10,9,9,9,10,11,9,9,9,9,8,8,9,10,10,8,9,8,8,8,8,9,9,8,9,9,7,7,7,8,7,5,6,5,6,7,5,6,6,5,5,5,4,5,4,4,4,2,2,3,1,2,6,2
491.5,203,251,274,314,329,321,293,214,270,333,409,404,447,454,462,247,337,408,463,496,518,523,530,218,283,389,473,560,628,677,689,282,399,615,656,650,678,705,740,257,534,531,315,160,122,151,187,28,25,31,22,26,66,52,16,10,11,11,10,10,10,10,10,10,10,9,9,9,10,11,9,9,9,9,8,8,9,10,10,8,9,8,8,8,8,9,9,8,9,9,7,7,7,8,7,5,6,5,6,7,5,6,6,5,5,5,4,5,4,4,4,2,2,3,1,2,6,2
521.5,204,254,278,316,332,323,295,218,280,342,415,408,453,456,463,238,342,418,471,502,526,529,532,215,285,406,493,580,633,675,690,275,380,611,660,647,704,736,766,258,524,512,300,153,127,157,194,28,26,31,22,26,66,54,21,10,11,11,10,10,10,10,10,10,10,9,9,9,10,11,9,9,9,9,8,8,9,10,10,8,9,8,8,8,8,9,9,8,9,9,7,7,7,8,7,5,6,5,6,7,5,6,6,5,5,5,4,5,4,4,4,2,2,3,1,2,6,2
551.5,205,258,279,318,334,321,297,225,286,346,414,409,452,454,464,255,342,415,466,499,523,527,527,233,300,407,490,585,645,683,692,277,390,635,662,634,665,688,682,263,538,508,291,146,126,161,197,28,26,31,22,26,67,54,24,10,11,11,10,10,10,10,10,10,10,9,9,9,10,11,9,9,9,9,8,8,9,10,10,8,9,8,8,8,8,9,9,8,9,9,7,7,7,8,7,5,6,5,6,7,5,6,6,5,5,5,4,5,4,4,4,2,2,3,1,2,6,2
582,212,261,283,319,336,325,298,226,290,348,416,412,456,459,467,263,350,421,475,507,530,528,531,234,302,402,483,574,638,696,711,283,410,654,669,649,684,701,710,271,556,518,293,146,123,159,197,29,26,31,22,26,68,55,18,10,11,11,10,10,10,10,10,10,10,9,9,9,10,11,9,9,9,9,8,8,9,10,10,8,9,8,8,8,8,9,9,8,9,9,7,7,7,8,7,5,6,5,6,7,5,6,6,5,5,5,4,5,4,4,4,2,2,3,1,2,6,2
612,213,265,285,322,336,325,298,232,295,353,421,413,457,459,467,266,362,429,476,507,528,531,535,244,312,408,494,568,618,669,686,308,435,656,668,631,656,678,707,272,559,540,303,150,127,164,204,30,26,31,24,27,67,57,25,10,11,11,10,10,10,10,10,10,10,9,9,9,10,11,9,9,9,9,8,8,9,10,10,8,9,8,8,8,8,9,9,8,9,9,7,7,7,8,7,5,6,5,6,7,5,6,6,5,5,5,4,5,4,4,4,2,2,3,1,2,6,2
641.5,213,265,284,322,330,314,295,235,304,362,429,421,465,468,475,252,356,436,494,526,549,551,552,241,319,452,556,625,675,707,716,305,421,617,675,687,724,742,772,271,547,529,297,153,136,188,230,30,26,31,24,28,63,67,102,10,11,11,10,10,10,10,10,10,10,9,9,9,10,11,9,9,9,9,8,8,9,10,10,8,9,8,8,8,8,9,9,8,9,9,7,7,7,8,7,5,6,5,6,7,5,6,6,5,5,5,4,5,4,4,4,2,2,3,1,2,6,2
671.5,212,267,287,369,333,308,294,239,314,378,442,432,475,477,486,252,362,444,503,539,560,560,562,244,330,473,569,638,684,717,723,307,425,625,677,693,747,786,797,270,536,505,293,153,146,208,257,30,26,31,24,30,60,79,190,10,11,11,10,10,15,31,51,10,10,9,9,9,10,11,9,9,9,9,8,8,9,10,10,8,9,8,8,8,8,9,9,8,9,9,7,7,7,8,7,5,6,5,6,7,5,6,6,5,5,5,4,5,4,4,4,2,2,3,1,2,6,2
701.5,216,270,292,393,338,312,296,245,320,381,447,433,479,480,489,264,373,452,509,542,564,564,562,259,343,485,575,643,689,728,736,306,430,644,714,706,724,752,766,272,528,493,291,153,147,226,255,30,25,31,22,31,60,84,188,10,11,11,10,10,23,47,95,10,10,9,9,9,10,11,9,9,9,9,8,8,9,10,10,8,9,8,8,8,8,9,9,8,9,9,7,7,7,8,7,5,6,5,6,7,5,6,6,5,5,5,4,5,4,4,4,2,2,3,1,2,6,2
731.5,221,274,295,386,340,313,298,246,324,386,450,436,480,484,489,266,378,457,510,540,563,563,562,245,342,496,577,641,685,714,720,314,420,652,686,692,733,769,786,273,530,506,305,155,152,233,251,30,25,31,22,31,60,87,197,10,11,11,10,11,31,58,112,10,10,9,9,9,10,11,9,9,9,9,8,8,9,10,10,8,9,8,8,8,8,9,9,8,9,9,7,7,7,8,7,5,6,5,6,7,5,6,6,5,5,5,4,5,4,4,4,2,2,3,1,2,6,2
761.5,222,276,295,348,334,310,297,249,325,388,451,438,480,485,488,271,383,459,510,540,562,563,560,257,358,507,593,648,689,715,713,326,437,662,671,667,706,730,729,273,526,494,305,158,159,238,249,30,27,31,22,32,60,90,203,10,11,11,10,12,33,63,120,10,10,9,9,9,10,11,9,9,9,9,8,8,9,10,10,8,9,8,8,8,8,9,9,8,9,9,7,7,7,8,7,5,6,5,6,7,5,6,6,5,5,5,4,5,4,4,4,2,2,3,1,2,6,2
792,223,276,297,334,337,312,298,247,329,391,454,441,483,483,490,264,374,458,512,542,565,564,561,253,366,522,595,642,682,700,705,328,446,646,665,651,690,714,726,272,525,470,297,156,160,253,271,30,25,31,23,32,60,96,231,10,11,11,10,14,43,76,135,10,10,9,9,9,10,11,9,9,9,9,8,8,9,10,10,8,9,8,8,8,8,9,9,8,9,9,7,7,7,8,7,5,6,5,6,7,5,6,6,5,5,5,4,5,4,4,4,2,2,3,1,2,6,2
820.5,228,280,301,341,351,323,302,253,333,392,453,438,480,483,490,269,378,453,507,534,555,557,553,246,345,467,540,610,656,686,695,303,413,606,630,634,675,707,716,271,522,491,301,152,149,227,252,30,25,30,23,30,58,94,172,10,11,11,10,11,33,67,108,10,10,9,9,9,10,11,9,9,9,9,8,8,9,10,10,8,9,8,8,8,8,9,9,8,9,9,7,7,7,8,7,5,6,5,6,7,5,6,6,5,5,5,4,5,4,4,4,2,2,3,1,2,6,2
849,233,282,302,338,354,337,309,251,318,373,435,425,469,469,478,269,365,430,483,513,533,534,534,237,312,431,518,587,630,665,676,298,387,585,631,609,651,661,661,270,523,487,299,145,136,191,226,28,25,28,23,27,59,86,91,10,11,11,10,11,14,23,33,10,10,9,9,9,10,11,9,9,9,9,8,8,9,10,10,8,9,8,8,8,8,9,9,8,9,9,7,7,7,8,7,5,6,5,6,7,5,6,6,5,5,5,4,5,4,4,4,2,2,3,1,2,1,2
879.5,231,277,296,330,344,333,309,244,303,354,416,412,453,454,461,270,357,418,468,497,517,522,522,229,297,396,475,556,606,652,667,287,393,600,616,601,641,665,686,271,534,518,309,155,132,171,209,30,27,31,23,27,64,81,36,10,11,11,10,11,14,9,10,10,10,9,9,9,10,11,9,9,9,9,8,8,9,10,10,8,9,8,8,8,8,9,9,8,9,9,7,7,7,8,7,5,6,5,6,7,5,6,6,5,5,5,4,5,4,4,4,2,2,3,1,2,1,2
911,227,273,293,327,342,331,306,242,301,355,421,417,459,462,469,263,353,420,473,507,529,534,533,227,298,409,494,577,635,681,692,286,389,620,638,613,650,679,685,272,532,509,305,154,132,168,209,30,25,31,23,27,64,78,37,10,11,11,10,11,14,9,10,10,10,9,9,9,10,11,9,9,9,9,8,8,9,10,10,8,9,8,8,8,8,9,9,8,9,9,7,7,7,8,7,5,6,5,6,7,5,6,6,5,5,5,4,5,4,4,4,2,2,3,1,2,1,2
940,228,276,295,330,344,327,309,242,307,361,426,420,462,465,473,273,363,428,478,510,532,536,537,237,309,418,503,577,628,675,691,289,401,642,661,625,654,670,680,273,521,526,307,154,137,175,212,30,27,31,23,27,64,80,60,10,11,11,10,11,10,9,10,10,10,9,9,9,10,11,9,9,9,9,8,8,9,10,10,8,9,8,8,8,8,9,9,8,9,9,7,7,7,8,7,5,6,5,6,7,5,6,6,5,5,5,4,5,4,4,4,2,2,3,1,2,1,2
969,229,276,296,330,344,330,308,245,308,363,432,425,467,469,478,267,366,436,486,515,537,539,541,242,318,435,516,592,642,671,674,312,412,629,670,628,653,666,684,279,538,507,298,157,147,182,225,31,26,30,23,27,63,83,91,10,11,11,10,11,10,9,10,10,10,9,9,9,10,11,9,9,9,9,8,8,9,10,10,8,9,8,8,8,8,9,9,8,9,9,7,7,7,8,7,5,6,5,6,7,5,6,6,5,5,5,4,5,4,4,4,2,2,3,1,2,1,2
1000.5,230,279,298,334,347,334,310,249,315,367,430,422,463,467,473,282,371,432,480,511,531,533,535,253,320,428,510,577,619,660,680,321,418,620,655,620,640,644,654,281,547,514,299,156,150,179,228,30,26,31,23,27,64,83,86,10,11,11,10,11,10,9,10,10,10,9,9,9,10,11,9,9,9,8,8,8,9,10,10,8,9,8,8,8,8,9,9,8,9,9,7,7,7,8,7,5,6,5,6,7,5,6,6,5,5,5,4,5,4,4,4,2,2,3,1,2,1,2
1031,234,280,298,334,348,338,311,248,312,362,427,421,462,464,471,268,361,427,478,509,530,533,534,231,304,417,504,576,624,662,673,291,392,610,644,634,676,718,740,279,536,523,300,154,143,177,231,30,26,31,23,27,63,83,91,10,11,11,10,11,10,9,10,10,10,9,9,9,10,11,9,9,9,8,8,8,9,10,10,8,9,8,8,8,8,9,9,8,9,9,7,7,7,8,7,5,6,5,6,7,5,6,6,5,5,5,4,5,4,4,4,2,2,3,1,2,1,2
1060,233,279,297,331,347,333,310,247,309,364,430,423,467,468,475,271,365,432,483,516,536,540,540,250,313,425,515,588,641,674,687,301,401,603,632,615,656,694,699,280,544,527,307,152,142,176,231,30,26,31,23,27,63,84,96,10,11,11,10,11,10,9,10,10,10,9,9,9,10,11,9,9,9,8,8,8,9,10,10,8,9,8,8,8,8,9,9,8,9,9,7,7,7,8,7,5,6,5,6,7,5,6,6,5,5,5,4,5,4,4,4,2,2,3,1,2,1,2
1090,233,281,300,335,350,338,313,251,315,370,433,425,467,470,477,276,363,429,484,513,533,537,538,251,320,430,523,594,642,674,680,310,410,613,653,639,675,709,714,280,539,517,308,154,143,180,238,31,26,31,23,27,63,86,90,10,11,11,10,11,10,9,10,10,10,9,9,9,10,11,9,9,9,8,8,8,9,10,10,8,9,8,8,8,8,9,9,8,9,9,7,7,7,8,7,5,6,5,6,7,5,6,6,5,5,5,4,5,4,4,4,2,2,3,1,2,1,2
1121.5,235,281,300,334,348,334,312,251,317,372,434,426,467,470,477,281,371,440,488,515,535,537,539,248,321,428,517,596,642,671,678,310,410,621,662,637,677,714,734,277,531,524,309,157,146,188,240,31,27,32,23,27,62,86,110,10,11,11,10,11,10,9,10,10,10,9,9,9,10,11,9,9,9,8,8,8,9,10,10,8,9,8,8,8,8,9,9,8,9,9,7,7,7,8,7,5,6,5,6,7,5,6,6,5,5,5,4,5,4,4,4,2,2,3,1,2,1,2
1151.5,234,283,302,336,349,338,314,251,314,370,432,424,465,469,476,289,376,435,485,514,535,537,539,262,327,424,511,599,655,685,688,305,408,650,685,650,678,694,662,282,544,510,310,157,145,187,239,29,27,31,23,27,61,86,110,10,11,11,10,11,10,9,10,10,10,9,9,9,10,11,9,9,9,8,8,8,9,10,10,8,9,8,8,8,8,9,9,8,9,9,7,7,7,8,7,5,6,5,6,7,5,6,6,5,5,5,4,5,4,4,4,2,2,3,1,2,1,2
1181.5,237,284,304,338,353,341,318,259,323,382,445,433,475,479,488,289,375,440,493,525,545,550,547,264,344,458,548,621,668,699,697,305,392,606,666,628,649,663,651,281,532,486,299,154,141,180,241,31,26,31,23,27,63,87,87,10,11,11,10,11,10,9,10,10,10,9,9,9,10,11,9,9,9,8,8,8,9,10,10,8,9,8,8,8,8,9,9,8,9,9,7,7,7,8,7,5,6,5,6,7,5,6,6,5,5,5,4,5,4,4,4,2,2,3,1,2,1,2
1211.5,242,289,309,345,358,343,320,260,323,377,438,431,474,477,483,273,362,434,488,521,544,549,550,235,321,443,527,597,648,680,690,298,392,590,610,614,666,703,740,277,522,490,300,154,140,184,246,29,26,31,23,27,63,88,91,10,11,11,10,11,10,9,10,10,10,9,9,9,10,11,9,9,9,8,8,8,9,10,10,8,9,8,8,8,8,9,9,8,9,9,7,7,7,8,7,5,6,5,6,7,5,6,6,5,5,5,4,5,4,4,4,2,2,3,1,2,1,2
1241.5,242,289,309,342,358,347,322,258,323,381,452,446,489,494,499,291,383,459,520,551,570,574,578,275,346,456,555,633,679,706,720,357,432,586,658,665,711,765,801,277,526,515,301,154,142,189,247,31,28,32,24,27,61,90,105,10,11,11,10,11,10,9,10,10,8,9,9,9,10,11,9,9,9,8,8,8,9,10,10,8,9,8,8,8,8,9,9,8,9,9,7,7,7,8,7,5,6,5,6,7,5,6,6,5,5,5,4,5,4,4,4,2,2,3,1,2,1,2
1270.5,241,294,312,348,363,349,323,268,331,387,448,443,483,483,486,291,381,448,498,527,544,545,547,257,330,433,516,588,633,663,671,334,413,592,671,678,731,756,753,280,534,498,296,154,141,187,245,29,26,31,23,27,61,90,100,10,11,11,10,11,10,9,10,10,8,9,9,9,10,11,9,9,9,8,8,8,9,10,10,8,9,8,8,8,8,9,9,8,9,9,7,7,7,8,7,5,6,5,6,7,5,6,6,5,5,5,4,5,4,4,4,2,2,3,1,2,1,2
1300.5,245,291,308,341,355,345,321,263,321,375,436,434,474,473,484,284,378,445,495,522,540,542,542,254,323,430,510,588,636,671,685,321,401,613,634,628,674,700,721,280,542,529,297,145,134,182,238,29,26,32,23,27,63,86,86,10,11,11,10,9,10,9,8,10,8,9,9,9,10,11,9,9,9,8,8,8,9,10,10,8,9,8,8,8,8,9,9,8,9,9,7,7,7,8,7,5,6,5,5,7,5,6,6,5,4,5,4,5,4,4,4,2,2,3,1,2,1,2
1331.5,246,292,310,343,359,350,324,262,315,364,431,426,468,471,477,281,364,428,481,511,531,536,537,227,289,383,475,571,636,680,689,300,384,596,651,608,659,691,726,279,533,532,304,156,133,169,217,31,26,31,23,26,67,86,33,10,11,11,10,9,10,9,8,10,8,9,9,9,10,11,9,9,9,8,8,8,9,10,10,8,9,8,8,8,8,9,9,8,9,9,7,7,7,8,7,5,6,5,5,7,5,6,6,5,4,5,4,5,4,4,4,2,2,3,1,2,1,2
1362,247,289,307,340,357,350,324,258,308,360,429,426,470,471,475,289,363,425,477,506,526,533,535,252,304,395,483,571,628,664,679,338,425,637,647,593,624,646,658,280,554,541,306,162,134,160,203,31,28,31,24,26,70,80,18,10,11,11,10,9,10,9,8,10,8,9,9,9,10,11,9,9,9,8,8,8,9,10,10,8,9,8,8,8,8,9,9,8,9,9,7,7,7,8,7,5,6,5,5,7,5,6,6,5,4,5,4,4,4,4,4,2,2,3,1,2,1,2
1392,248,291,309,342,358,351,325,261,309,362,425,420,461,463,467,294,365,417,467,495,516,523,526,243,297,379,458,553,615,663,673,329,433,650,628,588,627,653,650,280,558,537,323,171,131,155,190,32,28,34,24,26,72,78,18,10,11,11,10,9,10,9,8,10,8,9,9,9,10,11,9,9,9,8,8,8,9,10,10,8,9,8,8,8,8,9,9,8,7,9,7,7,7,8,7,5,6,5,5,7,5,6,6,5,4,5,4,4,4,4,4,2,2,3,1,2,1,2
1421.5,247,288,304,336,351,351,324,257,307,355,419,415,452,453,460,285,353,409,457,487,508,513,516,239,292,377,449,532,592,631,644,340,432,648,618,552,583,612,637,284,565,548,336,167,129,148,178,32,28,32,24,26,72,77,18,10,11,11,10,9,10,9,8,10,8,9,9,9,10,11,9,9,9,8,8,8,9,10,8,8,9,8,8,8,8,8,9,8,7,9,7,7,7,8,7,5,6,5,5,7,5,6,6,5,4,5,4,4,4,4,4,2,2,3,1,2,1,2
1451.5,246,288,305,335,352,349,322,259,306,358,418,414,450,455,460,295,355,407,454,484,507,512,514,251,295,376,443,532,596,638,652,350,417,633,628,567,602,645,666,284,563,529,324,176,132,149,171,31,28,33,24,28,72,75,18,10,11,11,10,9,10,9,8,10,8,9,9,9,10,11,9,9,9,8,8,8,9,8,8,8,9,8,8,8,8,8,9,8,7,9,7,7,7,8,7,5,6,5,5,7,5,6,6,5,4,5,4,4,4,4,4,2,2,3,1,2,1,2
