Time,Based On Efficiency,Raw (Calculated)
s,kW,kW
0.00,22.59,441.90
15.50,3012.06,2783.65
45.50,7751.15,7120.61
75.50,9172.94,9586.73
104.50,14504.39,17102.66
134.50,23241.07,26992.11
165.50,21614.73,27480.89
195.50,22598.13,30601.36
225.50,21204.20,26859.94
255.50,14809.52,22374.78
285.50,14062.78,19776.20
315.00,13717.80,20508.98
345.00,13540.81,19596.27
375.50,12410.35,18220.11
405.50,11221.69,16693.48
435.50,8875.10,13300.22
465.50,6867.79,12539.67
495.00,12574.50,18125.25
525.00,17331.70,25247.52
555.50,18360.37,27364.72
585.50,18849.77,26218.56
615.50,18377.49,24300.61
645.50,17057.57,22857.91
675.50,16276.94,22087.59
705.50,14148.36,18896.94
735.50,13630.97,12176.82
765.50,14714.15,12169.84
795.50,12858.80,18823.93
824.00,13244.76,21615.57
854.00,14888.99,25034.07
885.50,16752.90,29203.39
915.50,24178.83,24672.84
945.50,27304.91,24270.52
975.50,28718.30,25533.44
1005.50,27619.52,31274.44
1035.50,27428.13,25055.55
1065.00,20447.74,30563.82
1094.50,22297.21,31306.43
1125.00,23154.64,27235.64
1155.50,19741.53,29915.27
1185.50,22710.69,27707.59
1215.50,19659.66,21153.18
1245.50,5663.51,6506.31
1275.50,1172.88,1623.68
1303.00,1172.88,553.93
1333.00,1172.88,553.93
1365.50,1172.88,553.93
1395.50,1172.88,553.93
1425.50,1172.88,553.93
1453.00,1172.88,553.93
1481.00,111.67,553.93
1512.00,111.67,553.93
1542.50,111.67,553.93
1574.00,111.67,553.93
1605.50,111.67,553.93
1635.50,111.67,553.93
1665.50,111.67,553.93
1695.50,111.67,553.93
1724.50,111.67,553.93
1754.50,111.67,553.93
1784.50,111.67,553.93
1814.50,111.67,553.93
1845.50,111.67,553.93
1875.50,111.67,553.93
1905.50,111.67,553.93
1935.50,111.67,553.93
1965.50,111.67,553.93
1994.50,111.67,553.93
2024.50,111.67,553.93
2055.50,111.67,553.93
2085.50,111.67,553.93
2115.50,111.67,553.93
2145.50,111.67,553.93
2175.50,111.67,553.93
2205.50,111.67,553.93
2235.50,111.67,553.93
2265.50,111.67,553.93
2295.50,111.67,553.93
2325.50,111.67,553.93
2355.50,111.67,553.93
2385.50,111.67,553.93
2415.50,111.67,553.93
2445.50,111.67,553.93
2475.50,111.67,553.93
2505.50,111.67,553.93
2535.50,111.67,553.93
