Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
966.00,-67.08,1.13,19.99,43.85,55.94,82.49,28.34,37.19,37.12,38.97
996.50,-67.23,1.17,19.80,45.73,56.87,83.14,28.43,37.77,36.71,36.88
1026.50,-65.44,2.37,21.81,48.38,57.50,84.51,30.04,38.46,37.31,35.77
1056.00,-64.22,2.88,21.75,48.36,57.60,84.26,29.64,39.11,36.33,37.97
1086.00,-65.94,2.61,20.95,48.14,57.33,85.69,29.77,39.07,37.78,39.20
1116.00,-65.99,0.95,21.38,49.69,57.50,85.40,29.29,39.18,36.59,37.80
1146.50,-56.85,6.05,23.02,45.18,53.62,79.32,24.58,33.10,29.46,22.26
1176.50,-44.04,13.53,25.27,42.31,48.18,74.93,19.43,26.93,23.07,7.53
1206.50,-38.99,18.08,30.20,44.68,51.14,76.91,22.46,29.70,24.63,11.86
1236.50,-36.27,20.88,32.69,50.40,54.88,81.71,25.37,31.04,26.05,19.16
1266.50,-33.78,23.17,35.18,54.14,57.48,86.16,28.50,33.94,29.79,20.75
1296.50,-34.20,22.91,34.85,56.50,59.81,87.60,30.03,34.80,30.35,22.32
1326.50,-35.67,24.97,37.04,58.15,60.74,88.62,31.56,36.38,33.01,24.70
1356.50,-34.24,25.88,39.02,59.45,61.83,89.49,33.60,37.79,33.78,25.44
1386.50,-31.74,26.54,40.63,64.14,64.38,88.68,36.08,39.87,35.24,27.70
1416.50,-30.43,28.01,41.65,65.01,65.25,88.52,36.09,40.91,36.04,29.98
1446.50,-28.98,29.01,43.85,65.94,65.25,89.73,35.77,41.68,37.40,30.35
1476.00,-27.32,31.06,44.42,68.09,68.16,91.86,38.05,42.81,38.07,29.80
1506.00,-26.07,31.15,46.20,69.43,69.72,93.41,39.52,44.04,38.37,31.32
1536.50,-25.96,32.52,47.58,70.79,70.02,95.87,42.79,45.13,39.24,30.33
1566.50,-24.36,33.56,48.58,72.75,71.23,96.22,43.19,45.78,39.92,31.45
1596.50,-24.03,32.51,47.75,73.19,71.04,96.44,42.11,46.40,40.07,33.39
1626.50,-23.05,33.82,48.34,72.66,69.84,95.91,41.25,45.65,39.21,30.42
1656.50,-23.59,33.40,48.62,74.96,72.06,95.83,41.58,46.71,41.12,34.52
1686.50,-26.16,34.53,50.47,74.11,72.13,96.02,41.98,46.64,40.60,32.41
1716.50,-24.88,34.47,48.90,73.57,71.16,95.18,42.57,45.62,40.94,35.21
1746.50,-24.79,34.77,50.53,73.72,72.65,95.36,42.21,46.41,39.71,32.51
1776.50,-23.57,34.37,49.25,73.01,70.91,96.03,40.54,45.91,39.61,28.89
1806.50,-23.49,33.88,48.06,70.59,71.42,95.76,41.53,45.15,40.34,27.85
1834.50,-11.57,36.63,48.26,65.96,66.18,88.72,35.12,39.53,32.92,14.21
1864.00,0.87,38.72,49.08,66.80,66.89,88.73,34.18,37.23,31.13,12.90
1894.50,4.15,39.27,49.43,68.64,67.96,89.61,34.69,37.81,31.36,21.30
1923.50,3.97,39.76,50.32,68.78,67.78,90.99,35.66,38.46,32.65,23.79
1954.00,4.28,40.01,51.76,68.87,67.87,91.63,35.89,38.76,33.08,24.05
1984.50,5.34,40.44,51.16,71.03,69.25,92.24,36.93,39.15,33.38,23.96
2015.00,3.52,40.67,51.56,70.65,69.60,91.68,36.48,39.28,34.31,20.49
2046.00,4.15,40.27,51.62,70.88,70.16,92.08,36.68,39.34,34.01,20.62
2075.50,4.01,41.83,53.15,71.26,70.87,93.11,37.26,39.64,34.17,21.50
2105.00,-32.77,30.26,47.43,75.60,82.73,113.74,57.80,62.82,67.92,77.82
2135.50,-75.65,12.67,39.76,83.14,93.42,125.18,72.07,82.94,93.29,109.71
2165.50,-86.09,10.26,37.29,77.99,90.32,122.38,67.30,80.91,90.86,105.12
2195.50,-88.22,11.22,38.05,78.82,89.72,121.73,66.70,81.00,90.41,104.97
2226.00,-84.34,16.68,40.30,79.74,90.67,119.96,65.46,77.79,85.80,98.85
2255.50,-70.59,22.24,41.65,75.34,84.92,111.48,59.39,69.83,75.15,80.26
2285.50,-59.60,22.11,40.08,75.40,83.50,113.85,57.64,68.46,71.88,77.63
2316.00,-54.96,22.64,39.81,74.43,83.32,111.61,56.72,65.48,69.29,75.33
2346.00,-55.53,20.02,38.35,71.57,81.19,111.11,56.20,65.12,67.53,76.30
2375.50,-56.57,20.46,38.95,71.52,80.39,110.74,54.92,62.99,66.47,72.30
2405.50,-58.14,19.27,36.96,69.97,79.30,110.66,53.29,62.36,65.01,69.92
2436.00,-59.00,16.97,35.85,71.38,79.24,108.60,52.32,60.61,63.77,67.90
