Time,CT214J3,CT214F2,CT209J3,CT209F2,CT209C2,CT207J3,CT207F2,CT207C2,CT307J3,CT307F2,CT307C2,CT302J3,CT302F2,CT302C2,CT301J3,CT301F2,CT301C2,CT202J3,CT202F2,CT202C2
s,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
0.00,0.30,42.83,153.59,71.41,0.00,0.30,0.30,2.14,188.30,182.56,46.94,0.30,295.21,24.72,294.39,153.32,57.71,72.88,0.30,23.01
9.50,34.48,33.81,176.70,82.14,0.00,0.30,0.30,2.14,160.83,192.21,48.04,0.30,257.16,26.71,305.82,170.98,57.76,87.01,0.30,22.55
33.50,41.50,38.15,164.43,82.00,0.00,0.30,0.30,2.14,160.83,202.94,47.59,0.30,257.02,23.74,331.63,180.82,57.43,120.85,0.30,23.01
63.50,24.95,69.03,195.29,63.40,0.00,0.30,0.30,2.14,171.00,213.50,45.06,0.30,272.83,23.74,295.81,194.34,57.43,90.82,0.30,23.99
93.50,31.74,54.15,193.41,52.40,0.00,0.30,0.30,2.14,156.15,208.91,47.63,0.30,249.67,23.74,284.73,176.83,57.68,125.68,0.30,25.48
123.50,28.99,62.84,183.15,84.84,0.00,0.30,0.30,4.97,156.15,186.63,47.63,0.30,501.53,23.74,264.94,167.54,58.94,140.72,0.30,24.07
153.50,24.26,71.29,194.64,84.77,0.00,0.30,0.30,2.99,172.91,388.62,46.92,268.78,1454.49,31.68,237.46,191.81,66.55,155.85,25.94,23.30
183.50,24.26,82.26,173.95,80.01,0.00,0.30,0.30,2.99,161.75,1774.90,47.30,451.06,1942.04,38.51,521.35,314.76,64.56,161.58,25.94,19.10
213.50,24.26,65.77,203.49,70.26,0.00,0.30,1451.54,2.99,265.20,1921.22,46.97,660.84,1773.40,44.37,1483.03,388.85,67.63,171.71,25.94,22.35
243.50,24.26,54.32,198.27,71.27,0.00,0.30,2232.91,2.99,336.82,1888.15,46.97,661.73,1590.91,46.20,1895.39,330.04,58.73,193.64,25.94,23.23
273.00,21.97,70.39,175.75,95.13,0.10,0.30,2309.21,2.99,428.17,1835.86,47.97,425.36,1400.34,31.56,1716.33,240.48,58.73,228.17,20.45,18.86
303.00,21.97,62.38,204.40,66.88,0.00,247.41,2095.50,4.58,518.13,1758.35,46.99,124.57,440.21,31.56,841.96,157.98,60.78,225.57,20.45,18.86
333.50,138.50,68.92,450.85,75.74,0.03,719.57,1867.12,1.77,661.63,1368.26,46.99,74.77,279.63,22.77,651.34,149.69,59.63,217.94,20.45,24.34
363.50,405.63,63.13,911.73,86.98,0.00,1206.10,1412.21,9.43,743.72,1417.33,57.62,243.05,245.43,26.79,1004.46,173.59,60.24,337.99,20.45,23.70
393.50,527.82,88.81,1004.13,85.21,0.00,1538.36,1005.29,6.90,788.89,1598.19,54.75,204.98,299.38,25.76,1045.20,168.26,60.24,382.67,20.45,24.79
423.50,502.54,57.93,1084.79,145.70,0.03,1732.88,1520.99,6.90,788.89,1663.54,57.62,212.27,282.99,28.50,1005.29,150.83,60.06,314.78,20.45,23.39
453.50,462.19,31.35,1138.78,101.93,0.00,1964.70,1816.18,6.90,829.17,1703.82,57.68,137.71,255.68,25.70,885.86,178.30,60.30,341.67,20.45,24.02
482.50,498.22,61.14,1187.88,124.09,0.00,2085.30,1866.79,6.90,829.17,1671.78,57.68,118.71,271.37,25.33,766.84,165.92,60.30,350.04,29.60,22.91
512.50,569.29,34.98,1325.09,117.42,0.00,2241.83,1873.99,6.90,829.17,1649.16,51.88,78.84,283.27,25.70,647.29,163.88,60.65,349.77,23.80,23.04
543.50,611.62,33.19,1397.12,146.98,0.00,2346.75,1794.10,6.90,829.17,1608.08,51.88,98.06,259.80,25.70,698.91,155.06,60.61,358.14,23.80,23.07
573.50,716.56,32.96,1496.19,122.42,0.00,2358.64,1706.06,6.90,829.17,1548.62,51.88,95.61,271.79,25.70,724.80,173.08,60.61,328.00,23.80,25.33
603.50,776.04,34.64,1560.18,109.18,0.00,2337.88,1677.58,6.90,829.17,1515.78,50.07,55.85,272.41,25.76,682.24,154.30,63.66,297.17,23.80,22.35
632.50,815.10,34.64,1570.82,143.46,0.00,2362.40,1647.77,6.90,870.88,1487.43,52.40,65.92,269.93,25.70,626.48,145.21,63.66,237.37,23.80,22.35
662.50,806.08,42.30,1574.12,116.12,0.03,2336.39,1637.56,6.90,870.88,1496.45,54.75,116.27,255.76,24.68,736.71,167.61,63.54,237.87,23.80,24.96
693.50,809.14,21.67,1548.04,113.38,0.00,2403.25,1689.17,6.90,870.88,1518.53,49.74,97.61,267.24,24.68,800.73,161.93,64.88,213.14,23.80,25.29
723.50,782.36,47.30,1561.88,90.64,0.23,2429.21,1676.36,6.90,920.73,1558.72,49.74,84.99,263.56,28.63,850.84,181.52,60.61,211.14,23.80,22.39
753.50,815.01,47.30,1584.63,103.61,0.03,2429.63,1709.78,6.90,920.73,1561.00,49.87,87.08,237.85,25.76,822.21,168.76,63.66,200.81,23.80,24.22
783.50,796.45,47.30,1573.36,101.52,0.00,2431.61,1705.48,6.90,946.06,1572.31,54.75,99.39,269.21,24.80,873.34,163.04,62.20,181.97,23.80,24.08
813.50,811.19,47.30,1606.41,111.39,0.03,2475.44,1694.82,6.90,967.12,1551.33,54.26,134.69,269.29,25.70,925.74,167.79,62.20,164.65,23.80,21.64
843.50,797.44,47.30,1586.02,123.56,0.00,2509.23,1682.24,6.90,967.12,1599.82,54.26,183.78,291.19,25.29,1047.15,182.06,62.20,154.30,23.80,24.04
873.50,832.91,47.30,1622.28,80.74,0.00,2615.75,1734.03,6.90,1010.45,1593.13,52.59,166.39,267.03,25.29,1052.33,172.35,62.20,131.75,23.80,24.88
903.00,833.21,47.30,1622.95,110.05,0.00,2641.64,1748.58,6.90,1057.45,1621.80,47.91,177.61,251.93,25.29,1043.60,149.15,65.61,123.60,23.80,23.80
933.00,881.75,47.30,1738.95,110.47,0.00,2673.88,1779.58,6.90,1004.35,1537.93,47.91,405.69,265.34,25.29,1708.42,184.57,67.57,109.41,23.80,23.07
963.50,887.38,47.30,1704.57,93.91,0.00,2705.27,1706.59,6.90,1004.35,1491.82,53.77,480.35,285.59,25.29,1946.47,184.77,61.77,98.19,23.80,25.60
993.50,910.85,47.30,1719.00,100.05,0.17,2645.75,1685.55,6.90,980.85,1517.30,53.77,367.13,251.64,25.29,1663.80,174.73,64.09,72.33,23.80,23.73
1023.50,951.40,47.30,1691.00,118.10,0.00,2595.13,1734.23,6.90,1080.64,1590.43,54.99,337.38,271.43,25.29,1570.46,181.23,67.57,63.64,23.80,23.90
1053.50,918.00,47.30,1733.61,88.87,0.00,2593.62,1891.61,6.90,1122.76,1645.68,52.82,207.38,272.22,25.29,1332.49,173.16,67.57,137.35,23.80,24.27
1082.50,938.14,47.30,1727.24,86.25,0.03,2746.69,1959.23,6.90,1122.76,1686.21,52.84,175.07,252.94,25.29,1077.52,203.88,67.57,167.70,23.80,25.85
1112.50,954.35,47.30,1752.80,97.74,0.00,2900.96,1931.67,6.90,1175.05,1589.74,52.15,125.18,279.52,25.29,860.86,182.52,67.57,137.06,23.80,20.77
1143.50,1012.51,47.30,1853.77,101.26,0.10,2927.29,1892.61,6.90,1110.55,1470.16,52.15,94.50,272.53,25.29,774.17,156.13,66.96,90.79,23.80,23.45
1173.50,1116.62,47.30,1918.39,74.93,0.00,3012.52,1742.42,6.90,1131.00,1533.67,52.15,190.74,259.56,25.29,924.09,202.64,66.01,73.02,23.80,23.91
1203.50,1188.35,47.30,1951.86,109.41,0.00,3052.58,1848.43,6.90,1139.44,1661.32,54.38,224.43,254.66,25.29,1060.88,165.00,67.48,48.95,23.80,19.43
1233.00,1257.99,47.30,2000.03,97.15,0.00,2969.41,1919.00,6.90,1139.44,1657.89,54.08,217.75,284.50,25.29,1055.50,178.03,67.48,54.63,23.80,24.02
1259.50,1295.61,47.30,2029.75,74.99,0.00,2971.48,1949.19,6.90,1139.44,1684.23,55.03,89.42,270.47,25.29,831.46,187.00,68.42,47.20,23.80,21.83
1290.00,1335.86,47.30,2019.64,98.34,0.00,3010.17,1858.16,6.90,1114.82,1587.10,52.57,24.60,255.77,25.29,601.23,181.31,66.54,52.77,23.80,23.45
1322.00,1369.55,47.30,2014.86,124.82,0.14,3061.33,1763.30,6.90,1289.63,1607.47,56.03,42.65,259.71,25.29,496.39,166.27,67.38,53.61,23.80,22.45
1352.00,1399.36,47.30,2049.90,74.67,0.03,2951.17,1642.05,6.90,1370.93,1323.05,54.75,54.32,262.42,25.29,502.20,183.02,67.38,64.68,23.80,25.15
1383.50,1418.89,47.30,2048.33,87.01,0.00,3105.21,1325.81,6.90,1112.50,1039.63,57.62,54.32,241.70,25.29,296.19,169.78,61.40,55.30,23.80,22.07
