Time,TIWC202G,TIWC202F,TIWC202E,TIWC202D,TIWC202C,TIWC202B,TIWC202A,TIWC301G,TIWC301F,TIWC301E,TIWC301D,TIWC301C,TIWC301B,TIWC301A,TIWC302G,TIWC302F,TIWC302E,TIWC302D,TIWC302C,TIWC302B,TIWC302A,TIWC303G,TIWC303F,TIWC303E,TIWC303D,TIWC303C,TIWC303B,TIWC303A,TIWC304G,TIWC304F,TIWC304E,TIWC304D,TIWC304C,TIWC304B,TIWC304A,TIWC205G,TIWC205F,TIWC205E,TIWC205D,TIWC205C,TIWC205B,TIWC205A,TIWC305G,TIWC305F,TIWC305E,TIWC305D,TIWC305C,TIWC305B,TIWC305A,TIWC306G,TIWC306F,TIWC306E,TIWC306D,TIWC306C,TIWC306B,TIWC306A,TIWC307G,TIWC307F,TIWC307E,TIWC307D,TIWC307C,TIWC307B,TIWC307A,TIWC207G,TIWC207F,TIWC207E,TIWC207D,TIWC207C,TIWC207B,TIWC207A,TIWC208G,TIWC208F,TIWC208E,TIWC208D,TIWC208C,TIWC208B,TIWC208A,TIWC209G,TIWC209F,TIWC209E,TIWC209D,TIWC209C,TIWC209B,TIWC209A,TIWC211G,TIWC211F,TIWC211E,TIWC211D,TIWC211C,TIWC211B,TIWC211A,TIWC213G,TIWC213F,TIWC213E,TIWC213D,TIWC213C,TIWC213B,TIWC213A,TIWC214G,TIWC214F,TIWC214E,TIWC214D,TIWC214C,TIWC214B,TIWC214A
s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
0.00,18.67,18.93,18.92,18.72,19.34,18.21,18.35,20.90,20.82,20.24,20.14,18.53,18.52,17.97,32.21,32.22,31.40,26.32,23.28,21.40,18.71,74.10,75.16,48.89,39.63,30.53,24.66,20.34,174.03,153.72,107.80,55.04,37.21,29.16,20.44,78.03,67.79,51.44,45.33,41.50,60.59,22.93,45.41,36.88,31.06,22.01,22.03,22.06,21.53,20.22,20.70,20.62,20.52,20.72,19.39,20.35,20.85,21.43,21.33,21.10,20.75,20.85,20.13,22.03,21.81,21.58,21.40,21.25,20.95,20.20,23.54,22.91,22.72,22.92,22.51,21.83,21.11,23.56,23.79,24.14,23.96,23.56,22.83,21.34,24.54,24.58,24.62,24.47,24.01,23.71,21.76,25.71,25.87,25.74,25.60,25.22,24.97,24.65,27.47,27.34,27.02,26.94,27.24,26.79,26.23
14.00,18.67,18.93,18.92,18.72,19.34,18.21,18.35,28.07,26.60,25.26,23.41,20.71,20.00,17.97,64.29,63.44,54.61,34.76,28.72,22.89,20.07,169.76,178.29,100.64,70.05,43.72,33.33,23.67,374.15,360.30,267.64,135.53,68.96,45.95,27.36,209.31,206.13,129.75,77.91,64.71,93.35,33.19,123.50,88.73,68.18,26.85,25.94,25.11,24.38,68.02,55.25,31.66,22.94,22.16,19.39,21.72,20.85,21.43,21.33,21.10,20.75,20.85,20.13,22.03,21.81,21.58,21.40,21.25,20.95,20.20,23.54,22.91,22.72,22.92,22.51,21.83,21.11,23.56,23.79,24.14,23.96,23.56,22.83,21.34,24.54,24.58,24.62,24.47,24.01,23.71,21.76,25.71,25.87,25.74,25.60,25.22,24.97,24.65,27.47,27.34,27.02,26.94,27.24,26.79,26.23
42.50,18.67,18.93,18.92,18.72,19.34,18.21,18.35,39.31,38.18,36.09,29.96,23.16,20.00,19.37,97.54,96.11,84.31,47.60,36.16,26.08,21.53,226.95,240.31,145.24,112.45,63.14,47.88,27.81,463.35,459.16,367.48,208.39,114.52,68.35,37.45,395.23,406.86,261.85,120.63,92.00,129.95,44.79,216.07,175.17,151.61,37.02,32.03,29.58,29.06,149.35,120.26,74.11,28.42,23.71,20.81,21.72,45.52,40.71,29.81,22.84,20.75,20.85,20.13,22.03,21.81,21.58,21.40,21.25,20.95,20.20,23.54,22.91,22.72,22.92,22.51,21.83,21.11,23.56,23.79,24.14,23.96,23.56,22.83,21.34,24.54,24.58,24.62,24.47,24.01,23.71,21.76,25.71,25.87,25.74,25.60,25.22,24.97,24.65,27.47,27.34,27.02,26.94,27.24,26.79,26.23
72.50,18.67,18.93,18.92,18.72,19.34,18.21,18.35,51.09,48.59,47.22,36.29,25.44,21.50,19.37,111.84,111.68,97.55,59.45,47.09,30.91,22.92,250.91,266.00,157.27,131.84,80.57,61.79,31.44,511.62,505.11,423.69,245.52,150.10,97.63,49.17,548.36,558.47,394.80,174.23,124.66,174.59,56.08,302.61,257.88,237.21,50.71,39.20,34.70,33.90,205.43,180.13,122.65,38.57,29.09,22.96,23.11,76.40,75.47,54.48,28.04,22.46,22.26,21.38,22.03,21.81,21.58,21.40,21.25,20.95,20.20,23.54,22.91,22.72,22.92,22.51,21.83,21.11,23.56,23.79,24.14,23.96,23.56,22.83,21.34,24.54,24.58,24.62,24.47,24.01,23.71,21.76,25.71,25.87,25.74,25.60,25.22,24.97,24.65,27.47,27.34,27.02,26.94,27.24,26.79,26.23
102.50,19.99,18.93,18.92,18.72,19.34,18.21,18.35,51.09,53.28,51.66,39.73,28.02,23.04,19.37,115.82,117.87,95.56,67.24,55.22,35.51,22.92,250.88,264.96,142.82,139.44,94.95,74.87,34.76,499.46,483.97,399.67,247.56,169.47,113.55,58.81,641.42,651.98,483.53,225.77,149.25,209.85,65.93,367.15,323.25,297.96,70.29,50.82,43.07,38.63,244.24,219.89,165.73,50.91,38.22,26.58,24.50,104.12,111.15,89.46,39.19,24.36,24.54,22.85,39.06,37.43,32.13,24.88,21.25,20.95,20.20,23.54,22.91,22.72,22.92,22.51,21.83,21.11,23.56,23.79,24.14,23.96,23.56,22.83,21.34,24.54,24.58,24.62,24.47,24.01,23.71,21.76,25.71,25.87,25.74,25.60,25.22,24.97,24.65,27.47,27.34,27.02,26.94,27.24,26.79,25.07
132.50,19.99,20.37,20.22,18.72,19.34,18.21,18.35,51.32,51.53,49.07,42.31,30.44,23.04,19.37,109.50,112.35,90.72,70.08,58.36,38.51,22.92,234.66,245.05,123.98,134.26,100.69,75.20,33.22,461.10,435.19,336.17,227.17,171.66,108.38,62.35,708.89,700.96,526.04,282.28,174.50,252.05,73.40,407.67,367.29,337.44,93.59,63.61,51.27,45.16,269.54,249.80,198.39,62.55,44.61,30.52,25.97,131.20,136.82,125.37,55.92,26.84,27.61,24.31,66.71,63.06,53.65,34.68,23.13,20.95,21.23,23.54,22.91,22.72,22.92,22.51,21.83,21.11,23.56,23.79,24.14,23.96,23.56,22.83,21.34,24.54,24.58,24.62,24.47,24.01,23.71,21.76,25.71,25.87,25.74,25.60,25.22,24.97,24.65,27.47,27.34,27.02,26.94,27.24,26.79,25.07
162.50,23.78,24.30,24.04,23.15,22.97,22.14,22.49,42.16,41.95,39.26,34.57,26.71,21.43,19.37,85.43,83.75,70.07,53.72,44.20,31.40,22.92,186.57,178.54,95.26,106.60,82.57,60.21,28.54,367.60,318.72,251.37,176.30,124.84,82.31,54.92,740.28,690.67,573.47,417.38,321.90,387.00,104.59,428.36,393.69,358.38,138.29,101.88,82.80,59.67,291.55,274.48,217.23,105.40,52.85,33.47,29.71,132.97,141.12,131.97,74.97,30.38,29.78,24.31,89.75,86.13,75.54,54.76,27.14,22.41,21.23,23.54,22.91,22.72,22.92,22.51,21.83,21.11,23.56,23.79,24.14,23.96,23.56,22.83,21.34,24.54,24.58,24.62,24.47,24.01,23.71,21.76,25.71,25.87,25.74,25.60,25.22,24.97,24.65,27.47,27.34,27.02,26.94,27.24,26.79,25.07
192.50,27.49,24.30,27.79,27.17,26.91,25.79,26.53,30.03,28.87,28.28,26.59,22.63,19.94,19.37,47.43,46.09,41.44,32.22,28.08,24.20,21.53,116.16,96.83,55.20,58.55,51.22,38.16,23.23,239.84,178.68,150.52,91.64,61.64,52.61,44.60,550.73,473.06,461.92,511.77,466.66,500.02,244.50,468.97,425.00,394.63,191.25,141.25,118.62,73.32,318.29,302.37,240.98,150.37,78.18,38.61,34.27,123.79,127.75,120.28,80.86,34.51,29.11,24.31,91.54,88.37,80.12,66.72,30.57,22.41,21.23,33.87,31.98,31.70,28.65,24.29,21.83,21.11,23.56,23.79,24.14,23.96,23.56,22.83,21.34,24.54,24.58,24.62,24.47,24.01,23.71,21.76,25.71,25.87,25.74,25.60,25.22,24.97,24.65,27.47,27.34,27.02,26.94,27.24,26.79,25.07
222.50,27.49,24.30,27.79,27.17,26.91,25.79,26.53,30.03,28.87,28.28,23.71,22.63,21.40,19.37,30.78,30.09,30.72,26.09,23.88,22.08,21.53,73.01,57.35,34.31,36.29,34.65,26.44,23.23,194.24,118.27,104.56,56.19,39.18,42.30,39.63,471.74,411.62,398.17,469.08,440.12,553.39,333.75,505.44,449.12,414.63,194.73,134.40,101.81,73.57,322.88,300.56,222.01,129.42,82.67,43.09,34.27,114.68,117.51,107.94,71.32,34.21,29.11,24.31,85.25,84.82,78.65,55.17,28.23,22.41,21.23,42.58,39.41,38.23,29.13,24.29,21.83,21.11,23.56,23.79,24.14,23.96,23.56,22.83,21.34,24.54,24.58,24.62,24.47,24.01,23.71,21.76,25.71,25.87,25.74,25.60,25.22,24.97,24.65,27.47,27.34,27.02,26.94,27.24,26.79,25.07
