Time,214-CO-J3,214-CO-F2,209-CO-H2,209-CO-F2,209-CO-C2,207-CO-H2,207-CO-F2,207-CO-C2,307-CO-H2,307-CO-F2,307-CO-C2,302-CO-H2,302-CO-F2,302-CO-C2,301-CO-H2,301-CO-F2,301-CO-C2,202-CO-J3,202-CO-F2,202-CO-C2
287.0,0.0,0.000918,0.000342,0.000325,0.0,0.0,0.002487,3e-06,0.000697,0.001292,9e-06,0.001082,0.002772,9e-06,0.002371,0.000263,3e-05,0.000244,0.003119,0.000166
316.5,0.0,0.000378,0.000899,0.000872,4.1e-05,0.0,0.002678,1e-05,0.000697,0.001315,1.2e-05,0.001083,0.002661,1.2e-05,0.002321,0.000906,2.9e-05,0.000375,0.003962,0.000298
347.5,0.0,0.000378,0.00176,0.000984,6.3e-05,2e-05,0.002718,3.9e-05,0.000696,0.001232,2.8e-05,0.001092,0.00293,0.000154,0.002433,0.000642,2.9e-05,0.00021,0.003939,0.000415
378.0,0.0,0.000378,0.001811,0.001042,6.7e-05,0.000975,0.002629,8.5e-05,0.000604,0.001117,5.4e-05,0.001278,0.003206,0.000385,0.002723,0.000845,3e-05,0.000755,0.004159,0.000415
408.5,0.0,0.000378,0.001881,0.001058,3.7e-05,0.002103,0.002453,9.7e-05,0.00055,0.001011,8.6e-05,0.00124,0.003145,0.000426,0.002797,0.000989,3.1e-05,0.000205,0.004221,0.000406
438.5,0.0,0.000378,0.001895,0.000963,1e-06,0.002431,0.00239,9.1e-05,0.00057,0.001024,9.1e-05,0.001219,0.003091,0.000406,0.002787,0.001011,0.000125,0.000373,0.004236,0.000363
468.5,0.0,0.000378,0.001612,0.000904,0.0,0.002576,0.00239,7e-05,0.00057,0.000985,8.4e-05,0.001474,0.00292,0.000371,0.00266,0.000999,0.000334,0.000196,0.004174,0.000327
498.5,0.0,0.000378,0.001447,0.00081,0.0,0.002697,0.002285,3.1e-05,0.00057,0.000888,6e-05,0.001492,0.002849,0.000321,0.002556,0.000862,0.000381,0.00021,0.003938,0.000297
528.5,0.0,0.000378,0.001275,0.000616,0.0,0.002783,0.002104,5e-06,0.00057,0.000774,3.1e-05,0.001448,0.002776,0.000284,0.002562,0.000784,0.000359,0.000263,0.003838,0.00027
558.5,0.0,0.000378,0.000819,0.000414,0.0,0.002739,0.001768,5e-06,0.000503,0.000609,1.5e-05,0.001377,0.002701,0.000269,0.002483,0.000769,0.000316,0.000861,0.003742,0.000261
588.5,0.0,0.000378,0.00055,0.000352,0.0,0.002523,0.001432,5e-06,0.000471,0.00051,1.7e-05,0.001243,0.002705,0.000253,0.002458,0.000668,0.000273,0.000177,0.003637,0.000262
618.5,0.0,0.000378,0.000375,0.000323,0.0,0.00231,0.001121,5e-06,0.000473,0.000445,1e-05,0.001255,0.002689,0.000239,0.002486,0.00069,0.000258,0.000379,0.003653,0.000258
648.5,0.0,0.000378,0.000354,0.000291,0.0,0.002201,0.00088,5e-06,0.000384,0.000356,1e-05,0.001176,0.002671,0.000238,0.002488,0.000688,0.000237,0.000446,0.003615,0.000258
678.5,0.0,0.000378,0.000348,0.000306,0.0,0.002167,0.000775,5e-06,0.000338,0.000327,1.4e-05,0.00117,0.002695,0.000244,0.002519,0.000672,0.000229,0.000158,0.003604,0.000256
708.0,0.0,0.000378,0.000356,0.000351,0.0,0.001998,0.000789,5e-06,0.000338,0.000364,6e-06,0.001207,0.002682,0.000242,0.002496,0.000646,0.000229,9.3e-05,0.003635,0.000264
738.0,0.0,0.000378,0.000359,0.000334,0.0,0.001843,0.000792,5e-06,0.000313,0.000339,1.3e-05,0.001148,0.002715,0.000242,0.002574,0.00065,0.000231,0.000666,0.003608,0.000264
768.5,0.0,0.000378,0.000387,0.000335,0.0,0.001441,0.000758,5e-06,0.000294,0.000338,1.3e-05,0.001148,0.002672,0.000239,0.00257,0.000708,0.000231,0.000334,0.003623,0.000256
798.5,0.0,0.000378,0.000369,0.000352,0.0,0.000795,0.000749,5e-06,0.000313,0.00033,1.3e-05,0.001149,0.002745,0.000245,0.002595,0.000671,0.000231,0.000194,0.003621,0.000278
828.5,0.0,0.000378,0.000381,0.000338,0.0,0.000303,0.000759,5e-06,0.000327,0.000346,1.3e-05,0.001121,0.002735,0.00026,0.002604,0.000726,0.000225,0.000282,0.00368,0.000263
858.5,0.0,0.000378,0.000389,0.00034,0.0,0.000142,0.000784,5e-06,0.000327,0.000329,1.3e-05,0.001151,0.002701,0.000242,0.002633,0.000719,0.000224,0.000409,0.003681,0.000264
888.5,0.0,0.000378,0.000386,0.000351,0.0,7.7e-05,0.000794,5e-06,0.000302,0.000349,1.3e-05,0.00113,0.002717,0.000254,0.002617,0.000676,0.000237,0.000371,0.00363,0.000265
917.0,0.0,0.000378,0.000393,0.000325,0.0,7.4e-05,0.000776,5e-06,0.000302,0.00035,1.3e-05,0.001161,0.002788,0.000247,0.002636,0.000686,0.000236,0.000272,0.003684,0.000287
945.5,0.0,0.000378,0.000358,0.000323,0.0,2.7e-05,0.000775,5e-06,0.000302,0.000366,1.3e-05,0.001196,0.00286,0.000255,0.002671,0.00069,0.000222,0.000422,0.003669,0.000309
976.0,0.0,0.000378,0.000382,0.000353,0.0,4.6e-05,0.00079,5e-06,0.000302,0.000404,1.3e-05,0.001161,0.002981,0.00027,0.002765,0.000734,0.000233,0.000331,0.003756,0.000339
1007.5,0.0,0.000378,0.000369,0.000324,0.0,3.7e-05,0.00081,4e-06,0.000302,0.000426,1.3e-05,0.00118,0.0032,0.00032,0.002852,0.000819,0.000236,0.000374,0.003839,0.000354
1038.5,0.0,0.000378,0.000367,0.000351,0.0,4.3e-05,0.000819,4e-06,0.000338,0.000455,1.3e-05,0.001196,0.003124,0.000304,0.002813,0.000936,0.000247,0.000517,0.003963,0.000366
1067.0,0.0,0.000378,0.000386,0.000324,0.0,6.8e-05,0.000832,4e-06,0.000333,0.000506,1.1e-05,0.001237,0.00333,0.000361,0.002916,0.000871,0.000274,0.000539,0.003953,0.000395
1096.0,0.0,0.000378,0.000381,0.000349,0.0,0.000109,0.000851,4e-06,0.000365,0.000502,1.1e-05,0.001309,0.003201,0.00034,0.002916,0.000997,0.000308,0.000236,0.004074,0.000387
1126.5,0.0,0.000378,0.000371,0.000329,0.0,9.4e-05,0.000854,4e-06,0.000433,0.000511,1.5e-05,0.001394,0.003169,0.000315,0.002891,0.000947,0.000295,0.000494,0.004062,0.000376
1157.5,0.0,0.000378,0.000358,0.000325,0.0,0.000105,0.000886,3e-06,0.000433,0.000567,1.2e-05,0.001442,0.003189,0.000342,0.002846,0.000905,0.000331,0.000382,0.00399,0.000381
1188.5,0.0,0.000378,0.000372,0.000302,0.0,0.000117,0.000885,3e-06,0.000433,0.000605,1.7e-05,0.001506,0.003194,0.000327,0.0029,0.000909,0.00033,0.000325,0.004027,0.000365
1218.5,0.0,0.000378,0.00036,0.000331,0.0,0.000143,0.000897,3e-06,0.000433,0.000584,1.7e-05,0.001508,0.003011,0.000284,0.002847,0.00097,0.00031,0.000339,0.004073,0.00035
1248.5,0.0,0.000378,0.000337,0.00031,0.0,0.000145,0.000921,3e-06,0.000433,0.000576,1.1e-05,0.001488,0.003006,0.000293,0.002793,0.00083,0.000322,0.000569,0.003946,0.00036
1278.0,0.0,0.000378,0.000346,0.000311,0.0,0.000112,0.00092,3e-06,0.000433,0.000566,1.1e-05,0.001484,0.002913,0.000279,0.002774,0.000892,0.000326,0.00048,0.003963,0.000337
1308.0,0.0,0.000378,0.000345,0.000327,0.0,0.000138,0.00092,3e-06,0.000433,0.00054,1.1e-05,0.001465,0.002961,0.000282,0.002769,0.000833,0.000289,0.000438,0.003892,0.000347
1338.5,0.0,0.000378,0.000335,0.000312,0.0,9e-05,0.000926,3e-06,0.000433,0.000524,1.6e-05,0.001455,0.002925,0.000273,0.002716,0.000845,0.000301,0.00049,0.003918,0.000342
1367.5,0.0,0.000378,0.000341,0.000309,0.0,7.8e-05,0.00092,3e-06,0.000433,0.000561,1.6e-05,0.001371,0.002978,0.000282,0.002726,0.00082,0.000281,0.00048,0.003914,0.000352
1397.5,0.0,0.000378,0.000358,0.000301,0.0,8.2e-05,0.000927,3e-06,0.000433,0.000549,1.6e-05,0.001346,0.002984,0.000287,0.002675,0.000804,0.000287,0.0006,0.003893,0.000339
1428.0,0.0,0.000378,0.000312,0.000309,0.0,9.4e-05,0.000948,3e-06,0.000433,0.00055,1.6e-05,0.001291,0.002954,0.000283,0.00264,0.000813,0.000283,0.000632,0.003902,0.000304
1456.0,0.0,0.000378,0.000315,0.000325,0.0,9.7e-05,0.000957,3e-06,0.000484,0.000547,1.6e-05,0.001299,0.00282,0.000256,0.00254,0.000778,0.000283,0.00031,0.003866,0.00028
1484.5,0.0,0.000378,0.000331,0.000311,0.0,0.000166,0.001004,3e-06,0.000484,0.000515,1.3e-05,0.001321,0.002772,0.000249,0.002529,0.000705,0.00029,0.000591,0.003711,0.000287
1516.5,0.0,0.000378,0.000325,0.000327,0.0,0.000133,0.000962,3e-06,0.000428,0.000503,1.6e-05,0.001326,0.002782,0.000257,0.002492,0.000705,0.000269,0.000431,0.003718,0.00029
1548.5,0.0,0.000378,0.000315,0.000331,0.0,7.9e-05,0.000968,3e-06,0.000367,0.000439,1.2e-05,0.001286,0.002756,0.000262,0.002506,0.000678,0.000242,0.000392,0.003736,0.00029
1577.0,0.0,0.000378,0.00032,0.000333,0.0,6.7e-05,0.00095,3e-06,0.000323,0.000439,1e-05,0.001305,0.002763,0.000274,0.002497,0.000715,0.000243,0.000288,0.003793,0.000289
1605.5,0.0,0.000378,0.000338,0.000351,0.0,6.9e-05,0.000974,3e-06,0.000346,0.000443,1.3e-05,0.001237,0.002776,0.000297,0.002463,0.000732,0.000246,0.000317,0.003767,0.000308
1634.5,0.0,0.000378,0.000324,0.000339,0.0,0.000156,0.000981,3e-06,0.000343,0.000427,1.4e-05,0.001152,0.002778,0.000277,0.002408,0.000724,0.000253,0.000217,0.003746,0.000112
1666.0,0.0,0.000378,0.000342,0.000341,0.0,0.000145,0.000985,3e-06,0.000343,0.000419,1.3e-05,0.001111,0.002852,0.000275,0.002399,0.000739,0.000243,0.000443,0.003671,0.000112
1698.0,0.0,0.000378,0.000349,0.000336,0.0,9.6e-05,0.001008,3e-06,0.000343,0.000329,1.3e-05,0.001086,0.002634,0.000307,0.002158,0.000716,0.000253,0.000537,0.001683,0.000112
1728.0,0.0,0.000378,0.000345,0.000331,0.0,3.8e-05,0.000998,3e-06,0.000515,0.000382,1.3e-05,0.001063,0.002333,0.000117,0.002072,0.000606,0.00025,0.000368,0.000429,0.000112
1757.0,0.0,0.000378,0.000372,0.000344,0.0,3.7e-05,0.001024,4e-06,0.000708,0.000992,1.3e-05,0.001101,0.001311,3.1e-05,0.001752,0.000175,0.00028,0.000193,0.000373,0.000112
1787.0,0.0,0.000258,0.000363,0.000352,1.3e-05,3.7e-05,0.001594,5.9e-05,0.000802,0.001478,6.6e-05,0.001103,0.000775,2.2e-05,0.000863,9.6e-05,0.00012,0.000455,0.000314,4e-06
1818.5,0.0,0.001099,0.000362,0.000359,0.000104,3.7e-05,0.002883,0.000125,0.000855,0.001545,0.000114,0.001127,0.000655,2e-05,0.000266,0.000111,4.3e-05,0.000471,0.000317,4e-06
1848.5,0.0,0.001833,0.000379,0.00035,0.000172,2.3e-05,0.003118,0.000108,0.000785,0.001387,0.000101,0.001121,0.000444,1.6e-05,4.7e-05,0.000121,4e-05,0.00036,0.000308,4e-06
1878.0,0.0,0.002048,0.000682,0.000811,0.00016,3.7e-05,0.002811,8.5e-05,0.000763,0.001269,7.4e-05,0.000989,0.00036,1.6e-05,4.7e-05,8.6e-05,4e-05,0.000633,0.000327,4e-06
1908.0,0.0,0.002023,0.001714,0.001255,0.000126,0.000686,0.002635,8.5e-05,0.000743,0.001179,7.2e-05,0.000901,0.000317,1.1e-05,4.7e-05,0.000113,3.2e-05,0.000412,0.000313,4e-06
1938.5,0.0,0.001925,0.002099,0.001203,0.000111,0.002402,0.002459,6.6e-05,0.000743,0.001139,6.7e-05,0.000841,0.000301,1.1e-05,4.7e-05,0.000119,3.3e-05,0.000466,0.000313,4e-06
1966.5,0.0,0.001776,0.001921,0.001112,0.000109,0.003003,0.002414,6.5e-05,0.000783,0.001118,6.5e-05,0.000664,0.000285,1e-05,4.7e-05,0.000136,3.2e-05,0.000657,0.000345,4e-06
1996.5,0.0,0.001735,0.001725,0.000959,0.000109,0.003139,0.002414,6.1e-05,0.00076,0.001141,5.8e-05,0.000372,0.000292,1.2e-05,4.7e-05,0.000113,3.2e-05,0.000498,0.000335,4e-06
2028.5,0.0,0.001704,0.001547,0.000925,0.000105,0.002875,0.002425,6.3e-05,0.000769,0.001149,6.3e-05,0.000193,0.000299,1.2e-05,4.7e-05,0.000114,3.2e-05,0.000498,0.000301,3e-06
2057.5,0.0,0.00167,0.001526,0.000923,0.000112,0.002635,0.002449,7.1e-05,0.000769,0.001169,6.4e-05,7.4e-05,0.000277,1.4e-05,4.7e-05,0.000117,3.4e-05,0.000446,0.000269,3e-06
2087.5,0.0,0.001631,0.001493,0.000911,8.8e-05,0.002495,0.002463,5e-05,0.000655,0.001028,5.1e-05,4.9e-05,0.000266,1.4e-05,4.7e-05,0.000118,3e-05,0.000455,0.000346,3e-06
2118.5,0.0,0.001612,0.001499,0.000904,5.1e-05,0.002351,0.002051,3.5e-05,0.000655,0.000783,4.7e-05,3.1e-05,0.000249,1.4e-05,4.7e-05,0.000111,3.6e-05,0.000337,0.000288,3e-06
2148.5,0.0,0.001472,0.001495,0.000891,2.8e-05,0.002346,0.001836,2.7e-05,0.000568,0.00071,3.4e-05,3.7e-05,0.000265,1.3e-05,3.4e-05,0.000141,3.9e-05,0.000277,0.000321,3e-06
2177.0,0.0,0.001209,0.001381,0.000735,8e-06,0.002304,0.001682,1.6e-05,0.000515,0.00064,3e-05,3.7e-05,0.000265,1.1e-05,4.9e-05,0.000134,3.3e-05,0.000213,0.000326,3e-06
2207.0,0.0,0.001001,0.001101,0.000665,0.0,0.002313,0.00157,1.6e-05,0.000467,0.000518,3e-05,4.5e-05,0.000271,1.4e-05,4.1e-05,0.000122,3.7e-05,0.000354,0.00032,3e-06
2238.5,0.0,0.000824,0.000955,0.000597,0.0,0.002284,0.001435,1e-05,0.000439,0.000478,3e-05,4.5e-05,0.000246,9e-06,1.9e-05,0.000137,3.9e-05,0.000151,0.00032,3e-06
2267.0,0.0,0.000603,0.000899,0.000535,0.0,0.002236,0.001328,6e-06,0.00041,0.000422,3e-05,3e-05,0.000261,1.4e-05,5e-05,0.000119,3.5e-05,0.000128,0.000349,3e-06
2297.0,0.0,0.000411,0.000723,0.000444,0.0,0.001795,0.001223,1.1e-05,0.000433,0.000483,3e-05,4.3e-05,0.000224,1.4e-05,4.5e-05,0.000107,3.5e-05,3.5e-05,0.000324,3e-06
2328.5,0.0,0.000232,0.00065,0.00042,0.0,0.001457,0.001307,5e-06,0.000433,0.000444,2.1e-05,2e-05,0.000253,1.3e-05,7.8e-05,0.000119,3.9e-05,0.000451,0.000318,3e-06
2358.5,0.0,0.000213,0.000552,0.000401,0.0,0.001275,0.00126,1e-05,0.000432,0.000478,2.4e-05,2e-05,0.000234,1.5e-05,3.9e-05,0.000114,3.3e-05,0.000261,0.000317,3e-06
2388.5,0.0,0.000179,0.000517,0.000405,0.0,0.000995,0.001344,9e-06,0.0004,0.000409,2.5e-05,2e-05,0.000246,1.2e-05,0.000101,0.000104,3.1e-05,0.000194,0.000311,3e-06
2418.5,0.0,0.000218,0.000562,0.000428,0.0,0.000765,0.001232,9e-06,0.0004,0.000428,2.2e-05,2.4e-05,0.000224,1e-05,9.1e-05,0.000125,3.1e-05,0.000164,0.000307,3e-06
2448.5,0.0,0.000157,0.000506,0.000416,0.0,0.000552,0.001235,4e-06,0.00036,0.000443,1.9e-05,2.4e-05,0.000182,1.5e-05,0.000123,0.000121,3.1e-05,0.000246,0.000305,3e-06
2477.0,0.0,9.8e-05,0.00056,0.000444,0.0,0.00033,0.001219,4e-06,0.00036,0.000358,2.2e-05,2.4e-05,0.000175,1.4e-05,8.6e-05,0.000106,3.7e-05,0.000216,0.000295,3e-06
