Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s
0.00,-23.01,-33.28,-29.36,-24.38,-20.64,-22.32,-28.58,-30.78,-29.42,-35.61
14.50,-20.92,-28.23,-25.16,-21.19,-21.78,-15.73,-32.26,-31.32,-29.14,-34.95
43.50,-14.20,-21.19,-22.23,-29.99,-32.26,-9.80,-32.47,-24.23,-20.76,-27.91
73.50,-6.46,-16.55,-21.76,-30.07,-34.12,-6.17,-27.66,-14.18,-11.93,-17.71
103.50,0.50,-11.14,-22.37,-28.72,-30.07,11.66,-17.64,-3.84,-2.71,-4.62
133.50,6.28,-6.99,-20.92,-23.42,-26.42,17.34,-2.96,7.78,6.85,4.31
163.50,12.64,0.37,-17.56,-17.52,-19.80,25.26,4.08,16.45,13.78,11.96
193.00,18.07,1.59,-11.82,-14.12,-13.59,32.75,7.63,19.57,18.03,14.06
222.50,21.17,3.80,-7.76,-13.40,-11.69,42.22,11.12,22.65,18.98,16.52
253.00,19.69,4.43,-8.66,-15.22,-12.52,43.15,10.51,21.36,17.37,16.16
283.50,17.95,0.91,-12.21,-19.67,-13.93,40.64,8.52,18.62,14.78,14.29
313.50,-10.34,-4.53,-15.16,-19.65,-15.82,37.99,12.24,28.66,26.49,40.03
339.50,-119.31,-51.67,-26.70,-17.73,-15.82,40.56,76.54,105.24,103.19,135.24
369.50,-149.67,-93.65,-54.40,-28.06,-23.06,127.48,68.73,92.73,99.44,132.43
403.50,-163.65,-108.98,-69.61,-38.09,-31.54,111.43,55.76,79.92,90.52,121.97
433.50,-174.37,-113.09,-73.05,-39.18,-34.14,103.66,50.03,76.46,83.86,112.82
463.00,-168.54,-112.99,-73.53,-43.11,-35.71,97.87,47.30,71.29,81.39,114.75
493.00,-170.31,-114.86,-75.73,-45.13,-38.69,93.66,43.69,67.54,78.75,113.57
523.50,-168.00,-118.25,-77.77,-48.33,-40.89,90.40,41.61,66.03,77.11,115.09
553.50,-176.65,-121.49,-81.69,-50.21,-41.57,87.78,38.53,61.53,70.24,120.00
583.50,-173.84,-126.16,-85.62,-54.31,-48.28,75.57,29.42,55.99,65.68,113.33
613.00,-184.43,-129.76,-90.16,-57.51,-49.41,73.24,25.82,53.61,61.43,102.59
643.00,-178.04,-131.13,-91.46,-56.41,-48.27,73.14,26.12,53.88,61.22,99.44
673.50,-183.52,-129.49,-89.90,-56.51,-48.93,73.73,26.83,54.68,61.51,97.56
703.50,-175.49,-125.91,-88.03,-54.75,-44.97,75.86,27.60,55.78,63.50,95.51
733.50,-174.18,-125.41,-84.43,-52.90,-45.14,80.45,28.58,56.87,65.12,94.50
763.50,-173.43,-123.10,-83.43,-53.40,-44.40,81.56,29.47,58.30,66.26,94.47
793.50,-157.82,-115.54,-79.43,-52.44,-43.06,74.09,18.92,43.44,51.08,74.33
823.50,-128.98,-99.63,-72.96,-51.08,-42.12,40.40,5.62,28.67,35.64,53.38
853.50,-122.92,-92.81,-68.74,-47.84,-41.32,42.60,5.35,29.73,35.17,51.60
883.50,-121.89,-85.30,-61.97,-40.64,-37.87,47.73,7.49,33.01,36.25,55.23
912.50,-121.12,-86.02,-58.50,-40.64,-36.98,54.04,9.86,35.73,38.20,59.39
942.50,-123.11,-84.77,-58.68,-40.17,-37.63,62.53,11.00,36.27,40.31,60.62
973.50,-113.93,-79.61,-55.46,-37.47,-34.40,59.40,13.11,40.98,42.79,65.03
