Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s
0.00,-26.26,-26.35,-24.18,-19.52,-25.09,-21.83,-24.62,-26.84,-28.51,-33.57
9.00,-19.31,-20.03,-18.28,-15.61,-18.24,-13.32,-26.05,-27.54,-27.87,-32.66
32.50,-8.10,-11.57,-10.07,-9.36,-14.40,1.80,-31.87,-30.01,-27.87,-20.86
62.50,0.88,-1.67,-2.19,-2.82,-3.33,10.06,-9.49,-4.25,-3.98,-7.19
92.50,8.72,3.26,4.48,5.99,16.19,30.37,0.21,7.99,7.79,4.77
122.50,13.86,10.46,11.96,17.11,16.74,33.85,5.27,16.74,14.66,13.77
152.50,-81.94,10.46,11.96,19.12,53.32,88.13,62.00,94.18,93.15,122.24
181.00,-182.41,-87.60,-2.89,66.43,84.53,135.14,94.75,124.02,133.49,194.88
210.00,-192.40,-111.90,-19.01,48.25,67.15,114.04,91.39,122.54,133.49,181.98
240.50,-200.59,-114.81,-25.30,41.70,61.65,105.56,78.39,104.48,114.74,177.31
270.50,-211.10,-118.78,-29.72,40.27,61.65,110.55,74.24,102.30,112.62,167.29
301.00,-214.69,-119.54,-22.73,41.44,55.07,102.37,75.35,100.94,113.00,165.17
331.50,-211.25,-119.54,-22.73,41.44,57.48,104.18,75.90,102.89,113.11,163.97
361.50,-205.79,-114.88,-24.66,44.00,59.47,108.17,78.14,105.86,114.58,168.28
391.50,-203.43,-113.19,-24.82,46.66,61.08,108.14,78.14,105.86,112.50,176.31
421.50,-204.68,-111.24,-22.31,46.29,59.73,108.45,75.91,104.26,115.87,170.32
452.00,-196.89,-114.57,-24.57,44.98,62.80,108.82,74.37,103.98,114.35,171.07
481.50,-198.62,-117.23,-24.40,44.34,57.40,104.63,74.57,101.74,118.55,168.85
511.50,-201.91,-113.22,-25.07,45.37,59.18,104.70,75.30,103.68,114.94,166.86
542.50,-195.37,-114.71,-22.22,46.15,59.21,106.27,75.40,104.35,115.64,173.52
571.50,-198.10,-116.53,-26.77,43.17,57.63,104.85,75.40,104.35,115.64,173.55
600.50,-202.72,-120.90,-26.58,39.74,55.32,102.65,71.52,100.36,109.69,169.90
631.50,-207.70,-115.60,-23.29,43.66,63.82,107.46,74.87,103.54,115.25,164.40
662.50,-198.50,-107.70,-16.83,51.07,66.01,115.12,79.20,107.42,121.74,171.30
692.50,-195.23,-107.70,-16.83,50.94,66.38,115.38,80.27,107.27,121.45,173.62
722.50,-199.30,-102.03,-16.95,52.28,68.42,116.53,82.57,110.45,122.30,175.96
752.50,-198.83,-102.00,-20.42,53.08,68.35,118.57,80.27,111.17,116.86,175.49
782.50,-196.12,-101.94,-18.93,52.64,68.18,119.04,81.66,108.73,117.96,174.58
811.50,-198.96,-105.51,-20.06,51.72,68.18,120.12,82.25,108.83,118.93,178.25
841.50,-227.95,-120.02,-23.18,55.27,74.39,126.22,90.77,119.71,134.37,195.07
872.50,-230.06,-135.93,-29.39,49.71,73.10,125.32,89.57,119.26,132.87,199.15
902.50,-233.92,-138.25,-32.94,49.89,69.83,121.80,85.85,118.25,133.86,194.07
932.50,-239.04,-139.43,-33.29,45.43,63.75,117.26,85.44,115.28,131.90,187.32
962.50,-228.65,-138.92,-28.33,45.90,65.02,116.73,84.46,116.37,128.09,183.83
992.50,-228.70,-137.15,-28.08,47.75,66.94,119.79,84.45,115.98,132.82,186.46
1022.50,-230.74,-136.56,-26.44,48.36,67.21,119.35,85.82,117.05,129.93,189.83
1052.50,-230.83,-136.56,-26.44,48.36,69.02,120.39,88.05,120.37,135.34,189.42
1082.50,-227.37,-133.72,-30.54,49.57,69.18,120.08,87.41,118.77,127.62,188.11
1112.50,-227.89,-132.71,-27.62,50.95,69.59,120.75,87.41,118.77,127.62,195.54
1142.50,-223.76,-132.46,-26.06,51.44,72.10,124.29,87.03,119.29,132.85,185.36
1172.50,-218.67,-129.69,-26.04,54.66,75.99,124.67,90.05,122.12,133.96,201.46
1202.50,-222.61,-132.05,-23.88,53.90,74.44,124.24,89.95,121.53,134.70,201.93
1231.50,-219.88,-132.05,-23.88,53.90,73.09,127.32,87.35,119.05,134.20,200.90
1260.00,-223.94,-131.79,-31.01,53.80,73.38,122.71,90.22,119.53,133.35,194.67
1291.00,-224.30,-131.54,-26.23,52.38,73.06,124.50,92.55,124.15,130.46,191.44
1320.50,-154.29,-126.76,-49.88,11.85,34.89,80.06,56.00,85.00,98.22,154.63
1349.00,-132.47,-112.72,-62.00,-5.88,30.54,78.86,44.07,77.32,89.84,152.24
1379.50,-138.10,-112.70,-61.87,-6.30,17.19,60.98,43.79,75.72,88.76,153.72
1411.00,-127.25,-100.05,-47.31,-3.36,15.97,58.11,35.07,66.66,80.28,133.91
1441.00,-121.98,-94.80,-49.06,-3.97,15.99,60.18,36.09,66.68,78.48,136.63
1469.50,-116.62,-92.66,-45.92,-0.67,18.81,62.05,36.09,66.68,78.48,135.51
1500.00,-117.66,-91.72,-43.81,1.27,19.26,63.93,39.70,68.20,79.70,139.62
1531.00,-119.15,-92.46,-44.76,0.52,19.26,64.61,38.67,68.30,81.55,141.20
1561.50,-122.70,-95.10,-47.19,0.98,16.90,61.65,37.62,68.53,80.63,143.94
1592.00,-119.69,-95.10,-47.19,0.98,16.99,66.91,37.92,68.01,80.30,145.93
1622.50,-117.35,-89.42,-43.12,1.91,19.10,67.70,39.89,67.70,82.15,146.13
1652.50,-118.77,-89.02,-42.14,2.61,19.52,65.59,39.89,67.70,82.15,139.91
1682.50,-115.43,-87.82,-41.74,2.55,18.92,68.26,40.85,69.35,82.76,144.20
1712.50,-116.31,-90.29,-42.33,1.20,19.76,67.81,38.11,68.15,83.09,139.97
1742.50,-117.31,-89.93,-41.42,2.16,21.59,69.33,39.48,70.77,79.73,145.61
1772.50,-114.50,-92.02,-40.33,-0.03,21.82,69.92,40.32,70.28,82.44,148.83
1802.50,-112.01,-88.08,-41.81,3.04,20.62,70.17,39.81,69.73,83.44,144.46
1832.50,-118.23,-92.03,-43.25,2.30,18.36,67.71,40.70,71.34,86.07,137.60
1862.50,-120.48,-94.33,-45.63,-0.05,15.86,58.77,44.64,76.48,87.55,143.46
1892.50,-121.12,-96.70,-48.25,0.29,13.63,49.04,44.92,75.91,87.75,140.15
1922.50,-119.72,-96.65,-50.18,-2.29,10.18,43.89,43.75,75.31,87.30,138.24
1952.50,-118.29,-100.12,-48.65,-2.20,7.81,44.08,45.98,75.90,88.11,146.12
1982.50,-119.83,-98.27,-49.61,-2.80,7.76,39.99,46.00,75.76,86.94,148.67
2012.50,-124.65,-99.51,-51.22,-3.32,7.31,41.49,46.00,75.76,86.94,148.21
2042.50,-126.25,-99.73,-51.05,-4.78,6.82,40.30,44.50,73.66,87.38,146.20
2072.50,-122.28,-103.29,-54.47,-8.05,2.95,30.50,40.35,73.38,86.16,142.78
2102.50,-127.94,-106.50,-57.15,-9.38,1.47,33.00,42.39,70.94,83.52,137.26
2131.50,-127.61,-106.50,-57.15,-9.38,2.33,35.45,38.72,69.68,84.54,134.97
2161.50,-126.23,-106.94,-59.47,-10.76,0.59,33.81,40.20,70.93,80.72,135.96
