Time,Based On Efficiency,Raw (Calculated)
s,kW,kW
0.00,1275.44,245.40
5.50,3870.10,6139.72
25.50,19221.45,20395.14
55.50,28553.55,34548.80
85.50,33350.20,39245.11
114.50,32724.24,34430.55
143.00,27847.13,30895.30
173.00,30432.99,35398.42
204.00,37245.30,40066.53
234.50,39567.90,44206.60
264.50,38728.61,45710.05
295.00,39000.04,44951.40
325.50,36547.23,41418.46
355.50,34652.56,39494.04
385.50,33265.22,39996.41
415.50,36920.31,43773.36
445.50,40659.57,48205.86
475.50,41082.18,48407.10
505.50,39632.64,41336.04
535.50,33901.30,39620.40
565.50,35706.74,38363.91
595.50,33974.07,41138.26
625.03,35216.47,41016.64
655.50,39408.34,43418.21
685.50,40020.18,49131.02
715.50,38056.94,46804.78
745.50,39576.47,44360.46
775.50,39335.94,40810.33
805.50,39474.25,43375.07
835.50,34025.76,47902.62
865.50,38454.70,45340.40
895.50,38728.46,44718.95
925.50,40079.17,40688.98
955.50,39976.49,40340.82
985.00,36554.96,36231.58
1014.00,39674.77,37809.11
1043.50,37960.62,38022.95
1074.00,35933.43,38975.88
1105.00,30515.48,29006.47
1135.50,27500.13,31129.97
1165.50,32701.71,29838.56
1195.50,34506.83,33626.51
1225.50,41840.25,24513.14
1255.50,29978.32,43886.55
1285.50,39944.81,50531.93
1315.50,32863.87,53394.33
1345.50,42275.34,38239.65
1375.50,41277.60,40066.17
1405.50,47044.51,46346.10
1435.50,50053.76,62105.75
1465.50,51107.49,55548.03
1495.50,36583.50,44838.12
1525.50,18629.84,31706.10
1555.50,9210.83,10538.50
1585.50,2333.26,2250.82
1615.50,2147.42,1644.89
1645.00,2961.43,3261.52
1675.00,4742.83,4664.73
1705.50,4848.02,3424.04
1735.00,7746.48,11879.81
1765.00,9229.77,7454.55
1795.50,4084.49,7798.59
1825.50,6117.15,7302.23
1855.50,11556.52,8814.24
1885.00,5093.56,5262.18
1915.00,1448.51,1976.99
1945.50,1448.51,490.78
1975.00,108.76,-77.54
2004.50,108.76,-77.54
2034.50,108.76,-77.54
2065.00,108.76,-77.54
2095.50,108.76,-77.54
2125.00,108.76,-77.54
2152.50,108.76,-77.54
2183.00,108.76,-77.54
2215.00,108.76,-77.54
2244.50,108.76,-77.54
2274.50,108.76,-77.54
2304.50,108.76,447.06
2334.50,108.76,447.06
2364.50,108.76,447.06
2394.50,108.76,447.06
2424.50,108.76,447.06
2454.50,108.76,447.06
2484.00,108.76,447.06
