Time,202-T-A2,202-T-B2,202-T-C2,202-T-D2,202-T-E2,202-T-F2,202-T-G2,301-T-A2,301-T-B2,301-T-C2,301-T-D2,301-T-E2,301-T-F2,301-T-G2,301-T-H2,302-T-A2,302-T-B2,302-T-C2,302-T-D2,302-T-E2,302-T-F2,302-T-G2,302-T-H2,303-T-A2,303-T-B2,303-T-C2,303-T-D2,303-T-E2,303-T-F2,303-T-G2,303-T-H2,304-T-A2,304-T-B2,304-T-C2,304-T-D2,304-T-E2,304-T-F2,304-T-G2,304-T-H2,205-T-A2,205-T-B2,205-T-C2,205-T-D2,205-T-E2,205-T-F2,205-T-G2,205-T-H2,305-T-A2,305-T-B2,305-T-C2,305-T-D2,305-T-E2,305-T-F2,305-T-G2,305-T-H2,306-T-A2,306-T-B2,306-T-C2,306-T-D2,306-T-E2,306-T-F2,306-T-G2,306-T-H2,307-T-A2,307-T-B2,307-T-C2,307-T-D2,307-T-E2,307-T-F2,307-T-G2,307-T-H2,207-T-A2,207-T-B2,207-T-C2,207-T-D2,207-T-E2,207-T-F2,207-T-G2,207-T-H2,208-T-A2,208-T-B2,208-T-C2,208-T-D2,208-T-E2,208-T-F2,208-T-G2,208-T-H2,209-T-A2,209-T-B2,209-T-C2,209-T-D2,209-T-E2,209-T-F2,209-T-G2,209-T-H2,211-T-A2,211-T-B2,211-T-C2,211-T-D2,211-T-E2,211-T-F2,211-T-G2,211-T-H2,213-T-A2,213-T-B2,213-T-C2,213-T-D2,213-T-E2,213-T-F2,213-T-G2,213-T-H2,214-T-A2,214-T-B2,214-T-C2,214-T-D2,214-T-E2,214-T-F2,214-T-G2
204.5,49,56,61,68,70,68,59,70,78,82,83,81,83,84,85,73,78,78,78,89,99,109,122,34,42,66,110,151,177,202,220,37,43,69,144,210,243,291,324,31,61,83,75,66,68,141,206,17,17,17,17,18,23,45,140,14,14,15,14,15,15,18,21,14,14,14,15,15,15,14,15,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,16,17,17,17,17,16,18,18,18,17,17,18,18,18,18,17,18,18,19,19,20,20,20
235.5,51,58,63,63,72,71,61,72,81,83,87,83,85,86,87,74,77,80,82,91,102,111,122,34,40,65,113,153,181,206,224,38,43,66,142,207,249,297,335,33,61,83,77,66,70,157,222,17,17,17,17,20,24,49,167,14,14,15,14,15,16,21,39,14,14,14,15,15,15,14,15,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,16,17,17,17,17,16,18,18,18,17,17,18,18,18,18,17,18,18,19,19,20,20,20
266.5,52,61,65,66,73,71,63,75,83,85,89,83,87,88,89,77,79,81,82,93,104,117,129,34,43,69,116,160,188,213,231,41,44,69,152,221,261,309,342,34,61,84,78,66,72,171,232,17,17,17,17,20,26,51,181,14,14,15,14,15,16,31,55,14,14,14,15,15,15,14,15,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,16,17,17,17,17,16,18,18,18,17,17,18,18,18,18,17,18,18,19,19,20,20,20
295.5,54,61,66,72,73,71,64,76,83,86,91,87,90,92,91,78,82,82,85,96,107,116,128,35,43,71,118,162,190,215,236,39,46,72,148,219,259,310,348,34,61,86,80,67,74,185,245,17,17,17,17,20,27,53,200,14,14,15,16,17,18,41,91,14,14,14,15,15,15,14,15,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,16,17,17,17,17,16,18,18,18,17,17,18,18,18,18,17,18,18,19,19,20,20,20
325.0,55,63,67,74,76,73,66,77,84,86,91,87,90,91,91,81,84,84,87,98,109,118,129,37,46,72,119,161,189,218,237,41,47,70,155,224,263,318,352,34,63,85,78,65,76,200,257,17,17,17,17,21,29,56,211,14,14,15,16,17,20,49,107,14,14,14,15,15,15,14,15,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,16,17,17,17,17,16,18,18,18,17,17,18,18,18,18,17,18,18,19,19,20,20,20
355.5,55,64,69,75,76,75,67,78,84,86,93,87,90,92,93,81,85,86,89,100,109,117,129,37,45,73,124,166,192,220,245,41,47,72,156,223,263,322,363,36,63,85,78,64,76,218,267,17,17,18,19,23,30,59,216,14,14,15,16,18,22,54,117,14,14,14,15,15,15,14,15,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,16,17,17,17,17,16,18,18,18,17,17,18,18,18,18,17,18,18,19,19,20,20,20
385.5,57,66,69,77,78,76,69,79,87,90,95,90,94,95,95,84,88,87,90,102,113,118,129,39,47,76,125,169,201,225,246,42,50,74,167,231,271,328,364,36,63,85,78,63,76,229,274,17,17,18,19,23,33,64,222,14,14,15,17,18,23,63,128,14,14,14,15,15,15,14,15,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,16,17,17,17,17,16,18,18,18,17,17,18,18,18,18,17,18,18,19,19,20,20,20
415.5,58,68,71,77,80,78,70,81,90,92,97,93,97,97,97,84,89,90,92,102,112,120,132,39,48,81,128,169,200,227,248,42,49,73,164,229,272,326,365,36,63,85,76,61,79,238,280,17,17,18,19,23,35,70,229,14,14,15,17,18,23,72,136,14,14,14,15,15,15,14,15,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,16,17,17,17,17,16,18,18,18,17,17,18,18,18,18,17,18,18,19,19,20,20,20
446.0,60,69,73,79,82,78,70,83,90,92,97,93,97,97,97,85,89,91,94,105,116,122,132,40,50,78,128,171,204,232,253,43,51,74,167,231,270,330,372,36,63,85,76,61,81,244,284,17,17,18,19,23,37,78,233,14,14,15,17,20,27,87,142,14,14,14,15,15,15,14,15,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,16,17,17,17,17,16,18,18,18,17,17,18,18,18,18,17,18,18,19,19,20,20,20
476.5,60,69,73,79,82,78,72,82,91,95,97,95,97,97,98,87,92,91,92,103,116,126,135,40,50,82,130,174,205,233,257,44,51,76,169,235,279,336,384,36,63,85,76,61,85,256,288,17,17,18,19,24,39,83,240,14,14,15,17,20,29,101,147,14,14,14,15,15,15,14,15,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,16,17,17,17,17,16,18,18,18,17,17,18,18,18,18,17,18,18,19,19,20,20,20
506.5,61,71,75,79,83,80,72,85,92,95,100,95,97,97,99,87,92,93,96,108,117,127,134,39,48,80,131,177,206,231,253,43,50,75,171,237,279,335,377,36,63,85,76,61,90,265,292,17,17,18,19,24,41,87,240,14,14,15,17,20,34,104,148,14,14,14,15,15,15,14,15,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,16,17,17,17,17,16,18,18,18,17,17,18,18,18,18,17,18,18,19,19,20,20,20
536.5,70,74,76,81,81,80,75,85,93,96,102,97,101,101,102,87,93,92,95,106,117,128,143,39,48,75,129,176,207,232,253,44,50,78,171,243,283,336,371,37,63,83,75,59,84,250,288,17,17,18,19,23,40,86,223,14,14,15,17,20,31,87,140,14,14,14,15,15,15,14,15,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,16,17,17,17,17,16,18,18,18,17,17,18,18,18,18,17,18,18,19,19,20,20,20
566.5,75,77,78,81,82,80,77,87,93,96,102,96,100,101,102,85,89,88,91,105,119,133,147,39,46,73,126,170,199,224,246,44,49,75,161,236,278,325,361,37,63,83,75,58,75,219,279,17,17,18,19,21,37,84,173,14,14,15,17,18,26,56,104,14,14,14,15,15,15,14,15,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,16,17,17,17,17,16,18,18,18,17,17,18,18,18,18,17,18,18,19,19,20,20,20
596.5,75,77,78,81,82,80,76,87,94,96,100,96,101,101,102,85,89,89,92,103,116,127,140,39,46,72,122,167,194,215,240,44,49,78,159,232,273,317,354,37,63,83,75,58,69,193,271,17,17,18,19,21,34,81,139,14,14,15,16,17,21,32,57,14,14,14,15,15,15,14,15,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,16,17,17,17,17,16,18,18,18,17,17,18,18,18,18,17,18,18,19,19,20,20,20
626.5,75,77,78,80,80,79,76,86,92,95,99,94,99,101,101,82,86,88,89,102,116,127,145,39,45,73,119,165,194,220,243,44,49,76,159,238,272,319,358,37,63,85,77,61,69,175,264,17,17,18,19,21,33,78,126,14,14,15,16,17,18,22,31,14,14,14,15,15,15,14,15,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,16,17,17,17,17,16,18,18,18,17,17,18,18,18,18,17,18,18,19,19,20,20,20
656.5,75,77,78,80,80,79,76,85,92,95,99,97,101,101,102,82,87,88,89,102,115,127,144,39,45,72,120,165,191,217,238,45,49,77,154,227,263,312,346,38,63,85,81,65,69,164,264,17,17,18,19,20,31,78,110,14,14,15,16,17,18,18,21,14,14,14,15,15,15,14,15,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,16,17,17,17,17,16,18,18,18,17,17,18,18,18,18,17,18,18,19,19,20,20,20
686.5,75,77,77,80,80,79,76,88,93,97,99,94,99,99,99,80,86,85,87,99,113,130,146,35,45,73,119,164,188,213,232,45,49,78,160,227,263,315,345,38,63,86,81,65,69,157,257,17,17,18,19,20,31,75,106,14,14,15,16,17,16,18,17,14,14,14,15,15,15,14,15,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,16,17,17,17,17,16,18,18,18,17,17,18,18,18,18,17,18,18,19,19,20,20,20
716.5,75,77,77,80,80,79,76,85,90,94,98,94,98,99,98,81,85,85,86,99,114,129,148,36,43,73,118,162,190,215,236,44,49,78,160,232,268,315,346,38,64,88,84,67,71,152,253,17,17,18,19,20,30,75,106,14,14,15,16,17,16,18,17,14,14,14,15,15,15,14,15,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,16,17,17,17,17,16,18,18,18,17,17,18,18,18,18,17,18,18,19,19,20,20,20
746.5,76,77,77,80,79,79,76,84,91,94,98,94,98,100,100,79,85,86,88,99,114,126,144,36,45,72,120,162,188,216,236,45,49,78,159,235,267,312,342,38,64,88,84,67,71,151,249,17,17,18,19,20,30,75,111,14,14,15,16,17,16,18,17,14,14,14,15,15,15,14,15,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,16,17,17,17,17,16,18,18,18,17,17,18,18,18,18,17,18,18,19,19,20,20,20
776.5,75,77,77,80,79,79,76,83,91,94,97,96,98,98,98,80,86,84,87,98,113,125,146,37,44,69,119,165,188,213,234,46,50,77,158,236,269,312,344,40,64,88,84,67,71,145,245,17,17,18,19,20,30,75,111,14,14,15,16,17,16,18,17,14,14,14,15,15,15,14,15,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,16,17,17,17,17,18,18,18,18,17,17,18,18,18,18,17,18,18,19,19,20,20,20
806.5,76,77,77,80,79,80,76,85,92,94,99,96,98,101,101,81,85,86,89,100,114,126,146,36,45,72,121,162,187,214,234,46,48,76,151,232,266,312,346,40,64,88,86,69,69,142,241,17,17,18,19,20,28,75,100,14,14,15,16,17,16,18,17,14,14,14,15,15,15,14,15,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,16,17,17,17,17,18,18,18,18,17,17,18,18,18,18,17,18,18,19,19,20,20,20
836.5,77,79,77,80,79,79,76,84,90,94,98,94,97,99,100,81,85,85,87,99,113,127,143,36,44,74,118,161,189,214,233,46,48,76,151,226,261,310,341,40,64,88,86,69,69,141,239,17,17,18,19,20,28,74,95,14,14,15,16,17,16,18,17,14,14,14,15,15,15,14,15,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,16,17,17,17,17,18,18,18,18,17,17,18,18,18,18,17,18,18,19,19,20,20,20
866.5,77,79,78,81,79,79,78,84,92,94,98,96,98,99,99,81,86,86,87,98,113,127,144,38,45,73,121,165,189,214,236,45,48,75,148,228,264,311,348,40,64,88,86,69,69,142,241,17,17,18,19,20,28,74,91,14,14,15,16,17,16,18,17,14,14,14,15,15,15,14,15,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,16,17,17,17,17,18,18,18,18,17,17,18,18,18,18,17,18,18,19,19,20,20,20
896.5,77,79,78,81,79,79,78,86,91,94,98,96,99,99,101,79,84,83,85,98,114,130,146,36,47,74,116,164,191,216,238,45,48,73,152,230,269,311,353,40,64,88,86,69,68,140,240,17,17,18,19,20,28,74,92,14,14,15,16,17,16,18,17,14,14,14,15,15,15,14,15,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,16,17,17,17,17,18,18,18,18,17,17,18,18,18,18,17,18,20,19,19,20,20,20
926.5,75,77,76,79,79,78,75,90,95,98,101,99,102,102,103,75,83,83,81,90,105,123,154,38,45,76,120,163,189,212,237,46,49,73,153,225,263,310,346,40,64,88,87,69,68,135,237,17,17,18,19,20,27,72,86,14,14,15,16,17,16,18,17,14,14,16,15,15,15,14,15,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,16,17,17,17,17,18,18,18,18,17,17,18,18,18,18,17,18,20,19,19,20,20,20
956.5,75,78,76,81,80,80,75,79,85,87,97,100,108,112,120,53,64,64,72,104,127,152,175,38,46,73,122,162,189,210,233,46,49,83,161,234,265,313,343,41,66,88,87,70,70,143,245,18,17,18,19,20,27,74,109,14,14,15,16,17,16,18,17,14,14,16,15,15,15,14,15,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,16,17,17,17,17,18,18,18,18,17,17,18,18,18,18,17,18,20,19,19,20,20,20
986.5,74,78,78,82,82,80,76,55,60,67,92,101,122,136,146,41,51,54,79,129,156,179,189,39,48,76,128,171,199,226,249,48,50,86,165,235,272,332,369,41,66,89,87,73,75,168,256,18,18,18,19,21,29,77,173,15,16,15,16,17,16,25,42,14,14,16,15,15,15,14,15,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,16,17,17,17,17,18,18,18,18,17,17,18,18,18,18,17,18,20,19,19,20,20,20
1016.5,72,76,75,79,78,78,74,45,60,56,96,108,134,149,156,41,51,57,89,140,167,188,199,39,46,77,131,178,207,235,257,47,50,82,172,242,281,342,376,41,66,89,87,73,81,195,270,18,18,18,19,21,32,80,219,15,16,15,16,17,19,44,98,14,14,16,15,15,15,14,15,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,16,17,17,17,17,18,18,18,18,17,17,18,18,18,18,17,18,20,19,19,20,20,20
1046.5,69,73,73,75,75,75,71,45,60,59,104,115,143,157,163,41,51,62,101,152,174,193,203,40,49,80,135,181,210,239,263,48,52,77,173,245,287,348,386,41,66,89,86,72,86,222,283,18,18,18,19,23,35,83,231,15,16,15,17,18,22,57,124,14,14,16,15,15,15,14,15,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,16,17,17,17,17,18,18,18,18,17,17,18,18,18,18,17,18,20,19,19,20,20,20
1076.5,69,73,75,77,78,76,72,47,53,62,109,120,147,160,166,42,51,68,111,156,180,198,206,49,58,97,148,190,221,248,266,57,66,98,198,261,301,351,387,44,66,83,81,70,104,244,290,24,25,28,31,34,49,93,165,21,22,22,21,22,24,37,49,14,14,16,15,15,15,14,15,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,16,17,17,17,17,18,18,18,18,17,17,18,18,18,18,17,18,20,19,19,20,20,20
1106.5,68,74,75,80,81,77,75,47,56,72,120,127,150,163,169,51,62,83,123,165,186,202,208,66,82,122,174,218,242,260,268,61,76,116,214,273,307,347,376,45,65,76,80,79,150,277,303,26,27,28,30,36,59,100,125,26,24,24,23,22,21,37,20,14,14,16,15,15,15,14,15,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,16,17,17,17,17,18,18,18,18,17,17,18,18,18,18,17,18,20,19,19,20,20,20
1136.0,66,74,77,83,83,82,78,51,63,84,122,133,150,160,165,62,72,95,132,171,190,200,203,73,91,137,190,228,250,267,277,65,86,123,211,275,309,351,384,48,68,78,82,92,210,311,325,38,42,46,60,85,105,138,272,38,36,35,32,27,27,26,25,14,14,16,15,15,15,14,15,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,16,17,17,17,17,18,18,18,18,17,17,18,18,18,18,17,18,18,19,19,20,20,20
1166.0,63,72,78,87,87,86,81,55,68,89,124,134,148,160,161,66,75,104,141,178,195,207,210,83,103,144,199,238,263,283,295,69,96,130,216,286,323,365,405,52,72,80,85,110,246,335,342,46,49,56,69,100,150,154,300,49,52,51,45,41,41,34,33,14,14,16,15,15,15,14,15,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,16,17,17,17,17,18,18,18,18,17,17,18,18,18,18,17,18,18,19,19,20,20,20
1196.5,59,70,76,87,87,86,81,55,68,88,121,131,150,160,164,67,79,109,148,184,198,209,211,86,108,145,192,236,268,290,300,71,100,130,212,287,317,361,402,56,77,83,90,131,285,352,359,58,61,67,74,117,177,170,315,66,65,68,63,63,61,49,44,14,14,16,17,19,23,19,23,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,16,17,17,17,17,18,18,18,18,17,17,18,18,18,18,17,18,18,19,18,20,20,20
1226.5,55,68,76,84,85,84,80,52,68,88,121,134,152,161,162,65,79,111,150,185,202,212,216,90,108,146,196,243,274,295,308,79,106,134,211,304,336,373,413,59,82,88,97,153,303,364,373,71,74,77,85,124,191,179,321,71,72,76,71,63,59,51,49,14,14,16,19,26,31,25,35,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,16,17,17,17,17,18,18,18,18,17,17,18,18,18,18,17,18,18,19,18,20,20,20
1256.5,53,67,76,86,88,84,80,49,66,90,125,136,155,166,172,63,84,109,146,182,204,220,225,92,112,147,198,243,273,297,311,76,107,137,216,302,338,379,415,60,82,89,97,154,311,374,384,65,67,72,78,114,204,187,324,57,57,58,56,54,56,59,76,14,14,16,17,22,26,23,33,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,16,17,17,17,17,18,18,18,17,17,17,18,18,18,18,17,18,18,19,18,20,20,20
1286.5,53,66,76,92,95,90,84,53,73,97,133,141,164,178,184,70,87,114,147,185,209,225,230,86,105,158,209,242,264,286,295,67,96,138,239,299,333,385,420,57,73,78,84,125,267,359,374,50,50,53,55,72,150,178,305,42,42,40,38,39,39,39,44,14,14,16,17,18,20,20,24,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,16,17,17,17,17,18,18,18,17,17,17,18,18,18,18,17,18,18,19,18,20,20,20
1316.5,54,68,81,99,108,102,92,61,82,103,141,148,169,182,185,70,85,110,153,188,207,220,224,75,92,140,200,233,255,274,286,64,84,120,216,284,324,376,407,54,65,69,73,100,211,337,359,36,36,37,43,54,115,164,272,28,29,28,27,28,27,24,23,14,14,16,17,17,17,16,19,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,16,17,17,17,17,18,18,18,17,17,17,18,18,18,18,17,18,18,19,18,20,20,20
1346.5,58,73,86,105,114,112,101,66,81,101,146,153,171,182,185,70,82,108,157,188,207,217,222,69,86,129,188,227,251,267,272,65,79,117,211,274,310,354,371,49,62,68,68,84,179,316,343,29,29,32,37,45,94,139,208,23,24,23,22,22,22,20,19,14,14,16,15,17,16,16,16,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,14,17,17,17,17,18,18,18,17,17,17,18,18,18,18,17,18,18,19,18,20,20,20
1376.0,63,77,89,105,114,113,102,67,83,102,147,153,171,179,183,64,80,110,154,186,203,211,214,67,86,119,170,215,243,257,267,62,75,110,206,269,309,352,385,49,62,68,64,76,153,299,331,28,28,30,32,42,83,142,218,21,24,22,22,22,19,20,18,14,14,16,15,17,16,16,15,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,14,17,17,17,17,18,18,18,17,17,17,18,18,18,18,17,18,18,19,18,20,20,20
1406.0,63,79,92,108,116,115,104,65,80,97,143,150,169,177,179,63,76,102,150,183,204,212,215,63,77,117,166,208,237,257,271,60,70,106,205,270,310,352,382,46,62,71,66,72,131,291,330,25,25,26,26,32,74,143,220,20,20,20,19,19,19,20,20,14,14,16,15,17,16,16,15,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,14,17,17,17,17,18,18,18,17,17,17,18,18,18,18,17,18,18,19,18,20,20,20
