Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
1426.00,-107.82,4.35,28.31,67.85,86.13,120.05,49.09,61.55,65.28,100.85
1456.00,-103.34,5.30,28.26,69.95,85.03,118.76,48.11,60.28,64.88,96.95
1486.00,-108.84,5.02,28.48,70.07,85.43,114.20,47.26,58.95,62.40,90.28
1515.50,-109.27,2.65,25.22,67.10,82.51,115.66,46.64,59.42,62.82,91.10
1545.00,-107.00,3.89,26.18,68.29,84.01,116.97,47.39,58.07,62.65,90.71
1574.50,-106.00,4.50,27.51,68.53,82.98,112.80,47.38,58.67,64.95,90.88
1604.50,-105.83,4.11,26.32,67.49,82.94,111.20,48.86,60.80,64.86,92.75
1633.50,-108.09,4.20,25.41,65.05,79.42,109.32,49.30,61.62,65.53,93.14
1663.00,-106.50,0.79,22.75,60.01,71.21,100.94,55.41,64.18,70.33,100.35
1693.00,-113.17,-4.01,19.63,53.34,62.98,98.39,57.01,67.64,71.84,101.23
1721.50,-116.50,-4.89,16.14,47.10,58.73,78.98,56.83,65.92,70.33,102.13
1751.50,-112.35,-6.06,16.81,44.33,54.62,73.91,52.41,61.75,68.46,99.56
1782.50,-114.22,-6.62,15.31,44.38,54.63,72.33,48.64,60.09,64.79,93.16
1812.00,-115.45,-4.23,15.38,39.75,52.62,69.11,48.34,58.71,62.96,93.26
1841.50,-116.49,-8.73,15.04,41.91,51.11,66.42,47.53,57.73,62.22,92.03
1871.00,-120.02,-11.99,12.93,38.76,48.86,63.81,46.77,56.49,61.31,90.88
1900.50,-117.64,-12.67,11.30,37.30,47.27,63.32,43.19,52.91,56.92,89.69
1930.50,-119.53,-13.25,10.01,36.26,45.66,65.01,44.02,53.60,59.55,91.32
1960.50,-120.36,-14.96,9.82,34.85,45.82,64.14,43.95,52.08,61.23,89.30
1990.00,-120.41,-16.06,7.91,36.22,40.24,66.37,45.80,55.75,61.56,88.94
2019.50,-118.92,-18.32,6.84,31.89,42.74,60.65,45.88,54.85,60.17,88.46
2049.50,-120.33,-19.31,5.75,30.42,41.49,60.56,44.73,53.96,60.17,88.21
2079.00,-121.24,-21.35,3.75,28.13,38.92,52.94,42.20,52.70,57.53,83.45
2108.50,-121.17,-21.47,5.32,27.09,38.71,55.22,41.78,51.58,58.88,81.46
2138.50,-121.59,-22.45,2.75,26.94,39.04,53.52,41.71,50.82,58.22,83.47
2168.00,-124.93,-23.60,1.13,27.09,37.94,54.11,40.19,50.14,56.32,81.07
2197.50,-124.20,-25.09,0.36,24.87,36.19,51.28,38.10,48.44,53.45,79.59
2227.50,-128.21,-25.20,-2.79,24.12,35.55,48.44,38.01,48.59,53.45,77.31
2257.00,-127.63,-26.59,-3.79,22.64,34.37,49.09,36.19,45.31,51.49,78.29
