Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s
0.00,-14.21,-11.13,-9.62,-9.11,-10.95,-9.66,-13.86,-13.26,-14.01,-17.41
5.00,-8.73,-8.65,-7.30,-6.22,-6.21,-3.64,-17.99,-15.26,-15.07,-20.22
24.50,-3.99,-0.01,-0.96,0.40,-2.84,3.90,-20.18,-16.35,-13.95,-20.30
54.50,2.45,2.86,2.11,3.36,5.18,16.62,-20.20,-13.36,-11.74,-16.06
84.50,10.06,8.89,7.79,16.82,18.19,36.61,-11.39,3.55,3.78,-3.71
114.50,19.83,16.68,18.09,32.08,29.81,57.83,-0.43,12.26,9.29,4.34
144.50,-14.23,18.76,29.33,58.78,76.10,113.40,25.36,56.28,47.63,63.39
174.50,-92.74,-4.57,28.77,85.82,94.39,151.97,78.31,103.63,98.92,138.10
204.50,-115.65,-45.93,1.07,59.34,78.01,131.07,73.38,91.68,96.90,138.47
233.50,-119.34,-55.11,-9.22,47.82,62.06,102.47,73.79,92.17,94.85,133.24
263.50,-124.66,-61.74,-14.21,36.82,52.54,83.32,74.52,94.59,98.04,135.71
294.50,-128.30,-61.17,-17.68,31.86,47.82,76.89,72.49,92.64,95.49,132.98
324.00,-122.29,-63.53,-17.85,25.72,34.89,59.08,70.78,90.53,99.09,133.05
354.00,-121.78,-66.13,-21.32,20.12,29.35,56.21,69.35,88.09,98.14,135.09
384.00,-124.98,-65.88,-19.74,14.52,23.92,49.00,67.30,87.83,94.51,134.40
414.00,-141.50,-75.36,-24.10,11.58,21.26,46.43,71.40,92.27,102.85,155.12
444.50,-151.53,-86.46,-24.90,8.49,18.78,43.99,77.84,99.77,110.83,155.35
474.50,-163.60,-90.00,-27.70,7.17,17.39,41.28,75.69,99.65,107.96,155.51
503.00,-161.53,-90.84,-26.03,4.17,9.83,42.77,75.38,98.44,105.52,149.12
