Time,TIWC202G,TIWC202F,TIWC202E,TIWC202D,TIWC202C,TIWC202B,TIWC202A,TIWC301G,TIWC301F,TIWC301E,TIWC301D,TIWC301C,TIWC301B,TIWC301A,TIWC302G,TIWC302F,TIWC302E,TIWC302D,TIWC302C,TIWC302B,TIWC302A,TIWC303G,TIWC303F,TIWC303E,TIWC303D,TIWC303C,TIWC303B,TIWC303A,TIWC304G,TIWC304F,TIWC304E,TIWC304D,TIWC304C,TIWC304B,TIWC304A,TIWC205G,TIWC205F,TIWC205E,TIWC205D,TIWC205C,TIWC205B,TIWC205A,TIWC305G,TIWC305F,TIWC305E,TIWC305D,TIWC305C,TIWC305B,TIWC305A,TIWC306G,TIWC306F,TIWC306E,TIWC306D,TIWC306C,TIWC306B,TIWC306A,TIWC307G,TIWC307F,TIWC307E,TIWC307D,TIWC307C,TIWC307B,TIWC307A,TIWC207G,TIWC207F,TIWC207E,TIWC207D,TIWC207C,TIWC207B,TIWC207A,TIWC208G,TIWC208F,TIWC208E,TIWC208D,TIWC208C,TIWC208B,TIWC208A,TIWC209G,TIWC209F,TIWC209E,TIWC209D,TIWC209C,TIWC209B,TIWC209A,TIWC211G,TIWC211F,TIWC211E,TIWC211D,TIWC211C,TIWC211B,TIWC211A,TIWC213G,TIWC213F,TIWC213E,TIWC213D,TIWC213C,TIWC213B,TIWC213A,TIWC214G,TIWC214F,TIWC214E,TIWC214D,TIWC214C,TIWC214B,TIWC214A
s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
0.00,11.15,11.31,11.26,11.23,11.94,11.03,11.04,5.46,5.08,5.23,4.98,4.61,4.74,5.41,10.52,10.82,11.18,10.82,10.93,10.67,10.43,11.43,11.48,12.12,11.10,11.18,10.67,10.58,18.65,12.73,11.56,11.43,11.56,11.46,11.72,40.55,28.71,23.90,24.10,24.06,39.69,13.70,26.14,21.19,18.88,13.41,11.79,11.79,11.95,16.49,15.46,13.79,12.04,12.04,13.62,12.41,13.49,13.29,12.73,12.60,13.08,12.98,13.51,14.05,13.54,13.18,13.13,13.16,13.16,13.13,14.20,14.07,13.51,13.90,13.72,13.54,13.13,13.54,13.57,13.82,13.82,13.79,13.69,13.32,14.20,13.67,13.90,13.59,13.44,13.29,13.02,13.31,13.54,13.82,13.79,13.64,13.59,13.44,13.41,13.21,12.85,12.65,12.80,12.19,11.92
3.50,11.15,11.31,11.26,11.23,11.94,11.03,11.04,5.46,5.08,5.23,4.98,4.61,4.74,5.41,10.52,10.82,11.18,10.82,10.93,10.67,10.43,20.29,15.47,12.12,11.10,11.18,10.67,10.58,78.29,59.74,17.36,17.31,16.10,16.47,13.90,145.04,107.01,97.80,76.79,78.19,98.95,23.62,69.11,51.11,48.96,18.99,16.71,16.99,16.01,44.17,37.31,24.62,14.17,13.41,13.62,14.01,17.64,17.42,15.42,12.60,13.08,12.98,13.51,14.05,13.54,13.18,13.13,13.16,13.16,13.13,14.20,14.07,13.51,13.90,13.72,13.54,13.13,13.54,13.57,13.82,13.82,13.79,13.69,13.32,14.20,13.67,13.90,13.59,13.44,13.29,13.02,13.31,13.54,13.82,13.79,13.64,13.59,13.44,13.41,13.21,12.85,12.65,12.80,12.19,11.92
21.00,11.15,11.31,11.26,11.23,11.94,11.03,11.04,5.46,5.08,5.23,4.98,4.61,4.74,5.41,10.52,10.82,11.18,10.82,10.93,10.67,10.43,72.80,26.97,14.39,13.45,13.31,12.88,10.58,221.51,195.67,47.10,27.64,24.31,26.26,16.89,377.16,286.27,242.54,174.81,174.59,209.93,49.12,165.61,119.25,109.20,33.68,26.48,26.02,24.50,111.42,94.56,53.97,17.00,15.58,15.67,15.46,45.64,46.94,35.54,19.98,14.45,12.98,13.51,14.05,13.54,13.18,13.13,13.16,13.16,13.13,14.20,14.07,13.51,13.90,13.72,13.54,13.13,13.54,13.57,13.82,13.82,13.79,13.69,13.32,14.20,13.67,13.90,13.59,13.44,13.29,13.02,13.31,13.54,13.82,13.79,13.64,13.59,13.44,13.41,13.21,12.85,12.65,12.80,12.19,11.92
50.50,11.15,11.31,11.26,11.23,11.94,11.03,11.04,5.46,5.08,5.23,4.98,4.61,4.74,5.41,15.88,12.50,11.18,10.82,10.93,10.67,10.43,121.97,51.24,16.74,16.41,15.52,12.88,11.99,299.16,270.54,82.86,35.54,31.04,35.62,19.89,495.85,417.56,316.27,245.62,229.41,293.86,74.05,233.20,168.30,159.55,49.30,36.64,32.02,33.10,156.85,136.76,80.91,19.12,17.80,17.84,17.79,79.90,81.05,61.76,29.60,14.45,14.40,14.96,40.66,38.63,30.11,24.47,15.93,13.16,13.13,14.20,14.07,13.39,13.90,13.72,13.54,13.13,13.54,13.57,13.82,13.82,13.79,13.69,13.32,14.20,13.67,13.90,13.59,13.44,13.29,13.02,13.31,13.54,13.82,13.79,13.64,13.59,13.44,13.41,13.21,12.85,12.65,12.80,12.19,11.92
81.00,11.15,11.31,11.26,11.23,11.94,11.03,11.04,5.46,5.08,5.23,4.98,4.61,4.74,5.41,18.47,12.50,11.18,10.82,10.93,10.67,10.43,137.21,70.51,18.20,16.41,15.52,12.88,11.99,329.77,300.18,106.05,39.55,28.57,33.20,22.05,627.78,546.92,425.78,316.23,295.17,392.87,103.38,289.66,218.59,233.33,68.63,53.49,43.47,45.55,195.42,172.98,104.27,26.92,21.97,20.00,21.82,101.33,101.15,79.13,40.81,15.90,15.80,14.96,61.72,60.05,48.86,40.26,21.77,14.81,13.13,14.20,14.07,13.39,13.90,13.72,13.54,13.13,13.54,13.57,13.82,13.82,13.79,13.69,13.32,14.20,13.67,13.90,13.59,13.44,13.29,13.02,13.31,13.54,13.82,13.79,13.64,13.59,13.44,13.41,13.21,12.85,12.65,12.80,12.19,11.92
111.50,11.15,11.31,11.26,11.23,11.94,11.03,11.04,5.46,5.08,5.23,4.98,4.61,4.74,5.41,14.10,12.50,11.18,10.82,10.93,10.67,10.43,130.90,71.33,16.59,15.60,15.52,12.88,11.99,318.57,284.93,106.54,34.50,23.98,26.19,20.51,749.74,680.62,633.40,482.04,410.22,482.15,142.85,392.99,320.48,353.43,135.43,77.32,69.36,66.93,270.92,245.92,167.75,46.20,31.40,23.78,27.64,140.40,142.79,111.86,68.82,22.39,17.27,17.11,87.01,85.23,70.26,54.79,31.67,19.68,14.58,29.45,24.78,25.30,22.12,19.38,15.14,13.13,13.54,13.57,13.82,13.82,13.79,13.69,13.32,14.20,13.67,13.90,13.59,13.44,13.29,13.02,13.31,13.54,13.82,13.79,13.64,13.59,13.44,13.41,13.21,12.85,12.65,12.80,12.19,11.92
140.50,11.15,11.31,11.26,11.23,11.94,11.03,11.04,5.46,5.08,5.23,4.98,4.61,4.74,5.41,11.86,11.10,11.18,10.82,10.93,10.67,10.43,104.17,46.12,15.14,14.20,14.00,12.22,11.99,280.58,223.17,74.55,27.10,21.00,21.37,18.79,692.13,620.33,596.58,506.29,499.26,574.97,159.98,478.23,411.64,432.64,206.16,97.58,88.02,84.80,325.89,299.33,217.49,73.96,41.31,28.19,33.99,177.34,178.36,144.40,100.89,32.63,19.56,19.32,115.35,112.21,94.39,73.25,46.29,25.93,15.99,53.69,43.86,45.33,35.31,30.43,17.40,16.04,13.54,13.57,13.82,13.82,13.79,13.69,13.32,14.20,13.67,13.90,13.59,13.44,13.29,13.02,13.31,13.54,13.82,13.79,13.64,13.59,13.44,13.41,13.21,12.85,12.65,12.80,12.19,11.92
169.00,11.15,11.31,11.26,11.23,11.94,11.03,11.04,5.46,5.08,5.23,4.98,4.61,4.74,5.41,11.86,11.10,11.18,10.82,10.93,10.67,10.43,41.12,21.20,13.59,12.78,14.00,12.22,11.99,120.57,73.63,31.14,22.43,18.71,19.08,18.79,390.03,370.20,319.85,374.31,450.31,659.58,170.96,467.96,399.25,376.45,254.33,132.58,68.32,67.21,320.71,306.92,249.79,136.45,79.03,48.84,43.48,194.52,191.56,147.65,102.70,41.41,27.13,22.31,128.86,124.48,102.64,78.83,57.71,36.50,18.19,68.34,52.23,54.76,44.83,38.88,20.46,16.04,13.54,13.57,13.82,13.82,13.79,13.69,13.32,14.20,13.67,13.90,13.59,13.44,13.29,13.02,13.31,13.54,13.82,13.79,13.64,13.59,13.44,11.99,11.76,11.38,11.20,12.80,12.19,11.92
198.00,11.15,11.31,11.26,11.23,11.94,11.03,11.04,5.46,5.08,5.23,4.98,4.61,4.74,5.41,11.86,11.10,11.18,10.82,10.93,10.67,10.43,19.71,14.07,13.59,12.78,14.00,12.22,11.99,58.11,35.94,21.00,22.43,18.71,19.48,18.79,283.49,302.62,282.11,376.59,475.34,696.47,191.39,404.71,358.44,323.11,232.37,142.63,66.02,54.26,288.99,282.75,247.26,182.57,124.69,71.34,55.34,186.66,181.91,146.74,107.76,58.08,43.70,32.60,131.55,128.08,106.24,82.47,59.60,34.51,20.40,64.78,48.49,49.13,44.14,38.13,19.03,16.04,23.54,22.04,22.88,21.01,16.07,13.69,13.32,14.20,13.67,13.90,13.59,13.44,13.29,13.02,13.31,13.54,13.82,13.79,12.25,13.59,13.44,11.99,11.76,11.38,11.20,11.36,12.19,11.92
