Time,Based On Efficiency,Raw (Calculated)
s,kW,kW
0.00,1292.03,1331.99
10.00,5024.02,5179.40
35.00,8653.83,8921.47
65.00,9756.50,10058.24
95.00,20574.54,21210.86
125.00,28611.07,29495.95
154.00,19134.07,19725.84
184.00,-3618.38,-3730.28
214.00,248.83,256.53
243.50,6974.34,7190.04
274.00,10975.65,11315.11
304.50,12563.08,12951.63
334.00,13175.38,13582.86
364.00,12382.88,12765.86
394.50,10900.88,12765.86
424.50,8912.30,13052.05
455.00,11489.25,13052.05
485.00,11216.97,13052.05
514.50,11892.77,13838.41
544.50,11887.19,13838.41
574.50,12416.22,14454.28
604.50,11976.49,13942.37
634.50,11527.96,13420.21
664.50,11434.02,13420.21
694.50,11437.98,13420.21
724.50,11437.98,13420.21
754.50,11869.60,13926.63
784.50,11400.61,13376.36
815.00,11939.48,14008.62
845.00,11939.48,14008.62
875.00,11488.57,13479.57
905.00,12095.43,14191.60
934.50,11641.38,13658.86
964.50,12123.20,14224.18
994.50,12093.67,14189.53
1024.00,11829.96,13880.11
1054.00,13182.40,14573.66
1084.50,12726.41,14069.54
1114.50,12375.56,14069.54
1144.50,12145.09,13807.52
1174.50,13073.35,14862.84
1204.50,12385.13,14080.41
1234.50,12837.13,14594.28
1264.50,12500.22,14211.26
1294.50,12621.32,14348.94
1324.50,12820.12,14574.95
1354.50,12103.42,13760.15
1384.50,12866.59,14627.78
1414.50,12654.25,14386.38
1444.50,12943.75,14715.50
1474.50,12410.52,14109.28
1504.50,10040.55,11414.91
1534.50,7567.21,8603.02
1564.50,8859.54,10072.24
1594.50,9706.53,11035.17
1624.50,10073.82,11452.73
1654.50,10315.90,11727.95
1684.50,12522.48,14236.57
1714.50,7127.96,8103.64
1744.50,7249.98,8242.36
1774.50,7700.04,8754.03
1804.50,8903.75,10122.51
1834.50,7797.43,8864.75
1864.00,5710.38,6492.02
1894.00,4892.50,5562.19
1924.50,5104.88,5803.64
1954.50,4542.40,5164.16
1984.50,4084.33,4643.39
2014.50,5066.00,5759.44
2044.50,2601.65,2957.77
2074.50,739.04,840.20
2104.50,286.48,325.69
2134.50,286.48,325.69
2164.50,286.48,325.69
2194.50,286.48,325.69
2224.00,286.48,325.69
2253.50,286.48,325.69
2283.50,286.48,325.69
2314.00,286.48,325.69
2344.50,286.48,325.69
2374.50,286.48,325.69
2404.50,286.48,325.69
2434.50,286.48,325.69
2464.00,286.48,325.69
2494.00,286.48,325.69
