Time,South Central Fans,North Central Fans
s,C,C
0.00,23.16,25.95
2.00,23.16,25.92
18.50,23.16,25.92
48.50,23.16,25.92
78.50,23.16,25.92
108.50,23.16,25.92
138.50,23.16,27.70
168.50,38.86,27.54
198.50,67.86,27.54
228.50,79.73,27.56
258.50,84.98,27.56
287.00,87.73,27.56
316.00,89.32,27.56
347.50,91.75,27.56
377.50,94.28,27.56
406.00,96.95,27.56
435.00,99.73,27.56
466.00,102.34,27.56
497.50,105.12,27.56
527.50,107.83,27.56
557.50,109.72,27.56
588.00,111.58,27.56
618.00,113.32,27.56
648.00,115.65,27.56
677.50,117.67,27.56
707.50,119.91,27.56
738.50,121.07,27.56
768.50,122.53,27.56
798.50,123.36,27.56
828.50,124.04,27.56
857.50,124.77,27.56
887.50,124.58,27.56
918.50,124.34,27.56
948.00,123.71,27.56
978.00,122.91,27.56
1008.50,120.68,27.56
1037.50,114.13,27.73
1067.50,102.06,27.73
1098.00,90.41,27.73
1128.00,82.23,27.73
1158.50,77.52,27.73
1188.50,74.13,27.73
1218.50,71.05,27.73
1248.50,68.00,27.73
1278.50,65.13,27.73
1308.50,62.36,27.73
1338.50,59.84,27.84
1367.50,57.64,27.84
1397.50,55.66,27.84
1428.50,53.87,27.95
1458.50,52.19,27.95
1488.50,51.49,27.95
1518.50,50.27,27.95
1548.50,49.46,27.95
