Time,South Central Fans,North Central Fans
s,m3/s,m3/s
0,-0.43,0.28
2.5,-0.44,0.3
7,-0.67,0.36
12,-0.61,0.29
17,-0.71,0.3
22,-0.58,0.71
27,-0.45,0.24
32,-0.81,0.5
37,-0.07,0.03
42,-0.47,0.34
47,-0.76,0.62
52,-0.86,0.11
57,-0.92,0.5
62,-1.09,0.21
67,-1.08,-0.01
72,-0.27,0.99
77,-0.61,0.7
81,-0.51,0.1
86,-0.78,0.1
92,-0.9,0.1
97,-1.28,0.1
102,-0.59,0.1
106.5,-0.25,0.1
111,-0.28,0.1
116,-0.99,0.37
121,-0.49,0.01
126,-0.23,0.63
131,0.68,0.76
136,6.21,0.24
141,16.8,1.18
146,31.39,1.71
151,46.59,1.16
156,62.69,1.42
161,79.51,1.23
165.5,94.45,1.27
170.5,110.46,1.3
176,127.89,0.74
181,140.97,0.64
185.5,152.47,1.1
190.5,159.5,0.67
195.5,165.74,0.68
200,169.23,0.42
205,171.51,0.64
210,170.63,1.31
215,172.37,1.55
220,172.31,1.17
225,170.54,0.57
230,171.76,1.29
235,170.67,1.53
240,170.66,1.58
245,170.52,1.38
250,170.95,1.97
255,172.37,1.38
260,173.28,1.13
265,173.28,1.74
269.5,173.28,1.52
273.5,173.28,1.99
279,173.28,1.55
284.5,173.28,1.04
289,173.28,1.09
293,165.97,0.73
298,164.54,0.72
303.5,169.14,1.18
308.5,170.05,1.39
314,171.39,1.95
318,172.48,1.95
322,172.33,2.04
328,173.02,1.78
334,173.49,1.69
339,173.74,1.81
344,172.72,1.91
348.5,171.87,1.6
352,171.73,1.57
357.5,171.34,1.9
364,171.52,1.44
369,172.42,1.31
373.5,172.91,1.73
378,173.62,1.59
383,172.38,1.59
388,171.37,1.59
393,169.96,1.59
398,171.25,1.59
403,171.5,1.59
407.5,170.61,1.59
412.5,172.77,1.26
418,172.36,1.17
423,171.37,0.98
428,172.07,0.81
433,172.56,1.28
437.5,171.31,1.17
442.5,172.91,1.18
448,173.02,1.18
452.5,171.7,1.52
457,172.97,1.78
462,171.98,1.71
467,171.81,1.71
472,172.3,1.61
477,172.44,1.68
482,171.8,1.6
487,169.33,1.24
492,168.98,0.78
497,169.62,1.12
502,168.14,0.93
505.5,168.14,0.93
510.5,169,0.91
517,170.88,0.48
522,171.62,0.54
527,172.27,0.57
532,172.55,0.9
536.5,172.46,0.65
541,170.86,0.74
545.5,170.79,1.21
550.5,170.56,0.48
556,170.44,0.55
560,170.44,0.91
563.5,170.44,0.41
569.5,170.32,0.84
576,170.21,1.18
581,170.21,1.81
586,170.21,1.53
590.5,165.42,0.55
594.5,166.34,0.86
600,171.24,1.58
606,173.45,1.67
611,174.44,1.63
616,173.68,1.41
621,172.86,1.14
626,171.36,0.69
631,172.34,0.69
636,172.29,0.67
641,172.74,0.83
645.5,173.57,1.31
650,172.46,1.51
655,172.62,1.3
660,174.4,1.45
665,174.07,1
669,173.1,0.67
674,173.51,0.66
680,172.73,0.66
685,171.54,0.66
689.5,172.41,0.66
694.5,172.29,0.66
699.5,172.64,0.66
704.5,172.82,0.66
710,173.01,0.96
714,172.02,0.44
717,172.17,0.35
723,171.98,1.19
730,172.22,1.25
734.5,172.56,1.39
739,173.51,1.37
744,172.89,1.64
747.5,172.02,1.64
752.5,172.28,1.6
759,174.21,0.62
764,171.76,0.74
769,169.87,1.58
774,170.22,1.31
781.5,171.99,1.27
789,172.48,1.48
793,173.03,1.48
798,175.13,1.59
804,174.82,1.59
809,173.03,1.27
813.5,174.06,1.27
818,173.2,1.29
823,172.15,1.15
828,170.53,0.75
832.5,172.25,0.47
836.5,172.29,0.5
842,171.81,0.91
848,171.85,0.83
853,171.85,0.41
858,171.85,0.3
863,171.85,0.91
868,171.85,1.4
873,171.22,1.35
877.5,171.22,1.26
882.5,171.22,1.52
888,165.47,1.82
892,165.6,1.55
896,165.96,1.57
902,159.21,0.99
907.5,151.84,1.29
912,147,1.13
917,142.48,1.48
922,139.33,1.53
926.5,137.23,1.52
931.5,134.9,1.29
937,132.43,0.67
941,134.59,0.32
946,141.2,0.28
952,150.86,0.54
955.5,157.22,0.89
963,164.96,0.64
972,170.96,0.56
977,172.77,0.56
980,172.8,0.56
984.5,172.19,0.56
991.5,172.52,0.56
996.5,172.63,0.56
1000,173.48,0.56
1005,173.11,0.87
1011,172.89,0.74
1016,172.49,1.07
1021,171.87,0.95
1026,171.17,0.94
1031,170.79,1.4
1036,171.92,1.53
1041,170.83,1.37
1045.5,172.1,1.73
1050.5,173.09,1.39
1056,172.86,1.4
1061,172.63,1.48
1064.5,172.61,1.92
1069.5,172.15,1.69
1075.5,173.55,1.26
1079,172.23,1.29
1086.5,173.16,1.36
1095,172.6,1.72
1099.5,171.98,6.35
1104.5,173.19,15.26
1110,173.37,24.88
1114,173.7,31.47
1119,173.1,38.38
1125,172.7,49.17
1130,173.31,61.1
1133.5,174.02,69.16
1138.5,173.74,82.91
1145,173.77,101.23
1148.5,171.45,112.98
1153.5,171.22,127.66
1160,171.22,144.34
1164,171.19,156.58
1169,171.19,156.58
1174.5,171.19,179.83
1178.5,171.19,185.16
1183.5,52.21,188.84
1189,23.38,191.38
1194,18.84,193.72
1199,15,194.88
1204,12.15,195.11
1208.5,10.22,195.49
1213.5,8.46,196.18
1219,6.7,196.58
1223.5,5.71,196.06
1228.5,4.91,195.62
1234,3.84,196.59
1238.5,2.88,196.11
1243.5,1.88,195.61
1249,1.75,196.52
1253,0.95,196.65
1257.5,0.35,196.4
1263,0.26,196.26
1267.5,0.33,196.26
1272.5,0.54,196.26
1278,0.12,195.47
1282,0.18,195.47
1287,-0.3,195.47
1293,-0.35,195.47
1296.5,-0.35,195.47
1299.5,-0.56,192.42
1306,-0.29,189.01
1313,-0.14,192.64
1316.5,-0.14,193.85
1321.5,-0.5,194.58
1328,-0.34,194.89
1331,-1.08,194.87
1335.5,-0.63,195.23
1342,-0.6,195.32
1347,-0.6,195.18
1352,-0.48,195.37
1357,-0.28,195.69
1362,0.06,195.76
1367,0.21,195.17
1372,-0.21,195.5
1377,-0.74,195.33
1382,-1.96,195.58
1387,-2,195.68
1391.5,-1.72,195.63
1396.5,-1.06,196.08
1402,-1.39,195.86
1406,-1.92,196.34
1411,-1.58,195.96
1417,-1.37,195.93
1420.5,-1.37,197.27
1423,-1.37,197.15
1429,-1.73,196.59
1436,-1.79,195.86
1441,-2.03,196.58
1446,-1.96,196.09
1451,-1.96,195.51
1456,-1.96,195.67
1461,-1.96,195.57
1466,-1.96,195.77
1470.5,-1.96,195.62
1475.5,-1.96,195.74
1481,0.82,195.99
1485.5,1.66,196.14
1489,2,195.51
1494.5,1.32,195.85
1501,1.24,196.13
1506,0.96,196.42
1511,1.14,196.3
1514,0.9,195.95
1518.5,1.2,195.38
1525,1.3,195.48
1530,1.48,195.81
1534,1.42,196.24
1539,0.8,195.84
1543.5,0.26,196.06
1548.5,1,196.64
1555,1.09,196.36
1560,1.7,196.01
1565,1.67,196.29
1570,1.76,196.29
1573.5,1.72,196.29
1578.5,1.5,196.29
1585,0.99,196.29
1590,1.36,196.29
1594.5,1.24,196.29
1599,0.6,189.13
1602.5,1.03,188.53
1607.5,1.12,191.11
1613.5,1.54,193.55
1618.5,1.77,194.17
1624,1.56,194.67
1628,1.69,195.41
1632,1.81,195.93
1638,1.86,196.18
1644,1.79,195.97
1649,1.59,195.23
1654,1.56,194.78
1659,1.53,195.26
1664,1.75,195.72
1669,1.77,195.22
1673.5,1.96,195.4
1678.5,1.96,195.36
1683.5,1.98,195.75
1687.5,2.05,195.79
1692,1.81,196.41
1697.5,1.67,195.91
1703,1.8,195.96
1708,1.8,196.12
1713,1.8,196.18
1718,1.8,196.39
1723,1.66,196
1728,1.44,196
1733,1.28,195.85
1738,1.28,196.15
1743,1.46,196.13
1747.5,1.46,196.07
1752,1.46,195.31
1757.5,1.46,194.81
1763,1.46,195.26
1768,1.46,195.66
1772.5,1.46,196.17
1777.5,1.03,196.36
1782,1.26,195.86
1786.5,1.43,195.75
1792,1.43,195.4
1796.5,1.58,195.01
1801.5,1.42,195.48
1807,1.42,195.44
1811,1.42,195.17
1816,1.39,194.6
1822,1.6,194.98
1825.5,1.6,195.18
1830.5,1.69,194.86
1837,1.82,195.07
1840,1.82,195.24
1845,1.48,195.17
1852,1.56,195.37
1856.5,1.71,195.2
1861,1.54,195.19
1866,1.42,195.19
1870,1.19,195.19
1875,1.31,195.08
1881,1.31,195.08
1886,1.19,195.08
1891,1.19,195.08
1896,1.18,187.51
1900.5,1.28,188.59
1905.5,1.02,191.21
1911,0.85,193.48
1915,0.85,194.3
1920,0.85,194.62
1926,1.01,194.93
1930.5,1.01,195.25
1935.5,1.19,196.14
1941,1.4,196.16
1945.5,1.01,195.84
1950,0.77,195.15
1955,0.93,194.99
1959.5,1.11,195.42
1964.5,1.21,195.47
1970,1.37,195.61
1974,1.46,195.35
1979,1.53,195.54
1985,1.27,195.01
1990,1.02,195.03
1995,1.2,195.47
2000,1.35,195.99
2004.5,1.2,197.19
2009.5,1.35,197.84
2015,1.27,197.48
2019,1.27,196.73
2024,0.88,196.4
2030,0.88,195.75
2035,0.88,196.57
2039.5,0.88,197.06
2044,0.88,196.61
2049,0.88,196.35
2054,0.88,196.25
2059,0.88,195.38
2063.5,0.88,194.66
2068.5,0.88,195.22
2074,0.81,195.97
2079,0.99,195.73
2082,0.99,196.37
2087,0.95,196.03
2094,0.97,195.21
2099,1.08,194.84
2104,1.24,195.87
2108.5,1.18,195.54
2111.5,1.18,195.06
2117,1.28,195.63
2124,1.18,195.45
2128.5,1.18,195
2133,1.18,194.97
2138,1.18,194.94
2145.5,1.13,195.02
2153,1.2,195.31
2158,1.49,195.23
2163,1.61,195.23
2168,1.54,195.23
2173,1.54,195.23
2178,1.54,195.23
2183,1.54,195.23
2188,1.4,195.23
2193,1.4,191.27
2198,1.25,188.58
2203,1.39,190.91
2208,1.39,192.45
2212.5,1.39,193.97
2217,1.18,195.34
2222,1.07,195.43
2227,1.19,195.26
2231,1.19,195.79
2236,1.26,196.32
2242,0.99,195.81
2247,0.78,196.07
2252,0.88,195.07
2256.5,1.09,195.1
2261.5,1.18,195.77
2266,1.04,195.31
2270.5,0.84,194.77
2276.5,0.97,194.8
