Time,South Central Fans,North Central Fans
s,C,C
0.00,15.64,16.53
5.00,15.62,16.53
24.50,15.62,16.53
54.50,15.62,16.53
84.50,15.62,16.53
114.50,15.62,16.53
144.50,15.62,16.53
174.00,15.73,16.53
204.00,22.56,16.53
234.50,37.47,16.53
264.50,49.48,16.53
294.50,54.01,16.84
324.50,55.26,17.34
354.00,56.39,17.92
384.00,57.69,18.51
414.50,58.06,18.73
444.50,58.06,18.84
474.50,58.82,18.95
504.50,59.66,18.95
534.50,60.57,18.95
564.50,61.64,18.95
594.50,62.05,18.95
624.50,62.65,19.06
654.00,62.97,19.30
684.00,63.47,19.63
714.50,64.05,19.84
744.50,64.77,20.05
774.50,65.06,20.27
804.50,65.41,20.38
833.50,65.51,20.60
863.50,67.06,20.83
894.50,72.44,21.17
924.50,75.36,21.39
954.50,76.30,21.62
984.50,76.13,22.06
1014.50,77.19,22.39
1044.50,77.59,22.50
1073.00,78.12,22.50
1101.00,78.28,22.50
1132.50,79.01,22.61
1164.00,79.41,22.72
1194.00,80.96,22.72
1224.50,83.88,22.72
1254.50,81.32,22.72
1283.50,74.75,22.72
1311.50,68.75,22.72
1341.50,64.51,22.72
1373.00,61.00,22.50
1403.50,58.20,21.82
1433.50,56.08,21.71
1464.00,54.53,21.60
1494.50,53.51,21.15
