Time,CT214J3,CT214F2,CT209J3,CT209F2,CT209C2,CT207J3,CT207F2,CT207C2,CT307J3,CT307F2,CT307C2,CT302J3,CT302F2,CT302C2,CT301J3,CT301F2,CT301C2,CT202J3,CT202F2,CT202C2
372.00,47.21,189.72,1311.42,176.14,12.16,2305.45,1845.39,3.05,518.81,689.89,4.97,496.35,2123.99,11.09,721.05,115.40,27.41,0.30,34.18,20.14
403.50,65.95,198.44,1355.15,180.73,17.19,2424.10,1745.14,4.49,518.81,716.07,4.97,494.82,1906.39,7.75,875.95,115.40,26.55,0.30,34.18,23.34
433.50,762.43,205.39,1475.65,368.05,25.16,2414.83,1761.81,5.98,478.22,742.05,4.97,511.53,1625.49,12.88,1121.90,115.40,26.55,0.30,23.96,22.74
463.50,1486.02,204.72,1470.72,395.70,23.59,2372.78,1688.21,8.87,340.58,702.11,10.50,723.89,630.15,9.09,2087.36,115.40,25.47,0.30,23.96,24.31
493.50,1542.84,201.30,1250.08,183.01,17.17,1904.07,1599.45,17.91,340.58,603.08,13.73,614.53,322.51,10.07,1840.47,104.98,24.54,0.30,25.94,21.81
523.50,1331.41,229.19,970.83,62.56,13.29,1302.51,1583.15,17.73,340.58,616.26,11.13,580.15,311.74,10.93,1771.57,104.98,22.64,52.19,25.94,21.21
552.50,1005.62,217.05,440.37,57.14,11.12,1349.67,1580.88,21.63,340.58,632.99,12.76,621.35,290.65,7.02,1736.25,104.98,23.68,104.37,25.94,21.21
582.50,794.51,272.96,280.16,40.97,12.62,1346.19,1224.57,17.21,274.97,598.55,18.68,553.56,290.14,10.07,1642.22,104.98,22.64,37.30,24.11,22.30
613.50,689.85,262.48,257.27,73.60,10.38,1383.30,591.48,2.99,274.97,567.94,16.72,559.47,277.26,10.07,1576.79,104.98,22.64,38.60,24.11,23.13
643.50,647.01,290.39,242.53,48.50,11.06,1364.63,184.84,2.01,218.20,404.57,25.82,481.62,261.65,10.01,1497.77,104.98,22.64,38.60,72.33,24.30
673.50,603.14,294.37,178.28,45.78,10.06,1309.77,76.78,3.16,176.70,189.31,16.72,482.00,293.03,12.88,1419.61,104.98,22.64,28.99,0.30,23.04
703.50,595.24,320.92,126.93,41.86,12.21,1069.56,61.23,2.99,176.70,65.51,13.73,405.13,272.95,7.14,1391.32,104.98,26.55,28.99,41.81,23.43
733.50,521.51,321.77,40.28,84.97,12.61,941.75,88.25,2.99,176.70,42.42,7.91,393.03,289.34,7.14,1267.26,104.98,23.60,24.41,36.93,23.22
763.50,458.87,329.57,40.28,78.81,12.12,905.56,41.14,6.96,141.60,43.10,9.87,395.51,256.38,11.05,1284.40,104.98,23.60,24.41,36.93,20.86
793.50,383.19,333.28,40.28,94.57,13.88,838.99,91.18,6.96,118.10,44.56,8.85,404.97,309.83,9.09,1265.86,104.98,23.60,24.41,36.93,21.09
823.50,368.47,339.79,40.28,82.87,10.71,801.49,75.26,6.96,118.10,44.56,5.80,395.59,291.38,9.09,1306.26,104.98,23.60,24.41,21.97,20.73
853.50,365.91,322.29,40.28,82.46,13.14,777.40,33.96,6.96,137.64,54.30,8.29,401.52,276.41,12.27,1366.22,104.98,23.60,24.41,21.97,22.45
883.00,346.88,355.76,40.28,87.91,12.28,794.66,61.41,6.96,133.82,54.86,8.29,420.69,302.01,9.09,1343.95,104.98,23.60,24.41,21.97,25.04
913.00,311.07,343.87,40.28,98.30,11.67,793.51,52.16,6.96,162.66,54.26,8.29,387.88,271.85,9.09,1431.52,104.98,23.60,24.41,20.75,23.03
943.50,285.31,354.36,40.28,102.63,11.17,793.26,55.76,6.96,136.11,34.73,5.98,463.32,263.59,9.09,1503.62,104.98,22.34,24.41,20.75,23.67
973.50,296.50,326.12,40.28,77.10,12.08,860.83,69.37,6.96,118.10,42.22,5.13,445.14,280.87,9.09,1486.79,104.98,22.64,24.41,360.11,21.18
1003.50,285.65,307.84,40.28,60.82,14.31,813.74,51.81,6.96,118.10,36.82,5.13,448.77,301.48,9.09,1575.26,366.52,26.95,24.41,360.11,25.53
1033.50,272.96,313.00,40.28,68.95,11.65,811.29,67.27,6.96,160.83,45.03,9.83,492.10,283.13,9.09,1645.01,366.52,26.52,24.41,360.11,23.99
1063.50,300.03,313.49,40.28,70.77,12.26,838.72,33.55,6.96,160.83,33.77,9.83,518.09,291.27,9.09,1755.04,366.52,29.36,24.41,360.11,23.04
1093.50,279.93,309.36,40.28,77.02,11.67,911.57,88.09,6.96,160.83,53.97,9.83,504.26,277.00,9.09,1730.73,366.52,25.92,24.41,360.11,24.14
1123.50,282.42,305.98,40.28,67.34,12.46,959.32,55.01,6.96,160.83,142.75,10.74,534.07,270.74,9.09,1746.70,366.52,26.49,24.41,360.11,23.18
1153.50,290.23,275.53,40.28,66.67,13.85,969.11,59.13,6.96,160.83,321.09,10.74,520.48,277.31,14.83,1785.78,366.52,26.55,24.41,360.11,28.02
1183.50,327.15,268.46,42.62,68.25,13.32,1044.74,59.58,6.96,160.83,522.91,10.74,527.05,259.76,9.09,1837.11,366.52,26.31,24.41,360.11,23.87
1213.50,346.51,255.10,43.88,71.72,11.23,1061.32,55.71,6.96,160.83,482.56,10.74,517.28,274.10,9.09,1838.51,366.52,27.41,24.41,360.11,22.99
1242.00,369.89,265.25,72.88,48.26,12.42,1051.12,46.52,6.96,160.83,425.12,10.56,536.30,269.96,13.92,1817.96,366.52,25.53,24.41,360.11,22.03
1272.00,396.85,249.19,66.90,75.04,14.27,1036.37,71.81,6.96,160.83,278.68,10.83,545.36,266.92,13.92,1826.81,366.52,28.06,24.41,360.11,23.80
1302.00,415.90,239.93,55.85,65.54,12.33,1088.30,55.97,6.96,160.83,207.61,10.83,533.23,295.63,13.92,1778.59,366.52,27.84,24.41,360.11,22.59
1332.00,408.42,238.35,60.40,62.53,12.85,1026.63,56.53,6.96,160.83,145.23,8.91,497.14,292.24,13.92,1682.32,366.52,30.40,24.41,360.11,23.56
1363.50,414.50,223.64,40.66,48.10,12.04,1017.72,70.50,6.96,160.83,105.59,8.91,505.53,266.73,13.92,1697.72,366.52,30.40,24.41,360.11,26.49
1393.00,368.76,240.12,40.89,74.62,12.41,983.32,38.09,6.96,160.83,39.37,8.97,503.85,303.25,13.92,1652.02,366.52,30.40,24.41,360.11,24.31
1422.50,383.00,227.88,53.41,73.11,12.07,989.79,54.90,6.96,160.83,52.07,8.88,529.40,255.44,13.92,1651.70,366.52,24.35,24.41,360.11,27.48
1452.00,412.64,214.13,53.41,62.06,11.76,1007.40,60.59,6.96,160.83,42.66,9.83,652.48,289.53,13.92,1794.86,366.52,24.35,24.41,360.11,21.50
1481.50,381.00,225.53,53.41,52.26,13.77,1021.38,34.76,6.96,125.84,45.10,8.91,526.00,285.60,13.92,1748.01,366.52,24.35,24.41,360.11,23.99
1511.50,360.37,227.64,53.41,61.72,11.70,1009.94,89.66,6.96,60.12,30.82,8.91,320.59,293.61,13.92,1297.93,366.52,30.52,24.41,360.11,23.95
1541.00,376.69,234.94,53.41,50.66,10.19,773.15,64.96,6.96,60.12,23.50,8.91,239.06,276.80,13.92,933.90,366.52,30.52,24.41,360.11,22.40
1572.00,344.61,251.90,53.41,57.68,12.29,500.10,78.48,6.96,19.23,26.96,8.85,89.30,275.33,13.92,677.09,366.52,24.54,24.41,360.11,22.77
1603.50,344.34,293.71,53.41,44.42,12.71,362.11,50.23,6.96,19.23,36.21,11.78,20.75,252.99,13.92,313.62,366.52,24.54,24.41,360.11,24.11
1633.50,326.73,275.73,53.41,41.61,12.70,206.81,57.91,3.98,19.23,35.71,7.26,20.75,260.78,13.92,61.68,366.52,24.54,24.41,360.11,24.11
1663.50,255.44,269.40,53.41,40.66,12.44,108.81,68.05,4.07,19.23,43.64,7.26,20.75,286.84,13.92,22.28,366.52,24.54,24.41,26.25,23.81
1693.50,248.49,301.82,53.41,49.69,10.68,74.72,93.47,2.82,19.23,27.95,10.51,20.75,267.95,13.92,37.96,366.52,24.54,24.41,26.25,22.60
