Time,CT214J3,CT214F2,CT209J3,CT209F2,CT209C2,CT207J3,CT207F2,CT207C2,CT307J3,CT307F2,CT307C2,CT302J3,CT302F2,CT302C2,CT301J3,CT301F2,CT301C2,CT202J3,CT202F2,CT202C2
s,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
0.00,30.52,260.52,119.85,0.30,0.03,0.30,10.07,24.54,0.30,0.30,6.53,0.30,90.33,18.66,0.30,21.97,16.60,0.30,60.88,26.76
5.50,25.79,247.01,127.26,0.30,0.03,0.30,18.62,24.54,0.30,0.30,6.53,0.30,108.29,15.81,0.30,26.86,16.20,0.30,53.49,24.81
25.50,25.79,252.38,82.26,0.30,0.14,0.30,18.62,30.46,0.30,0.30,6.53,0.30,97.13,20.81,0.30,26.86,19.88,0.30,66.49,22.18
55.50,25.79,246.65,102.10,0.30,0.10,0.30,32.04,30.46,0.30,0.30,6.53,0.30,89.56,15.87,0.30,26.86,17.64,0.30,62.97,26.09
85.50,25.79,246.37,96.74,0.30,0.17,0.30,33.26,35.22,0.30,0.30,6.53,0.30,71.72,15.87,0.30,26.86,23.50,0.30,69.19,24.60
115.50,25.79,237.40,75.14,0.30,0.13,0.30,33.26,26.45,0.30,841.46,6.53,0.30,115.36,15.87,0.30,26.86,18.33,0.30,75.79,24.68
144.50,25.79,235.56,102.58,0.30,0.04,0.30,33.26,27.01,0.30,1626.17,6.53,0.30,1024.21,15.87,0.30,26.86,17.21,0.30,66.35,23.57
174.00,25.79,203.36,75.55,0.30,0.28,0.30,1029.09,32.65,0.30,1816.56,6.53,0.30,2088.16,15.87,0.30,26.40,17.41,0.30,61.89,26.15
204.50,25.79,211.93,52.59,0.30,0.07,346.38,2628.84,30.40,0.30,1870.83,3.85,0.30,2556.58,15.87,0.30,92.98,16.05,0.30,54.71,24.51
234.50,25.79,203.38,60.88,0.30,0.15,1292.63,2846.77,47.00,94.71,2114.90,16.36,199.77,2596.88,15.87,0.30,139.84,18.70,0.30,43.52,31.26
264.50,25.79,185.13,42.72,0.30,0.16,1644.86,2943.79,45.04,240.38,2263.52,16.36,494.17,2813.86,13.86,0.30,373.85,48.04,0.30,840.54,130.82
295.00,25.79,170.80,52.75,0.30,0.32,1933.51,3079.81,68.19,376.16,1636.51,23.38,689.96,2681.93,57.11,301.82,763.81,324.14,0.30,1621.25,348.95
325.00,25.79,179.19,39.16,0.30,0.04,1772.85,2434.14,99.57,425.12,1397.75,20.45,793.95,2741.19,185.49,1074.49,633.25,491.32,0.30,1641.77,423.29
355.00,25.79,156.23,34.61,0.30,0.22,1258.56,1804.89,66.16,355.23,1201.73,20.45,489.94,2828.36,153.20,1760.46,552.32,456.52,0.30,1724.49,419.98
385.50,25.79,151.19,34.61,0.30,0.26,272.22,927.09,47.63,198.67,981.99,17.64,540.96,2821.94,166.28,1501.05,465.77,345.95,0.30,1686.85,392.97
415.50,25.79,144.79,34.61,0.30,0.00,272.22,410.13,38.51,96.13,719.83,11.78,592.90,2819.95,147.49,1310.99,413.74,287.24,0.30,1641.41,374.79
445.50,25.79,143.65,34.61,0.30,0.03,272.22,310.10,38.21,50.96,498.09,11.78,457.59,2749.06,135.19,1520.66,380.79,232.52,0.30,1597.01,336.06
475.50,25.79,119.17,34.61,0.30,0.07,272.22,228.69,35.34,50.96,181.53,11.78,227.53,2719.89,130.37,1546.04,290.43,221.62,0.30,1540.65,297.27
505.50,25.79,114.44,70.50,0.30,0.07,272.22,256.86,37.25,50.96,113.47,11.78,23.80,2686.56,121.58,1067.26,272.04,192.75,0.30,1497.28,260.65
535.50,25.79,105.65,70.50,0.30,0.17,272.22,267.15,37.25,50.96,88.06,11.78,23.80,2645.20,121.58,430.15,209.73,183.07,0.30,1413.19,268.33
565.00,25.79,88.68,70.50,0.30,0.09,272.22,289.92,36.32,50.96,75.02,11.78,23.80,2611.84,110.78,58.59,184.63,174.87,0.30,1408.92,249.42
594.00,25.79,87.03,70.50,0.30,0.07,272.22,256.00,37.23,83.92,106.25,11.78,23.80,2630.41,116.73,18.74,185.24,177.02,0.30,1383.02,244.69
623.50,25.79,68.42,70.50,0.30,0.19,272.22,278.49,36.64,41.81,100.04,11.78,23.80,2663.96,113.43,32.81,170.54,168.94,47.30,1364.46,233.14
654.00,25.79,56.32,70.50,0.30,0.13,272.22,256.05,39.21,0.30,89.42,11.78,23.80,2625.36,111.64,22.58,175.63,174.23,41.89,1351.03,228.19
684.50,25.79,58.21,70.50,0.30,0.07,272.22,272.16,35.34,49.74,61.14,11.78,23.80,2578.29,104.98,22.58,183.30,159.85,40.34,1350.15,219.84
