Time,214-CO-J3,214-CO-F2,209-CO-H2,209-CO-F2,209-CO-C2,207-CO-H2,207-CO-F2,207-CO-C2,307-CO-H2,307-CO-F2,307-CO-C2,302-CO-H2,302-CO-F2,302-CO-C2,301-CO-H2,301-CO-F2,301-CO-C2,202-CO-J3,202-CO-F2,202-CO-C2
962.5,0.0,0.000282,0.000372,0.000192,0.000255,0.000772,0.000196,0.0,4.5e-05,0.000192,1.7e-05,0.0,0.0,1.2e-05,0.001457,2.4e-05,4.9e-05,4.4e-05,0.001985,7.1e-05
992.5,0.0,0.000283,0.000365,0.000193,0.000254,0.000295,0.000237,0.0,4.5e-05,0.000231,1.4e-05,0.0,0.0,1.2e-05,0.001428,2.4e-05,5e-05,0.000174,0.002011,7e-05
1022.5,0.0,0.000271,0.000341,0.000207,0.000255,0.000209,0.000214,0.0,4.5e-05,0.000233,1.7e-05,0.0,0.0,1.1e-05,0.001393,2.4e-05,5e-05,0.000215,0.001986,7e-05
1052.5,0.0,0.00024,0.000333,0.000164,0.000254,0.00011,0.000204,0.0,4.5e-05,0.00024,1.7e-05,0.0,0.0,1.1e-05,0.001433,2.4e-05,5e-05,0.000227,0.001877,7e-05
1082.5,0.0,0.000257,0.000372,0.000186,0.000255,0.000109,0.000241,0.0,6.3e-05,0.000261,1.7e-05,0.0,0.0,1.7e-05,0.001505,2.2e-05,4.4e-05,6.5e-05,0.001871,7.1e-05
1112.5,0.0,0.000285,0.000354,0.000189,0.000255,0.000123,0.000214,0.0,0.000103,0.000257,1.7e-05,0.0,0.0,1.2e-05,0.001583,4.2e-05,4.4e-05,7e-05,0.001927,7e-05
1142.0,0.0,0.000286,0.000337,0.000176,0.000251,8e-05,0.000213,0.0,0.000144,0.000296,1.6e-05,0.0,0.0,1.3e-05,0.001624,2.4e-05,4.4e-05,0.00027,0.00195,7.8e-05
1172.0,0.0,0.000262,0.000313,0.000151,0.000252,8.4e-05,0.000217,0.0,0.000144,0.000305,1.7e-05,0.0,0.0,9e-06,0.001656,3.1e-05,4.2e-05,0.0,0.00196,7.1e-05
1202.0,0.0,0.000256,0.000324,0.000167,0.000254,9.2e-05,0.000173,0.0,0.000203,0.000348,1.7e-05,0.0,0.0,1.4e-05,0.001681,4.4e-05,4.4e-05,0.0,0.001939,7.3e-05
1232.0,0.0,0.000259,0.000321,0.000175,0.000252,6.4e-05,0.000208,0.0,0.000203,0.000326,1.7e-05,0.0,0.0,8e-06,0.001742,4.2e-05,4.4e-05,0.000224,0.001946,7.1e-05
1262.5,0.0,0.000253,0.00031,0.000165,0.000252,8e-05,0.000249,0.0,0.000246,0.000351,1.6e-05,0.0,0.0,8e-06,0.0018,3.8e-05,4.6e-05,0.0,0.001916,7e-05
1292.5,0.0,0.000253,0.000301,0.000158,0.00025,6.4e-05,0.000243,0.0,0.000246,0.000368,1.5e-05,0.0,0.0,1.4e-05,0.001863,3.3e-05,4.4e-05,0.0,0.001975,7e-05
1322.0,0.0,0.000255,0.000305,0.000185,0.00025,6.6e-05,0.000255,0.0,0.000289,0.000366,1.7e-05,0.0,0.0,9e-06,0.001956,5.1e-05,4.5e-05,0.000124,0.001976,7.1e-05
1352.0,0.0,0.000239,0.000302,0.000187,0.000251,7.2e-05,0.000227,0.0,0.000289,0.00038,1.6e-05,0.0,0.0,9e-06,0.001932,4.9e-05,4.5e-05,0.000124,0.001914,7e-05
1382.5,0.0,0.000267,0.000312,0.000202,0.000249,8e-05,0.000223,0.0,0.000289,0.000365,1.5e-05,0.0,0.0,1.2e-05,0.002074,6.6e-05,4.9e-05,0.000124,0.001872,7.3e-05
1412.0,0.0,0.000231,0.000319,0.000219,0.000249,9.1e-05,0.000228,0.0,0.000335,0.000386,1.6e-05,0.0,0.0,1.3e-05,0.002117,8.2e-05,4.6e-05,0.000119,0.001927,7.1e-05
1441.7,0.0,0.000264,0.00029,0.000195,0.000249,8.9e-05,0.000233,0.0,0.000318,0.000365,1.6e-05,0.0,0.0,1.4e-05,0.00214,9.6e-05,4.5e-05,0.00028,0.001916,7.3e-05
1471.5,0.0,0.000267,0.000298,0.000207,0.000248,0.000103,0.000241,0.0,0.000318,0.00037,1.6e-05,0.0,0.0,1.1e-05,0.002138,9.5e-05,5e-05,0.000123,0.001898,7.7e-05
1502.0,0.0,0.000243,0.00029,0.000211,0.000248,8.9e-05,0.000248,0.0,0.000318,0.00037,1.8e-05,0.0,0.0,1e-05,0.002179,7.6e-05,5e-05,3.6e-05,0.001882,7.3e-05
1532.0,0.0,0.000245,0.000284,0.000203,0.000247,0.000125,0.000256,0.0,0.000318,0.000356,1.8e-05,0.0,0.0,1.1e-05,0.002183,8.7e-05,5e-05,3.6e-05,0.001884,7.1e-05
1561.5,0.0,0.000257,0.000293,0.000175,0.000246,6.6e-05,0.000241,0.0,0.000318,0.000371,1.6e-05,0.0,0.0,1.4e-05,0.002212,7.7e-05,5e-05,6.1e-05,0.001959,7.3e-05
1591.5,0.0,0.000253,0.000278,0.000214,0.000247,9.7e-05,0.000285,0.0,0.000318,0.000372,1.7e-05,0.0,0.0,6e-06,0.002181,7.2e-05,5e-05,0.000168,0.0019,7.2e-05
1621.5,0.0,0.00025,0.000312,0.000234,0.000248,8e-05,0.000245,0.0,0.000302,0.000363,1.6e-05,0.0,0.0,3e-06,0.002198,0.00021,4.4e-05,0.000155,0.001851,7.3e-05
1650.5,0.0,0.000252,0.000296,0.000258,0.000246,9.5e-05,0.000271,0.0,0.000302,0.000341,1.7e-05,0.0,0.0,1.1e-05,0.002184,9.6e-05,4.4e-05,0.000182,0.001866,7.1e-05
1680.5,0.0,0.000247,0.000308,0.000274,0.000245,0.000103,0.000264,0.0,0.000302,0.000335,1.6e-05,0.0,0.0,6e-06,0.002259,8e-05,4.9e-05,5.7e-05,0.001817,6.9e-05
1711.5,0.0,0.000261,0.000295,0.000255,0.000246,0.000127,0.000265,0.0,0.000302,0.000353,1.6e-05,0.0,0.0,9e-06,0.002271,0.000113,4.4e-05,5.7e-05,0.001841,7.3e-05
1742.0,0.0,0.000251,0.000322,0.00029,0.000247,0.000106,0.000262,0.0,0.000269,0.000337,1.8e-05,0.0,0.0,1.7e-05,0.002228,0.000123,4.4e-05,0.000265,0.001867,7.1e-05
1772.0,0.0,0.000254,0.000313,0.000282,0.000245,0.00011,0.000252,0.0,0.000246,0.000338,1.7e-05,0.0,0.0,1.3e-05,0.002195,8.4e-05,4.4e-05,0.000265,0.001903,7.7e-05
1801.5,0.0,0.000245,0.000309,0.000298,0.000245,0.000105,0.000254,0.0,0.000246,0.000328,1.5e-05,0.0,0.0,1.4e-05,0.002171,0.0001,4.8e-05,0.000448,0.001939,7.3e-05
1831.5,0.0,0.000239,0.000329,0.000279,0.000243,9.8e-05,0.000294,0.0,0.000204,0.000314,2e-05,0.0,0.0,1.4e-05,0.002129,8.8e-05,4.8e-05,0.0,0.001951,7.3e-05
1862.0,0.0,0.000257,0.000325,0.000271,0.000243,0.00013,0.00027,0.0,0.000204,0.000312,1.7e-05,0.0,0.0,8e-06,0.002065,6.2e-05,4.6e-05,7.4e-05,0.001922,7.5e-05
1892.0,0.0,0.000256,0.00032,0.00031,0.000244,9.4e-05,0.000294,0.0,0.000204,0.000301,1.6e-05,0.0,0.0,1.4e-05,0.002052,5.8e-05,5.2e-05,6.1e-05,0.001886,6.9e-05
1921.5,0.0,0.000251,0.000327,0.000282,0.000244,0.000101,0.000282,0.0,0.000161,0.000341,1.7e-05,0.0,0.0,5e-06,0.001985,8.3e-05,5.2e-05,6.1e-05,0.001886,5.4e-05
1951.5,0.0,0.000289,0.000332,0.00029,0.000243,0.000104,0.000297,0.0,0.000161,0.000307,1.6e-05,0.0,0.0,5e-06,0.001945,4.2e-05,4.6e-05,5.8e-05,0.001854,4.3e-05
1981.5,0.0,0.000301,0.000331,0.000292,0.000243,7.5e-05,0.000248,0.0,0.000117,0.00031,2e-05,0.0,0.0,5e-06,0.001781,3.2e-05,4.5e-05,5.8e-05,0.00174,3e-05
2011.5,0.0,0.00027,0.000326,0.000289,0.000244,8.6e-05,0.000312,0.0,0.000117,0.000287,1.9e-05,0.0,0.0,5e-06,0.001251,3.2e-05,3.2e-05,5.8e-05,0.001496,2.4e-05
2041.5,0.0,0.000299,0.000333,0.000283,0.000242,0.000119,0.000278,0.0,0.000117,0.000284,1.9e-05,0.0,0.0,5e-06,0.001032,3.2e-05,2.3e-05,8.1e-05,0.000919,2.3e-05
2071.5,0.0,0.000293,0.000304,0.000266,0.000243,8.4e-05,0.000296,0.0,7.2e-05,0.000306,1.9e-05,0.0,0.0,5e-06,0.000742,3.2e-05,1.3e-05,8.1e-05,0.000744,2.2e-05
2102.0,0.0,0.000302,0.000307,0.000274,0.000242,9.3e-05,0.000293,0.0,7.2e-05,0.000256,1.6e-05,0.0,0.0,5e-06,0.000533,3.2e-05,1.3e-05,2.4e-05,0.000602,2.2e-05
2132.5,0.0,0.000288,0.000298,0.000258,0.000241,0.000106,0.00025,0.0,3e-05,0.000257,2.1e-05,0.0,0.0,5e-06,0.000174,3.2e-05,1.3e-05,2.4e-05,0.000356,2e-05
2162.0,0.0,0.000298,0.000319,0.000272,0.000241,0.0001,0.00028,0.0,3e-05,0.00024,2.1e-05,0.0,0.0,5e-06,0.000174,3.2e-05,6e-06,0.000172,0.0001,2.3e-05
2192.0,0.0,0.000316,0.000303,0.000296,0.00024,9.3e-05,0.000305,0.0,3e-05,0.000229,2.1e-05,0.0,0.0,5e-06,0.000174,4.5e-05,4e-06,0.000221,5.1e-05,2e-05
2222.5,0.0,0.000317,0.000319,0.000279,0.000241,0.000119,0.000303,0.0,3e-05,0.000248,2.1e-05,0.0,0.0,5e-06,0.000174,4.5e-05,1e-05,0.00011,2.6e-05,2.3e-05
2252.0,0.0,0.000288,0.000309,0.00029,0.00024,9.1e-05,0.000305,0.0,3e-05,0.000252,2.1e-05,0.0,0.0,5e-06,0.000174,4.5e-05,1e-05,0.000112,2.1e-05,2e-05
2282.0,0.0,0.000313,0.0003,0.000263,0.000239,0.000138,0.000304,0.0,3e-05,0.00022,2e-05,0.0,0.0,5e-06,0.000174,0.000226,4e-06,0.000112,4e-05,2.2e-05
2312.5,0.0,0.000317,0.000301,0.000274,0.000239,0.000107,0.000308,0.0,0.000275,0.00021,1.7e-05,0.0,0.000425,5e-06,5.4e-05,0.000287,7e-06,0.000144,4e-05,2e-05
2342.0,0.0,0.000285,0.000303,0.000266,0.000238,0.000131,0.000287,0.0,0.000275,0.000201,1.7e-05,8.7e-05,0.000329,5e-06,4.1e-05,0.000265,1e-05,0.0,4e-05,2e-05
