Time,South Central Fans,North Central Fans
s,C,C
0.00,14.39,17.34
9.00,14.39,17.18
32.50,14.39,17.18
62.50,14.39,17.02
92.50,14.39,16.92
122.50,14.39,16.92
152.50,17.87,20.00
182.50,32.29,20.64
212.50,44.33,20.86
242.50,45.04,20.86
272.50,46.34,20.86
302.50,47.50,21.32
332.50,47.63,21.55
362.50,46.44,21.55
392.50,47.09,21.55
422.50,47.56,21.55
452.50,48.34,21.88
482.50,50.16,21.88
512.50,52.51,21.88
542.50,53.38,21.88
572.50,53.83,21.88
602.50,53.72,21.88
632.50,53.46,21.88
661.00,53.21,21.88
691.00,54.19,21.88
722.50,55.20,21.88
752.50,55.34,21.88
782.50,56.20,21.88
811.00,56.19,21.88
840.00,55.58,21.88
871.00,56.42,21.88
901.50,56.87,21.88
932.00,56.83,21.88
962.50,57.08,21.88
992.50,57.53,21.88
1022.50,57.45,21.88
1052.00,58.03,21.88
1081.50,59.35,21.88
1111.50,61.02,21.88
1142.00,63.41,21.88
1172.50,65.93,21.88
1202.50,66.19,21.88
1232.50,66.33,21.88
1261.50,64.14,21.88
1291.50,64.12,21.88
1322.50,63.32,21.88
1352.50,57.51,21.88
1382.50,49.66,21.88
1412.50,42.10,21.88
1442.50,37.98,21.88
1472.50,35.55,21.88
1501.00,33.67,21.88
1531.00,32.42,21.88
1562.50,31.29,21.88
1592.50,30.84,21.88
1622.50,29.95,21.88
1652.50,29.62,21.88
1682.50,29.05,21.88
1712.50,28.50,21.88
