Time,South Central Fans,North Central Fans
s,m3/s,m3/s
0.00,-0.57,1.43
2.00,-0.73,2.20
18.50,-0.24,2.71
48.50,0.12,2.32
78.50,-0.08,2.49
108.50,-0.44,2.50
138.50,-0.56,1.68
168.50,-0.56,1.38
198.50,-0.47,2.10
227.50,-0.25,2.49
257.50,-0.06,2.96
287.50,0.08,3.18
317.50,-20.27,-12.47
348.50,-98.17,-97.92
378.50,-109.53,-123.66
408.50,-108.86,-128.15
438.50,-109.46,-126.65
468.50,-109.90,-127.11
497.50,-110.59,-128.06
527.50,-110.94,-128.39
558.50,-110.55,-127.79
588.50,-111.28,-127.92
618.50,-112.60,-126.49
648.50,-111.02,-126.56
678.50,-110.98,-127.79
708.50,-111.40,-127.67
738.50,-111.05,-125.72
768.50,-110.80,-124.71
798.50,-111.67,-125.04
828.50,-111.84,-127.32
858.50,-112.34,-128.12
888.50,-112.34,-126.74
918.50,-111.42,-126.98
948.50,-111.50,-126.98
978.50,-111.40,-127.95
1008.50,-112.49,-127.24
1038.50,-111.82,-126.47
1068.50,-111.47,-127.32
1098.50,-111.46,-126.86
1128.50,-110.73,-126.78
1158.50,-111.60,-127.59
1188.00,-111.70,-127.82
1217.00,-111.76,-125.03
1247.00,-111.98,-125.28
1278.00,-113.09,-127.48
1308.50,-112.34,-126.57
1338.50,-110.63,-125.89
1368.50,-110.71,-125.75
1398.50,-110.04,-126.28
1428.50,-109.62,-125.69
1457.50,-109.70,-125.63
1487.50,-109.18,-127.82
1518.00,-109.94,-128.14
1546.50,-108.67,-127.36
1577.00,-109.62,-127.97
1608.50,-110.21,-129.18
1638.50,-108.89,-114.87
1668.50,-108.79,-98.20
1698.50,-108.87,-97.07
1728.50,-109.49,-97.79
1758.50,-108.94,-95.91
1788.50,-126.98,-96.68
1817.00,-151.40,-96.64
1846.50,-158.42,-97.19
1877.50,-159.10,-97.37
1907.50,-158.97,-114.47
1938.00,-161.36,-128.26
1968.50,-182.26,-131.02
1998.00,-187.44,-131.20
2028.00,-195.46,-130.35
2058.50,-191.56,-128.23
2088.50,-181.98,-134.53
2118.50,-172.59,-148.80
2148.50,-165.71,-163.21
2178.50,-163.92,-170.94
2208.50,-160.93,-176.18
2238.50,-160.37,-178.64
2268.50,-160.50,-183.96
2298.50,-159.55,-189.00
2328.50,-157.24,-190.58
2358.50,-156.49,-187.40
2388.50,-157.91,-186.41
2418.50,-158.08,-186.43
2448.50,-157.10,-186.63
2478.50,-158.22,-186.41
2508.50,-158.99,-186.19
2538.50,-157.14,-187.12
