Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
1258.50,-154.95,-117.18,-113.91,-115.81,-115.71,-120.00,-181.07,-151.99,-140.16,-172.00
1288.50,-155.79,-118.71,-115.75,-116.47,-116.62,-122.23,-184.01,-151.43,-142.44,-168.47
1318.50,-156.05,-114.63,-117.70,-118.43,-117.67,-121.55,-182.98,-152.15,-143.00,-177.20
1348.50,-170.11,-11.37,-139.55,-139.11,-139.50,-141.56,-197.92,-174.09,-164.15,-199.97
1378.50,-197.35,-11.34,-153.08,-150.77,-152.34,-152.55,-214.89,-187.53,-178.76,-216.08
1407.50,-205.54,-8.08,-158.05,-155.19,-156.09,-156.95,-215.74,-190.16,-184.25,-219.88
1436.00,-207.08,-24.57,-159.23,-156.56,-157.50,-158.49,-220.33,-195.45,-184.60,-226.92
1465.50,-217.79,-29.17,-159.92,-156.39,-158.58,-158.79,-225.02,-194.87,-181.55,-223.39
1495.50,-217.80,-16.33,-161.78,-158.72,-159.93,-161.00,-224.04,-198.48,-183.30,-227.61
1525.50,-214.57,-32.36,-161.60,-158.09,-159.60,-160.13,-226.80,-195.52,-184.10,-228.90
1555.00,-213.60,-21.53,-161.19,-156.99,-157.71,-161.03,-223.28,-197.09,-181.20,-229.26
1585.50,-194.12,-73.14,-129.91,-131.04,-128.64,-127.66,-203.21,-166.45,-153.22,-193.04
1616.50,-119.08,-71.65,-90.40,-91.10,-91.94,-95.16,-163.49,-129.33,-116.18,-142.79
1647.00,-101.31,-59.09,-71.88,-73.02,-72.29,-80.80,-143.86,-107.72,-101.02,-118.04
1677.00,-85.37,-52.83,-59.85,-59.98,-62.82,-70.13,-120.78,-84.65,-78.32,-99.99
1707.50,-105.93,-69.93,-73.17,-76.37,-67.52,-73.89,-132.95,-102.54,-95.61,-119.38
1738.50,-132.31,-91.68,-93.94,-94.23,-97.74,-101.99,-157.47,-125.85,-117.56,-143.45
1768.50,-137.69,-104.87,-102.74,-105.43,-103.33,-109.39,-171.70,-137.72,-127.99,-152.32
1798.50,-145.38,-110.53,-109.23,-109.33,-108.38,-115.37,-171.92,-140.54,-134.69,-160.49
1828.50,-149.72,-115.56,-116.08,-114.06,-112.81,-118.65,-173.50,-145.47,-139.73,-166.53
1858.50,-156.12,-119.57,-116.71,-116.77,-115.22,-120.11,-173.68,-148.55,-140.85,-168.43
1888.00,-157.96,-118.40,-119.04,-118.04,-118.46,-120.35,-184.41,-147.70,-140.69,-169.83
1918.00,-161.30,-120.84,-122.55,-121.03,-120.21,-123.56,-174.65,-145.90,-141.48,-167.77
1948.50,-168.70,-127.93,-125.72,-124.18,-124.14,-125.90,-168.13,-148.68,-144.04,-173.95
1978.50,-169.36,-130.09,-128.97,-127.40,-129.42,-128.87,-171.25,-151.54,-146.33,-174.50
2008.50,-170.07,-136.31,-129.99,-129.59,-130.11,-130.73,-178.66,-156.90,-150.57,-179.99
2038.50,-177.24,-133.77,-131.52,-131.13,-132.47,-134.51,-183.45,-157.10,-150.68,-183.32
2068.50,-180.14,-138.07,-131.94,-133.82,-133.55,-133.89,-182.59,-157.62,-152.74,-185.25
2098.50,-180.97,-134.89,-130.60,-131.75,-131.94,-130.81,-178.61,-158.38,-147.00,-182.97
2128.50,-170.87,-132.90,-128.97,-129.97,-129.62,-128.87,-175.33,-158.19,-148.75,-180.17
2158.50,-166.66,-129.84,-127.29,-128.23,-127.18,-126.26,-177.86,-153.55,-145.20,-176.71
2188.50,-173.31,-132.54,-130.33,-131.72,-128.61,-129.27,-181.57,-153.49,-146.07,-181.51
2218.50,-168.74,-140.26,-137.82,-135.83,-136.68,-138.71,-174.37,-154.10,-146.11,-179.61
2248.50,-187.66,-143.27,-138.66,-137.45,-138.91,-138.85,-165.28,-157.73,-155.15,-181.59
2278.50,-187.67,-147.39,-142.48,-140.98,-141.49,-141.97,-165.11,-150.27,-148.86,-184.38
2308.50,-190.04,-146.03,-142.72,-142.19,-143.35,-141.45,-161.84,-163.99,-154.08,-188.54
2336.50,-191.49,-144.18,-141.20,-141.63,-141.06,-142.00,-158.05,-149.21,-149.39,-182.62
2366.50,-187.83,-144.91,-141.16,-141.44,-140.25,-139.84,-160.47,-161.46,-147.44,-185.66
2396.50,-186.19,-143.85,-140.46,-141.37,-140.73,-140.01,-156.96,-154.30,-146.64,-181.97
2426.50,-184.23,-143.68,-141.22,-141.42,-139.68,-140.59,-155.21,-154.03,-149.47,-184.85
2457.00,-183.65,-143.10,-141.01,-143.24,-138.34,-140.47,-152.72,-155.42,-149.58,-186.05
2485.50,-189.53,-144.09,-141.06,-140.55,-140.39,-140.65,-155.58,-145.92,-150.33,-186.04
2515.50,-187.77,-141.21,-138.56,-138.33,-138.09,-136.65,-154.92,-151.45,-145.50,-182.76
2545.50,-190.95,-139.38,-136.69,-137.56,-136.95,-136.92,-148.83,-144.59,-141.71,-178.34
