Time,South Central Fans,North Central Fans
s,m3/s,m3/s
0.00,2.09,-1.58
9.00,1.73,-1.16
32.50,1.80,-1.05
62.50,2.61,-0.66
92.50,2.05,-1.36
122.50,0.45,0.73
152.50,-58.11,58.72
181.00,-167.05,161.05
210.00,-184.13,182.25
240.50,-184.34,184.63
270.50,-183.86,185.33
301.00,-183.75,185.83
331.50,-183.37,186.13
361.50,-183.44,186.13
391.50,-184.77,185.16
421.50,-185.71,184.59
452.00,-185.04,184.61
481.50,-185.07,184.25
511.50,-183.94,184.66
542.50,-184.84,184.67
571.50,-184.18,185.11
600.50,-184.62,184.47
631.50,-184.47,184.75
662.50,-183.49,185.40
692.50,-184.86,185.20
722.50,-185.02,184.95
752.50,-183.19,185.51
782.50,-183.57,185.56
811.50,-184.80,186.31
841.50,-199.02,197.22
872.50,-209.48,207.88
902.50,-210.37,210.92
932.50,-210.20,210.11
962.50,-211.36,211.33
992.50,-212.35,210.62
1022.50,-211.25,210.82
1052.50,-212.84,210.90
1082.50,-209.02,210.88
1112.50,-209.37,210.60
1142.50,-211.09,209.76
1172.50,-212.39,210.00
1202.50,-209.88,210.26
1231.50,-210.69,211.02
1260.00,-210.93,209.50
1291.00,-211.40,210.41
1320.50,-211.42,165.31
1349.00,-224.37,76.57
1379.50,-238.85,59.71
1411.00,-224.07,58.95
1441.00,-210.84,58.73
1469.50,-209.15,58.18
1500.00,-208.67,58.33
1531.00,-210.29,58.51
1561.50,-211.14,58.51
1592.00,-209.66,58.51
1622.50,-211.00,58.24
1652.50,-209.60,58.24
1682.50,-209.14,58.83
1712.50,-209.11,58.83
1742.50,-209.73,58.11
1772.50,-209.53,58.61
1802.50,-209.46,58.27
1832.50,-209.34,58.05
1862.50,-208.80,58.05
1892.50,-207.93,58.02
1922.50,-209.42,58.52
1952.50,-209.68,57.67
1982.50,-208.85,58.11
2012.50,-209.93,57.62
2042.50,-210.29,58.18
2072.50,-210.90,57.92
2102.50,-210.34,57.92
2131.50,-209.49,57.65
2161.50,-209.32,58.20
