Time,CT214J3,CT214F2,CT209J3,CT209F2,CT209C2,CT207J3,CT207F2,CT207C2,CT307J3,CT307F2,CT307C2,CT302J3,CT302F2,CT302C2,CT301J3,CT301F2,CT301C2,CT202J3,CT202F2,CT202C2
s,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
0.00,34.40,0.30,0.30,40.62,0.00,137.24,148.40,29.40,207.83,61.58,20.69,94.30,383.05,0.00,0.30,0.30,11.90,0.30,0.30,0.00
7.00,60.58,0.30,0.30,31.84,0.36,156.28,186.14,28.44,207.83,42.47,16.78,130.57,378.47,0.00,0.30,0.30,11.90,0.30,0.30,0.00
28.50,67.53,26.55,0.30,46.44,0.00,128.25,183.98,30.82,272.53,77.06,22.32,128.65,342.92,0.00,0.30,0.30,11.90,0.30,0.30,0.00
58.50,46.65,26.55,0.30,44.00,0.07,103.46,181.23,31.34,238.04,76.72,22.32,126.50,370.70,0.00,0.30,0.30,11.90,0.30,0.30,0.00
87.50,81.12,26.78,0.30,56.11,0.33,131.07,148.62,27.95,238.04,56.61,25.76,124.36,351.60,0.00,0.30,0.30,13.12,0.30,0.30,0.00
116.50,95.05,27.16,0.30,43.54,0.00,113.92,194.21,28.38,238.04,70.14,25.76,160.02,409.81,0.00,0.30,0.30,16.61,0.30,0.30,0.00
147.00,115.43,27.16,0.30,36.42,0.19,103.19,179.06,28.38,238.04,108.03,25.76,121.77,1196.70,0.00,0.30,82.50,16.78,0.30,0.30,0.00
178.00,139.09,62.10,0.30,62.56,0.00,135.10,167.78,29.36,238.04,688.06,25.76,193.18,2140.84,0.00,0.30,202.67,24.08,0.30,0.30,0.00
208.50,159.81,62.10,0.30,52.27,0.00,108.62,389.93,27.41,238.04,1532.51,25.76,484.02,2540.02,0.00,0.30,169.81,27.53,0.30,0.30,0.00
238.50,169.42,37.03,0.30,57.16,0.05,114.80,2470.04,30.40,305.49,1566.26,25.76,596.63,2627.50,0.00,0.30,158.29,24.78,0.30,0.30,0.00
268.50,185.94,45.53,0.30,60.20,0.00,183.18,2628.75,31.96,305.49,1511.31,25.76,533.52,2518.73,0.00,0.30,99.90,24.11,0.30,100.10,11.29
298.50,201.97,39.37,0.30,57.93,0.52,221.64,2634.01,31.96,354.92,1526.11,25.76,276.92,2297.31,12.88,0.30,96.24,77.47,0.30,269.92,21.58
328.50,220.09,60.88,0.30,56.19,0.01,561.45,2761.15,85.90,467.54,1623.00,27.53,113.68,2118.87,53.55,0.30,26.31,140.14,0.30,229.46,29.38
358.50,228.38,55.37,0.30,63.45,12.81,1443.81,2946.76,152.82,573.74,1638.28,30.52,129.55,1932.10,91.53,0.30,26.31,149.67,0.30,274.97,37.96
388.50,204.50,68.76,0.30,394.52,32.36,1728.56,2945.56,201.11,469.37,1724.04,31.43,118.84,1741.72,83.22,0.30,26.31,131.04,0.30,360.42,35.71
417.50,214.28,227.22,0.30,503.13,51.20,1507.14,2993.76,245.21,350.24,1728.74,44.13,105.90,1696.89,52.31,0.30,26.31,114.56,0.30,376.46,32.49
447.50,219.75,605.85,0.30,613.61,67.27,840.58,2869.46,223.90,257.27,1690.70,80.57,105.90,1573.67,34.49,0.30,26.31,97.74,0.30,417.59,12.02
478.50,365.49,823.11,0.30,673.86,87.41,310.59,3025.10,229.53,257.27,1828.19,145.09,157.47,1500.57,28.63,0.30,26.31,81.18,0.30,389.71,4.76
507.00,656.88,994.79,0.30,727.53,113.08,159.09,3075.48,229.76,257.27,1835.33,170.91,152.13,1415.29,22.89,54.32,26.31,86.16,0.30,349.02,4.76
536.00,692.55,1076.74,0.30,761.37,119.69,139.00,3151.42,248.42,226.60,1897.69,202.04,160.32,1351.32,16.78,88.04,26.31,86.16,0.30,302.00,4.76
566.50,499.36,1113.33,0.30,747.33,129.46,141.63,3209.58,258.41,212.71,1956.21,220.89,157.17,1259.92,19.90,88.04,26.31,74.40,0.30,194.40,4.76
597.00,358.52,1163.61,0.30,782.32,132.01,150.55,3181.20,282.81,212.71,2123.47,211.06,138.86,1224.82,12.92,88.04,26.31,68.54,0.30,101.55,4.76
627.00,657.82,1213.56,0.30,817.84,136.17,168.54,3178.76,300.40,212.71,2123.05,195.01,110.78,1137.95,5.07,88.04,26.31,60.63,0.30,62.26,4.76
656.50,415.61,1290.76,146.43,837.22,139.27,209.66,3138.97,292.83,160.83,2100.00,182.74,128.10,1098.41,5.07,88.04,26.31,54.87,0.30,39.37,4.76
687.00,535.68,1332.68,309.61,852.30,157.07,224.97,3122.79,287.74,160.83,2130.29,165.87,127.06,976.11,0.00,88.04,26.31,57.07,0.30,39.37,4.76
717.50,558.24,1359.72,327.64,860.48,161.55,240.74,3096.75,262.10,160.83,1972.65,173.38,131.36,933.55,0.00,88.04,26.31,57.07,0.30,39.37,4.76
748.00,775.68,1348.97,222.78,820.32,161.90,177.61,2996.57,258.63,118.71,1919.89,155.42,116.40,877.39,0.00,88.04,26.31,51.42,0.30,39.37,4.76
778.50,413.81,1328.92,242.78,841.18,157.74,153.11,3023.01,256.20,118.71,2037.69,180.17,117.49,868.92,0.00,88.04,26.31,43.80,0.30,39.37,4.76
808.50,379.66,1276.99,322.45,837.77,144.09,142.43,3084.08,278.02,118.71,2044.53,163.03,112.37,800.28,0.00,88.04,26.31,35.34,0.30,39.37,4.76
838.50,156.82,1269.28,277.71,816.32,155.04,126.53,3081.41,301.60,118.71,1963.79,127.66,122.17,748.94,0.00,88.04,26.31,29.48,0.30,39.37,4.76
868.50,224.55,1248.86,325.19,826.83,168.38,134.07,3049.42,284.04,118.71,1916.84,149.74,112.31,683.19,0.00,88.04,26.31,27.22,0.30,39.37,4.76
898.50,655.15,1244.31,480.96,819.08,171.62,141.11,3051.93,275.21,77.21,1914.27,220.22,128.94,584.94,0.00,88.04,26.31,23.91,0.30,39.37,4.76
928.50,638.36,1216.14,562.21,835.85,173.58,145.79,3073.03,272.33,99.18,1968.92,204.04,125.33,541.29,0.00,88.04,26.31,19.59,0.30,39.37,4.76
958.50,855.46,796.09,947.28,819.69,183.49,211.11,3212.21,299.90,99.18,2177.71,197.39,201.24,488.52,0.00,40.59,26.31,16.75,0.30,39.37,4.76
988.00,1185.10,205.22,1348.05,853.44,179.48,956.80,2918.97,299.69,162.05,1877.21,194.12,281.99,401.16,0.00,44.05,26.31,16.75,0.30,39.37,4.76
1018.00,1292.13,32.04,1630.50,1031.00,175.40,1676.24,2781.33,303.55,321.05,1832.80,172.04,477.45,405.65,0.00,445.61,26.31,16.78,42.42,39.37,4.76
1048.50,1408.51,32.04,1731.79,1056.80,165.46,2001.35,2915.91,325.67,489.00,1936.10,226.95,649.96,381.44,0.00,903.64,26.31,16.85,422.25,39.37,4.76
1076.00,1455.36,32.04,1775.78,932.65,104.74,2202.96,2922.38,311.30,591.13,1864.53,227.01,770.58,352.85,0.00,1122.09,26.31,16.78,491.70,39.37,4.76
1106.00,1362.06,32.04,1690.70,765.73,37.68,2243.99,2903.91,293.03,669.57,1987.92,239.37,868.64,381.96,0.00,1253.29,26.31,16.78,583.81,39.37,4.76
1138.50,1249.10,32.04,1565.82,538.77,18.73,2264.68,2925.81,257.02,669.57,1940.42,222.19,869.56,370.02,0.00,1318.38,26.31,16.78,677.55,39.37,4.76
1168.50,1049.04,32.04,1327.09,331.63,4.60,2261.97,2915.69,163.06,734.57,1954.87,229.66,895.78,411.12,0.00,1348.18,26.31,16.78,822.32,39.37,4.76
1198.50,911.02,32.04,979.49,127.78,1.45,2222.75,2937.41,110.29,734.57,1755.40,218.86,959.64,367.52,0.00,1440.76,26.31,16.78,1428.37,39.37,4.76
1228.50,719.58,32.04,686.60,55.76,1.87,2117.36,2669.22,80.75,683.91,1403.46,222.84,933.30,388.34,0.00,1290.76,26.31,16.78,1158.97,39.37,4.76
1258.50,551.87,32.04,362.34,29.50,1.36,1969.89,2462.15,71.94,683.91,1236.29,194.35,906.39,394.94,0.00,1306.60,26.31,17.76,921.53,39.37,4.76
1288.50,425.64,32.04,188.63,39.47,0.74,1760.64,2262.56,53.41,643.63,1249.38,137.95,877.52,414.83,0.00,1077.90,26.31,17.76,916.30,1214.31,4.76
1318.50,292.51,32.04,128.42,46.93,1.95,1667.25,2197.60,52.15,597.24,1246.32,95.61,780.35,358.79,0.00,1299.64,26.31,19.71,960.77,1214.31,4.76
1348.00,191.42,32.04,74.01,32.15,1.35,1576.56,2175.11,46.18,567.13,1232.39,71.15,761.93,393.02,0.00,1345.81,26.31,18.59,911.93,1214.31,4.76
1378.00,168.49,32.04,64.88,42.82,4.21,1538.26,2174.56,41.20,567.13,1300.62,58.78,718.70,386.16,0.00,1347.98,26.31,19.17,903.72,1214.31,4.76
1408.50,139.38,32.04,71.95,38.70,3.19,1511.98,2321.20,41.20,567.13,1336.62,53.99,746.78,367.52,0.00,1311.07,26.31,20.33,994.20,1214.31,4.76
1438.50,149.84,32.04,65.95,58.44,1.69,1531.42,2251.88,41.20,567.13,1250.68,44.72,694.59,406.67,0.00,1327.95,26.31,17.76,1225.87,1214.31,4.76
1467.00,150.37,32.04,42.42,46.52,1.72,1465.96,1900.00,41.20,567.13,1066.95,43.11,682.69,440.68,0.00,1283.89,26.31,20.94,1172.43,1214.31,4.76
1496.00,158.08,32.04,26.31,65.67,1.94,1284.86,1458.12,38.21,512.40,802.20,43.11,649.12,377.23,0.00,1143.51,26.31,20.69,1106.74,1214.31,4.76
