Time,South Central Fans,North Central Fans
s,m3/s,m3/s
0.00,-0.09,0.13
3.00,0.36,0.40
21.00,0.23,0.50
51.50,0.45,0.37
81.00,0.01,-0.64
111.00,0.15,0.29
141.00,-16.25,16.47
170.50,-90.67,78.70
199.50,-105.32,98.53
229.00,-104.78,101.43
260.00,-104.35,101.85
290.50,-103.35,102.36
321.00,-103.77,102.10
351.50,-104.80,102.79
381.00,-104.33,103.45
410.50,-104.94,103.56
440.50,-104.49,103.40
470.50,-103.78,102.57
500.50,-104.26,102.82
530.00,-103.43,103.14
560.00,-103.80,103.76
590.50,-104.98,103.46
620.50,-103.57,103.39
650.50,-103.74,103.97
680.50,-104.73,104.13
709.50,-104.70,103.93
739.50,-104.69,104.07
770.50,-105.89,104.12
800.50,-105.62,104.16
830.50,-104.40,103.91
860.50,-104.45,104.66
890.50,-104.12,104.68
920.50,-104.39,104.62
950.00,-104.44,104.73
980.00,-103.51,105.00
1010.50,-103.31,105.00
1040.50,-103.85,104.65
1070.50,-105.12,104.75
1100.50,-103.60,104.84
1130.50,-111.67,118.02
1160.50,-143.38,149.34
1190.50,-145.67,153.97
1220.50,-152.19,153.12
1250.50,-153.55,152.85
1280.50,-154.97,152.43
1310.50,-156.26,152.45
1340.50,-156.76,152.18
1370.00,-157.49,152.03
1400.00,-158.02,151.89
1430.50,-158.30,152.14
1460.50,-158.33,152.53
1490.50,-157.55,152.59
1520.50,-157.55,152.49
1550.50,-157.70,152.36
1580.50,-157.99,151.89
1610.50,-157.23,151.13
1640.50,-158.50,151.15
1670.50,-158.15,151.17
1700.50,-157.89,151.47
1728.50,-158.09,151.72
1758.50,-158.05,152.21
1789.00,-159.65,152.32
1817.50,-158.54,151.45
1847.50,-158.93,151.48
1877.50,-158.94,150.83
1908.50,-158.29,151.19
1939.00,-171.73,149.87
1968.50,-182.30,149.59
1999.50,-182.96,149.30
2030.00,-182.67,149.16
2059.00,-182.15,148.68
2088.00,-182.27,148.34
2118.50,-182.11,149.05
2150.00,-181.75,149.12
2180.50,-182.58,148.97
2210.00,-180.63,149.34
2240.00,-181.77,148.93
2270.50,-181.45,148.93
2300.50,-174.55,148.32
2330.50,-133.06,130.03
2360.50,-120.72,116.52
