Time,South Central Fans,North Central Fans
s,C,C
0.00,23.57,18.71
7.00,23.57,18.71
28.00,23.56,18.71
58.00,23.56,18.71
88.50,23.56,18.71
118.50,23.56,18.71
148.50,23.71,18.62
177.50,39.29,18.62
207.50,55.28,18.70
238.50,55.66,19.02
268.50,54.97,19.13
298.50,55.57,19.12
328.50,56.48,19.12
358.50,57.30,19.12
388.50,57.30,19.12
418.50,57.42,19.12
448.50,58.23,19.12
478.50,59.60,19.12
508.00,60.33,19.12
538.00,60.54,19.12
568.50,60.78,19.12
598.50,60.55,19.12
628.50,60.53,19.12
658.50,60.57,19.23
688.00,60.75,19.23
718.00,60.87,19.23
747.50,61.71,19.23
776.50,62.47,19.23
806.50,62.77,19.23
836.50,62.97,19.23
866.50,63.20,19.23
896.50,63.51,19.23
926.50,63.23,19.23
956.50,62.78,19.23
987.50,62.70,19.23
1018.50,63.12,19.23
1048.50,63.25,19.23
1077.00,63.34,19.23
1106.50,63.37,19.41
1138.00,63.53,19.41
1168.50,64.02,19.41
1198.50,64.73,19.41
1228.50,65.32,19.41
1257.50,65.40,19.41
1287.50,65.72,19.41
1318.00,65.94,19.41
1347.50,66.73,19.41
1378.00,66.87,19.41
1408.50,67.28,19.59
1438.50,67.63,19.59
1468.50,67.75,19.59
1497.00,68.29,19.59
1527.00,68.53,19.70
1558.50,68.67,19.70
1588.50,68.88,19.85
1618.50,69.23,19.85
1648.00,70.01,19.85
1677.00,70.02,20.00
1707.50,65.92,20.00
1738.50,60.35,20.00
1768.50,57.21,20.00
1798.50,56.13,20.00
1828.50,54.22,20.00
1858.00,52.78,20.00
1888.00,50.46,20.00
1918.50,48.15,20.00
1948.50,45.76,20.00
1978.50,43.35,20.00
2008.50,41.57,20.00
2038.00,40.08,20.00
2067.50,39.01,20.00
2098.00,38.63,20.00
2128.50,37.78,20.00
2158.00,37.67,20.00
2187.50,37.10,20.00
2218.00,36.77,20.00
2247.50,36.54,20.00
