Time,CT214J3,CT214F2,CT209J3,CT209F2,CT209C2,CT207J3,CT207F2,CT207C2,CT307J3,CT307F2,CT307C2,CT302J3,CT302F2,CT302C2,CT301J3,CT301F2,CT301C2,CT202J3,CT202F2,CT202C2
1639.50,292.81,27.87,352.08,130.31,1.42,1697.72,1963.14,40.22,531.62,1530.14,50.90,601.89,34.85,0.00,1816.92,33.80,74.48,2339.53,296.45,0.00
1669.50,294.58,27.87,328.79,135.75,0.85,1699.18,1952.19,38.44,531.62,1470.72,48.84,595.71,52.03,0.00,1805.62,33.80,78.43,2152.44,310.48,0.00
1698.50,273.63,31.03,308.06,112.66,1.67,1672.96,1924.01,38.36,531.62,1469.90,47.06,596.99,50.35,0.00,1740.94,33.80,71.60,2323.29,325.81,0.00
1727.50,271.58,14.95,296.83,110.52,0.88,1662.66,1878.77,37.76,494.29,1487.67,45.17,569.89,29.09,0.00,1701.29,41.32,71.29,2338.19,317.69,0.00
1758.50,257.55,27.77,264.35,142.90,1.18,1622.57,1882.33,40.28,494.29,1514.04,52.00,591.29,29.09,0.00,1752.50,5.80,71.29,2138.36,309.88,0.00
1789.50,204.00,26.09,217.24,154.95,0.42,1645.04,1855.98,35.42,494.29,1479.38,51.94,579.78,53.51,0.00,1708.04,32.96,71.53,2169.34,319.28,0.00
1819.50,217.16,23.50,173.24,128.06,1.13,1652.48,1831.55,40.43,494.29,1421.17,51.94,610.06,56.46,0.00,1729.81,36.38,71.53,2037.01,296.47,0.00
1849.50,185.15,24.26,172.59,122.17,0.70,1609.54,1830.96,40.43,494.29,1450.03,46.08,592.18,14.75,0.00,1740.49,32.96,71.53,1839.41,319.80,0.00
1879.50,153.14,24.26,126.45,119.58,0.92,1617.47,1797.97,40.43,459.91,1477.47,46.08,592.11,31.13,0.00,1774.90,25.02,71.53,1845.01,306.10,0.00
1908.00,167.50,23.50,83.37,164.39,0.84,1583.49,1820.77,40.43,458.08,1432.46,46.20,582.18,36.11,0.00,1747.72,25.02,71.53,2326.20,295.11,0.00
1938.00,131.29,25.33,73.05,123.92,1.05,1588.43,1804.01,40.28,485.75,1467.15,43.27,583.50,26.12,0.00,1717.47,33.26,79.41,2273.40,291.52,0.00
1969.50,138.45,29.60,72.11,154.84,0.70,1597.01,1875.61,40.28,485.75,1488.43,47.82,581.63,25.33,0.00,1725.18,14.95,72.82,2771.04,317.01,0.00
1999.50,120.81,29.60,61.16,175.21,0.74,1573.09,1857.99,40.22,485.75,1530.70,47.94,586.48,46.54,0.00,1745.23,25.43,74.40,2646.04,319.83,0.00
2029.50,138.35,29.60,43.34,150.49,0.82,1571.55,1817.52,40.22,485.75,1447.22,51.00,572.31,22.89,0.00,1745.53,26.25,74.40,2597.47,306.71,0.00
2059.50,105.97,29.60,52.80,154.64,0.87,1549.56,1798.12,39.69,485.75,1469.70,51.00,596.32,37.61,0.00,1758.32,36.01,74.46,2287.12,306.10,0.00
2089.50,122.55,29.60,34.71,171.43,0.70,1565.17,1776.82,37.84,452.99,1413.06,46.14,571.14,23.50,0.00,1793.19,46.49,75.75,2058.52,351.64,0.00
2119.50,84.43,29.60,62.10,168.73,1.19,1585.68,1784.17,37.98,459.30,1443.14,46.14,585.47,30.52,0.00,1834.03,18.62,80.38,1981.92,320.87,0.00
2149.50,116.92,29.60,57.53,169.54,0.72,1618.84,1815.80,38.79,462.96,1508.65,46.14,597.70,37.54,0.00,1832.08,44.45,74.40,2048.03,329.78,0.00
2179.50,135.03,29.60,64.47,174.54,0.98,1588.70,1879.99,43.27,480.66,1437.66,50.05,586.71,47.76,0.00,1828.44,27.28,77.27,1821.37,306.95,0.00
2209.50,116.03,29.60,69.22,170.60,0.76,1591.92,1872.38,37.42,478.83,1476.87,49.99,570.08,47.76,0.00,1845.22,27.28,77.45,1932.22,347.29,0.00
2237.50,114.83,29.60,101.62,183.65,1.00,1627.25,1862.90,39.98,505.68,1483.96,50.02,586.25,47.76,0.00,1854.91,27.28,80.26,1896.86,316.93,0.00
2267.50,127.87,29.60,100.56,176.09,0.52,1619.46,1856.79,34.42,459.30,1397.54,52.06,567.85,68.36,0.00,1807.91,32.50,77.38,1915.39,334.43,0.00
2299.50,134.44,29.60,106.08,197.35,0.77,1679.77,1155.92,35.34,479.44,831.19,53.63,518.04,32.35,0.00,1671.97,113.83,77.38,1888.51,357.98,0.00
2329.50,134.84,29.60,114.83,179.27,0.42,1543.62,805.98,35.34,475.29,726.33,53.63,515.25,32.35,0.00,1622.03,3.36,73.30,1952.65,586.25,0.00
2359.50,109.20,29.60,118.37,190.22,1.50,1278.36,506.99,36.01,458.99,468.03,48.16,447.39,32.35,0.00,1530.20,48.83,79.04,2081.90,399.04,0.00
2389.50,70.59,29.60,98.06,204.31,1.21,931.68,485.59,36.01,418.10,428.73,41.32,395.62,47.91,0.00,1394.23,62.36,75.44,2282.75,356.91,0.00
2419.50,66.22,29.60,95.19,183.37,0.61,661.63,326.15,36.01,346.38,167.58,44.76,289.13,32.78,0.00,1070.62,18.21,75.44,1790.34,342.22,0.00
2449.50,66.22,29.60,49.95,197.97,1.15,534.31,154.32,34.00,319.52,93.83,41.32,146.79,32.78,0.00,807.56,37.08,80.45,1345.77,344.64,0.00
2479.50,66.22,29.60,49.95,182.12,1.06,470.18,41.02,35.34,289.62,72.94,41.32,101.54,68.67,0.00,686.30,30.06,77.74,1038.34,342.60,0.00
