Time,CT214J3,CT214F2,CT209J3,CT209F2,CT209C2,CT207J3,CT207F2,CT207C2,CT307J3,CT307F2,CT307C2,CT302J3,CT302F2,CT302C2,CT301J3,CT301F2,CT301C2,CT202J3,CT202F2,CT202C2
s,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
0.00,33.57,62.82,30.09,86.47,15.68,0.30,49.07,24.96,856.34,0.30,30.21,0.30,180.44,18.25,43.21,0.30,56.66,849.01,0.30,0.00
12.00,33.57,33.83,42.83,67.16,15.82,0.30,91.03,23.74,839.25,0.30,28.90,0.30,158.57,18.25,69.89,0.30,60.49,849.80,0.30,0.00
38.50,33.57,59.98,35.50,94.00,15.51,0.30,53.14,24.56,839.25,0.30,27.08,0.30,173.16,18.25,43.49,0.30,58.18,828.74,0.30,0.00
68.00,33.57,42.66,35.50,88.07,15.79,0.30,47.51,26.61,839.25,0.30,30.09,0.30,283.72,22.77,52.92,0.30,59.84,834.67,0.30,0.00
96.50,33.57,51.42,35.50,84.72,17.16,0.30,47.11,27.61,839.25,0.30,30.03,0.30,1056.38,22.77,76.32,0.30,59.23,818.34,0.30,0.00
127.00,33.57,71.90,35.50,77.21,15.10,0.30,36.93,25.80,839.25,0.30,30.15,0.30,2110.44,31.56,69.70,0.30,63.78,818.34,0.30,0.00
158.50,33.57,47.30,43.49,83.54,15.18,0.30,36.58,24.99,839.25,0.30,30.15,0.30,2538.70,28.50,289.16,87.59,66.32,774.85,0.30,0.00
187.00,33.57,52.13,43.49,90.54,14.65,0.30,1440.45,28.18,839.25,1003.79,31.15,160.71,2410.58,24.43,1246.50,21.06,66.32,792.06,0.30,0.00
217.00,33.57,51.45,43.49,83.58,15.73,0.30,2473.27,36.68,923.17,1510.25,32.47,379.95,2152.44,19.71,1834.22,21.06,66.32,771.19,0.30,0.00
248.00,281.99,32.49,43.49,93.78,15.20,0.30,2606.27,46.14,992.45,1449.30,47.67,542.31,1826.50,17.52,2064.88,21.06,58.78,757.66,0.30,0.00
277.50,1014.98,47.63,114.44,575.64,39.30,0.30,2780.73,98.92,975.66,1542.90,85.07,583.20,844.43,17.52,1940.34,21.06,60.89,757.66,0.30,0.00
308.00,1498.18,48.12,779.45,1168.64,20.88,45.17,2916.51,180.69,1020.22,1850.41,155.96,650.03,159.41,17.52,1327.78,21.06,63.05,757.66,0.30,0.00
338.50,1593.61,61.60,1539.28,1211.36,18.50,305.26,2762.61,161.17,1068.84,1916.29,132.63,491.57,165.44,17.52,1068.77,21.06,63.42,751.66,0.30,0.00
368.50,1601.08,61.60,1836.88,1239.95,16.66,1078.46,2768.60,100.16,1126.42,1508.51,111.54,282.90,146.91,17.52,870.60,21.06,66.29,827.34,0.30,0.00
