Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s
0.00,5.00,1.72,0.11,1.09,2.66,10.38,-3.59,0.45,0.16,0.23
14.50,2.24,0.94,-1.01,-1.01,2.87,10.44,-6.83,-1.57,-1.62,-2.65
43.50,1.81,0.41,-1.73,-4.82,3.77,13.14,-6.69,-1.47,-0.63,-3.33
73.50,3.31,1.46,0.03,1.07,8.55,17.31,-3.18,0.82,0.82,-3.33
102.50,7.62,3.99,2.32,4.61,14.02,20.07,-0.87,5.84,5.41,2.77
132.50,-7.07,0.89,12.42,27.73,25.50,37.81,8.10,22.75,26.90,33.31
163.50,-65.49,-9.36,11.60,46.81,65.84,95.68,50.48,71.67,72.44,94.29
193.50,-65.49,-23.78,2.16,47.04,65.20,97.39,47.78,63.17,68.82,94.00
223.50,-91.01,-35.58,-9.37,37.91,58.53,89.45,42.01,57.65,63.50,87.01
253.50,-98.41,-45.18,-14.58,28.50,53.25,79.82,41.25,57.30,63.50,79.38
281.00,-101.47,-50.18,-17.76,23.75,48.59,74.30,30.67,50.12,57.13,77.25
311.00,-100.20,-49.60,-16.60,25.01,42.47,79.14,30.11,50.03,56.65,77.17
343.50,-98.07,-49.19,-17.33,26.96,49.84,78.23,30.41,51.42,58.42,78.08
373.50,-94.88,-45.48,-14.08,29.51,51.49,82.01,33.70,52.81,60.19,95.11
402.50,-92.49,-39.12,-11.72,33.01,57.27,88.67,37.00,56.42,62.63,92.46
431.50,-93.75,-39.12,-11.72,33.01,59.25,90.34,39.74,56.29,62.05,90.63
461.50,-91.77,-37.35,-11.21,35.98,57.41,90.91,38.11,55.44,62.11,86.61
491.50,-91.77,-41.84,-14.98,30.81,55.84,87.77,35.19,53.42,60.30,86.06
521.50,-100.87,-46.18,-17.43,27.75,52.44,82.27,32.67,50.91,56.88,78.79
552.00,-99.63,-47.37,-16.40,27.84,51.55,81.46,32.67,52.69,56.88,76.98
