Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
1822.00,-36.15,29.70,42.39,64.02,61.66,88.79,31.14,36.56,32.08,28.43
1851.50,-38.68,25.40,36.11,55.87,60.39,86.61,28.94,34.84,29.88,30.48
1881.50,-38.01,28.04,40.11,60.65,61.48,89.04,31.47,35.83,31.13,32.15
1912.00,-32.52,29.39,40.85,61.81,63.38,91.13,33.29,37.35,32.65,29.62
1942.00,-30.40,31.66,42.93,65.60,66.02,94.29,34.05,38.13,32.45,29.88
1972.00,-32.30,32.31,45.06,68.25,67.01,95.94,33.38,39.36,35.57,31.41
2002.50,-30.71,32.80,45.30,68.36,67.53,96.17,34.69,41.01,35.66,31.84
2032.50,-28.58,32.22,45.91,66.97,64.09,93.95,34.57,40.98,35.45,34.13
2062.50,-29.53,32.44,44.90,64.76,66.44,95.37,34.07,40.13,35.50,34.08
2092.50,-32.64,31.29,42.80,63.12,66.27,95.66,35.04,40.30,35.41,32.70
2122.50,-35.49,28.89,39.47,58.64,61.07,89.38,31.15,36.14,31.42,29.93
2152.50,-39.82,23.92,34.52,51.89,55.99,83.12,24.72,30.84,26.64,21.26
2182.50,-41.46,25.29,34.53,51.64,55.83,83.08,24.37,30.40,26.12,25.29
2212.50,-40.99,25.40,36.71,54.60,58.83,86.02,25.63,29.83,26.00,27.16
2242.50,-41.67,22.24,32.91,50.19,57.03,86.46,22.38,28.08,24.18,18.63
2272.50,-42.61,20.71,31.85,46.32,53.09,80.25,19.33,25.86,21.86,19.17
2302.50,-42.55,20.53,30.71,47.13,54.59,77.03,21.00,29.62,24.43,20.53
2332.50,-45.60,18.08,26.44,43.16,50.21,68.79,27.90,34.25,29.43,26.90
2362.50,-46.00,19.52,30.25,50.08,46.72,59.57,31.27,35.47,32.64,31.85
2392.50,-39.02,22.86,31.78,52.19,45.16,57.12,32.93,38.12,33.25,32.27
2422.50,-39.65,24.63,32.62,51.07,45.74,55.42,34.24,39.75,34.96,35.34
2451.00,-37.06,25.52,33.14,50.25,49.78,55.08,36.78,41.54,36.61,37.24
2481.00,-35.47,28.34,34.62,50.55,50.60,54.12,39.66,44.85,38.41,38.56
2510.50,-36.56,30.55,35.57,52.40,50.21,54.76,41.67,46.66,39.91,37.99
2538.50,-32.59,32.11,36.11,52.16,51.30,56.75,43.14,48.05,41.46,38.99
2567.50,-30.29,30.75,32.71,51.84,51.07,57.37,43.51,46.67,39.93,36.51
2598.00,-31.10,31.51,35.47,50.56,49.71,56.14,42.77,46.21,40.80,37.26
2631.00,-33.93,31.59,34.88,50.17,48.86,53.57,41.70,46.20,40.68,39.08
2661.50,-37.62,30.49,31.89,46.82,46.86,51.27,42.11,45.38,39.30,36.59
